SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
121041415,0,9,0,51,13,13,9,0,0,103,0,0,3,28,15,10,20,5,3,89,0,13,9,15,10,3,0,3,0,46,0,3,0,12,8,4,3,0,0,29,0,0,0,0,4,5,0,0,0,9,0,3,5,21,14,12,11,4,0,74,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,45,0,6,0,13,15,4,7,3,4,64,3,23,16,87,92,78,31,20,7,359,0,0,0,5,7,6,3,0,0,24,0,0,0,3,3,0,0,0,0,3,0,0,0,0,5,3,0,3,0,14,0,3,0,23,6,3,3,3,0,49,0,0,0,20,3,8,4,0,3,34,0,3,6,26,28,22,11,12,4,110,3,13,3,5,4,4,4,0,0,38,0,9,9,95,31,41,31,6,3,224
121041416,0,3,0,38,10,5,7,0,0,58,0,0,0,29,5,6,7,3,0,58,0,12,3,27,15,3,9,0,0,66,0,3,0,15,5,3,5,0,0,28,0,0,0,0,0,3,0,0,0,9,0,0,7,24,7,0,4,0,0,37,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,7,7,33,0,0,0,0,0,51,0,0,0,15,0,0,3,3,0,26,0,5,16,131,50,48,22,6,3,281,0,0,0,8,3,4,4,0,0,12,0,0,0,6,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,9,0,3,0,41,8,3,3,4,3,62,0,0,0,16,0,3,3,0,0,23,4,0,3,28,12,14,3,3,0,68,0,5,3,15,0,0,0,3,0,26,0,0,9,76,20,12,18,3,0,144
121041417,0,0,0,23,3,7,3,0,0,33,0,0,0,26,6,3,4,0,0,47,0,13,0,37,14,9,3,0,0,79,0,0,4,28,3,0,3,0,0,37,0,0,3,0,3,3,0,0,0,10,0,0,0,28,9,6,9,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,14,0,0,0,8,8,0,4,0,0,18,0,7,11,79,18,33,15,5,0,167,0,0,0,5,3,0,0,0,0,12,0,0,0,11,0,4,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,4,0,42,3,3,0,0,0,58,0,0,0,11,0,3,0,0,0,17,0,0,0,17,10,10,4,3,0,34,0,0,3,16,0,0,3,0,0,24,0,3,3,36,7,11,13,4,0,77
122011418,0,3,0,38,18,11,8,0,0,81,0,0,0,16,6,12,18,13,3,63,0,4,0,3,9,0,0,0,0,20,0,0,4,8,3,3,3,0,0,24,0,0,0,7,0,0,0,0,0,11,0,0,0,9,4,10,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,19,0,9,0,0,12,0,4,7,0,41,3,28,16,72,70,34,27,12,3,259,0,0,0,4,6,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,10,0,3,5,14,3,3,0,0,0,31,0,0,0,5,0,0,3,0,0,7,0,4,7,29,29,9,12,8,3,91,3,12,9,3,3,0,6,3,0,42,3,15,8,76,55,23,7,6,0,195
122011419,0,3,0,62,16,9,4,4,0,104,0,5,7,61,3,4,0,4,4,93,0,0,4,11,3,0,0,3,0,19,0,3,4,18,4,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,25,12,4,8,0,5,52,3,7,24,208,55,54,30,13,4,391,0,0,0,9,0,0,3,0,0,20,0,0,3,0,0,4,0,0,0,7,0,0,0,3,6,0,0,3,0,9,0,0,0,12,0,0,0,0,0,21,0,0,0,13,0,3,3,0,0,22,0,4,3,64,27,11,14,3,0,119,0,4,4,3,3,0,0,0,0,14,0,4,6,100,26,28,13,3,0,181
122021420,0,3,0,6,3,3,3,5,0,22,0,0,0,0,0,3,8,5,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,3,25,0,7,0,28,31,29,16,5,0,117,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,7,0,3,0,0,3,9,6,0,0,34,0,7,0,0,3,3,0,0,0,11,0,0,0,14,16,15,5,3,0,49
122021421,0,0,0,6,3,3,4,0,0,19,0,0,0,3,6,7,11,17,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,3,3,25,0,0,3,29,26,37,11,6,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,10,4,3,0,27,0,5,3,3,0,0,0,0,0,15,0,3,6,17,13,13,12,3,3,79
122021422,0,0,3,3,0,3,3,0,0,19,0,0,0,3,4,4,10,0,0,22,0,0,4,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,5,0,8,9,0,37,0,13,11,29,27,30,22,5,0,137,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,4,3,3,18,10,8,4,0,48,0,6,3,3,4,5,0,0,0,18,0,11,14,37,23,13,5,4,0,95
122021423,0,0,0,18,10,5,3,7,3,47,0,3,0,8,8,12,21,14,0,64,0,0,0,3,3,5,3,0,0,15,0,0,0,8,3,0,3,0,0,12,0,0,0,3,5,0,4,0,0,9,0,4,0,3,6,3,3,0,0,13,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,15,0,0,0,0,0,20,0,5,3,0,11,11,19,17,7,70,3,9,18,91,42,51,32,3,0,250,0,0,0,3,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,8,0,0,0,19,3,6,0,0,0,32,0,0,0,8,5,5,4,0,0,20,0,3,0,9,13,11,14,8,4,57,0,0,3,5,3,4,0,3,0,18,0,8,23,55,42,14,10,3,0,164
122031424,0,3,0,14,11,3,0,0,0,30,0,0,4,11,27,50,63,56,18,228,0,0,0,0,3,0,0,0,0,7,0,3,3,19,4,8,3,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,5,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,9,7,3,27,3,4,16,58,44,29,10,3,0,168,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,3,7,35,14,7,0,0,0,68,0,0,0,0,0,7,3,0,0,13,3,0,3,8,12,9,4,7,0,43,0,0,0,0,0,0,0,3,0,9,0,5,6,16,16,10,7,0,3,49
122031425,0,0,0,4,0,3,0,0,0,15,0,0,0,3,3,16,20,11,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,11,4,22,3,0,3,22,22,16,6,0,0,75,0,0,0,3,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,4,7,0,0,0,0,17,0,0,0,3,0,4,0,0,0,5,0,0,0,4,9,3,9,7,0,26,0,0,0,0,0,0,0,0,0,3,0,0,4,17,8,3,3,3,0,39
122031426,0,3,6,21,11,3,3,3,0,51,0,0,0,25,15,15,33,22,10,122,0,0,5,11,3,0,0,0,0,29,0,0,9,35,3,10,9,0,0,70,0,0,0,4,4,0,0,0,0,8,0,0,0,14,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,5,38,157,0,0,3,0,0,205,0,9,3,9,9,10,13,3,3,53,8,14,25,148,65,43,21,9,3,341,0,0,0,6,3,0,5,3,0,20,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,19,20,99,47,19,5,0,0,206,0,0,0,11,7,11,0,0,0,33,0,4,0,20,11,13,15,0,0,64,0,4,5,4,4,0,0,0,0,26,5,3,8,61,27,20,7,0,0,125
122031427,0,0,0,9,13,0,0,0,0,27,0,0,0,0,3,11,7,10,3,36,0,9,6,7,11,5,4,0,0,40,0,4,3,10,0,3,3,3,0,21,0,0,0,3,12,5,3,3,0,27,0,0,0,9,7,4,6,0,0,20,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,23,0,9,4,33,27,29,10,6,5,124,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,3,3,0,17,0,5,0,9,0,3,3,0,0,20,0,0,0,3,6,3,0,0,0,17,0,3,0,9,8,9,0,7,5,41,3,8,0,3,3,3,3,0,0,29,0,16,9,37,27,11,13,0,0,110
122031428,0,15,0,16,15,8,4,3,4,61,0,0,0,5,4,17,24,12,5,70,0,10,16,9,11,3,4,3,0,46,0,0,3,13,0,7,3,4,0,27,0,0,0,3,10,5,6,0,0,26,0,0,4,7,4,12,12,0,0,44,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,3,8,8,3,40,0,19,21,89,69,39,26,12,3,290,0,0,0,3,5,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,3,19,0,0,0,8,4,6,0,5,0,24,0,0,0,7,0,3,8,0,0,19,0,4,3,7,23,18,18,5,3,78,0,11,4,8,0,0,7,0,0,29,0,22,32,65,62,30,18,7,5,244
122031429,3,6,0,43,15,4,3,0,0,77,0,0,7,31,11,15,23,27,14,123,0,3,0,8,3,4,0,0,0,28,0,0,0,9,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,21,0,4,0,11,8,3,8,5,0,45,0,15,22,163,58,47,8,7,0,323,0,0,0,8,3,3,4,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,7,16,7,4,3,0,0,38,0,0,3,4,0,3,3,0,0,16,0,3,0,27,16,11,6,3,0,66,3,5,0,5,0,0,0,0,0,21,0,3,10,96,29,15,10,3,0,176
122031430,0,3,3,27,13,3,6,5,0,65,0,0,0,18,8,11,17,25,11,80,0,3,0,7,0,3,0,0,0,18,0,0,3,22,5,3,4,0,0,41,0,0,0,0,0,0,4,0,0,6,0,0,0,6,3,0,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,23,0,0,0,7,5,4,10,0,3,28,0,3,12,68,49,29,12,3,4,186,0,0,0,3,3,0,4,3,0,9,0,0,0,6,0,0,0,0,0,3,0,0,0,7,4,4,0,0,0,12,0,4,5,30,10,5,3,0,0,48,0,0,0,3,0,3,3,0,0,15,0,0,0,23,16,17,15,10,3,85,4,10,0,0,3,3,0,0,0,20,0,8,7,51,20,6,14,3,0,107
122031431,0,3,3,28,21,13,8,6,0,81,0,0,0,7,14,22,40,26,9,118,0,0,0,6,3,3,0,0,0,12,0,3,0,3,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,4,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,6,3,4,20,23,8,62,0,7,16,112,52,35,24,10,7,270,0,0,3,6,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,4,21,10,3,0,0,0,36,0,0,0,5,0,3,0,0,0,7,0,15,7,21,15,14,14,7,4,99,0,5,3,6,3,0,0,0,0,19,0,4,11,53,29,14,5,0,0,120
122031432,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,11,3,11,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,3,0,31
123011433,0,0,3,16,7,3,3,3,4,41,0,0,0,0,3,3,10,6,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,10,0,3,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,9,0,0,20,0,3,9,21,14,14,8,3,0,74,0,0,0,3,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,12,0,0,0,8,0,8,16,4,3,40,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,3,0,0,19
123011434,0,3,3,14,7,4,4,0,3,43,0,0,4,3,17,11,18,9,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,7,5,3,0,0,39,0,0,0,4,7,4,3,0,0,15,0,0,0,3,0,7,4,9,0,29,0,0,0,0,4,4,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,7,6,5,0,20,3,4,10,46,28,18,7,3,0,121,0,0,0,3,8,9,3,3,0,25,0,0,3,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,3,25,7,4,0,0,0,47,0,0,0,8,0,0,6,0,0,16,0,7,4,7,11,22,7,8,0,65,0,0,3,4,0,0,0,0,0,5,0,3,7,15,13,10,3,0,0,50
123011435,0,3,0,16,7,7,3,0,0,39,0,0,0,0,7,14,12,10,4,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,14,10,7,5,0,0,41,0,0,0,5,5,0,3,0,0,21,0,0,0,3,0,11,15,5,0,35,0,0,0,14,4,10,0,3,0,26,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,9,8,0,0,19,6,12,27,87,48,33,7,3,0,227,0,0,5,3,0,3,5,0,0,15,0,4,9,12,13,3,0,0,0,41,0,0,0,3,0,0,0,0,0,3,0,4,8,50,14,10,3,0,0,84,0,0,0,7,3,7,7,0,0,22,3,3,4,13,21,26,14,8,0,86,0,0,3,3,0,4,0,0,0,8,0,3,7,26,17,5,4,5,0,70
123021436,0,0,0,10,8,3,4,4,0,27,0,0,0,0,3,9,10,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,25,11,10,3,0,80,0,0,0,3,4,0,3,0,0,14,0,0,0,0,0,8,9,4,0,19,0,0,0,5,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,9,0,0,0,4,0,3,6,3,3,22,5,27,34,74,37,30,15,4,0,229,0,0,0,0,0,0,0,3,0,4,0,3,3,15,3,3,0,0,0,34,0,0,0,4,0,0,0,0,0,11,0,3,17,34,15,9,3,0,0,81,0,0,0,6,0,4,3,0,0,15,0,0,0,3,3,16,15,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,24,8,16,4,3,0,59
123021437,0,0,0,8,7,0,10,0,0,20,0,0,0,3,0,0,14,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,12,0,0,3,19,16,10,12,3,0,61,0,0,14,16,7,3,0,3,0,42,0,3,0,0,0,8,4,4,0,18,0,0,0,3,3,3,3,3,0,18,0,0,3,4,0,0,0,0,0,9,0,0,3,26,3,5,0,0,0,31,0,0,0,0,0,3,4,7,0,20,3,30,53,106,28,20,9,3,0,259,0,0,0,0,3,4,0,0,0,9,0,3,10,44,14,4,3,0,0,73,0,0,0,0,0,0,0,0,0,3,3,10,28,110,50,46,18,4,3,269,0,0,3,10,7,3,3,4,0,25,0,0,0,3,7,14,18,10,3,54,0,4,3,6,0,4,3,0,0,21,0,0,4,30,16,13,11,3,0,80
123021438,0,0,0,8,3,5,8,5,0,27,0,0,0,0,7,3,12,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,26,19,21,9,0,117,0,0,0,5,0,9,0,0,0,17,0,0,0,0,3,4,12,6,0,22,0,0,0,9,7,14,3,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,7,6,33,58,84,28,25,6,0,0,243,0,0,0,0,4,0,0,0,0,4,0,4,3,15,6,0,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,8,15,48,22,17,19,0,0,129,0,0,0,4,3,9,10,0,0,30,0,0,0,9,8,21,10,10,0,57,0,0,0,4,0,0,0,0,0,3,0,0,5,15,11,14,12,3,0,65
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,3,0,10,4,10,6,0,3,36,0,0,4,3,4,18,23,14,0,70,0,0,3,0,3,0,0,0,0,4,0,4,0,6,3,3,4,0,0,19,0,0,0,15,17,11,5,3,0,53,0,3,0,11,4,7,3,3,0,35,0,0,0,0,0,3,5,4,0,15,0,0,0,0,6,9,5,0,0,25,0,0,0,0,3,0,0,0,0,7,0,4,17,92,3,4,3,0,0,131,0,0,0,0,3,9,3,0,0,19,3,38,56,114,36,24,7,3,0,282,0,0,0,0,0,3,7,0,0,8,10,8,20,61,12,18,3,0,0,126,0,0,0,0,0,0,0,0,0,3,3,20,39,128,71,41,16,8,0,332,0,0,0,3,0,7,5,0,0,22,0,0,0,3,3,11,10,3,0,37,0,0,3,3,0,3,4,0,0,15,3,0,5,18,9,5,5,0,0,41
123021441,0,4,3,3,4,0,4,4,0,27,0,0,0,0,0,3,10,9,3,26,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,3,0,17,9,11,7,5,0,51,0,0,3,10,0,7,5,0,0,22,0,0,0,0,0,4,9,0,0,9,0,0,0,4,3,4,0,0,0,16,0,0,3,6,3,0,0,0,0,14,0,3,0,16,0,0,0,0,0,21,0,0,0,0,0,9,9,3,0,24,8,39,35,63,32,26,13,0,0,210,0,0,0,0,0,0,5,0,0,11,0,4,3,25,7,3,0,0,0,37,0,0,3,3,0,0,0,0,0,7,0,7,22,51,24,10,11,0,0,128,0,0,0,3,0,7,5,0,3,18,0,0,0,3,4,10,20,5,3,41,0,0,0,5,0,3,0,0,0,10,0,0,8,20,4,6,11,0,0,54
123021442,0,0,0,0,3,3,8,0,0,24,0,0,3,3,8,5,13,7,0,44,0,3,3,4,0,0,0,0,0,8,0,0,0,3,0,3,3,0,0,8,0,0,0,29,29,9,8,3,0,83,0,0,3,6,8,4,0,0,3,29,0,0,0,0,0,3,10,3,0,11,0,0,0,6,12,12,11,9,0,48,0,0,0,5,0,0,0,0,0,3,0,15,19,124,12,3,0,0,0,178,0,0,0,3,0,6,9,0,0,21,3,33,60,115,35,22,10,5,0,286,0,0,0,0,0,3,0,0,0,10,3,4,21,50,22,6,0,0,0,104,0,0,0,0,0,0,0,0,0,0,9,16,44,113,58,42,23,3,0,298,0,0,0,8,7,9,7,7,0,43,0,0,0,7,7,8,17,3,0,38,0,0,0,0,3,0,0,0,0,7,0,0,3,12,8,7,3,4,3,31
