SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
121031411,0,0,0,9,6,11,3,3,0,35,0,3,3,16,20,10,14,3,0,80,0,0,0,8,8,9,10,3,0,44,0,0,9,9,20,18,12,22,12,107,0,15,18,14,16,6,4,7,0,79,8,45,58,110,127,71,49,30,17,516,0,0,0,0,0,0,0,3,0,8,0,0,6,15,22,14,8,3,3,74,3,3,0,33,7,7,10,3,0,68,0,5,3,9,11,0,0,0,0,32,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,31,31,28,19,7,21,11,4,144,0,0,3,32,12,10,3,0,0,68,0,3,0,3,4,9,0,5,0,31,0,0,4,10,13,10,9,3,0,52,0,37,35,156,82,69,70,49,27,533,32,78,54,121,91,67,90,140,244,917,932,2822,2279,3626,2905,2110,1872,1548,1166,19268
121031412,0,0,0,4,5,5,0,0,0,23,0,3,8,37,12,17,7,0,0,90,0,0,0,10,3,9,5,3,0,33,0,11,4,10,27,23,12,18,3,108,3,25,21,17,18,13,7,5,0,105,3,59,80,135,118,78,17,20,6,529,0,0,0,0,0,0,0,0,0,6,0,7,5,48,34,20,10,5,0,129,3,3,4,35,12,16,0,0,0,69,3,0,4,10,5,0,0,0,0,29,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,8,0,0,0,12,5,39,31,25,38,26,3,4,4,174,0,0,0,15,18,12,0,0,0,50,0,0,0,0,4,4,0,0,0,14,0,3,7,18,10,15,0,0,0,56,4,24,32,135,102,70,53,30,21,489,15,76,204,141,91,83,75,48,44,778,818,2594,2800,3377,2869,2140,1602,1030,590,17826
121041413,0,0,0,6,11,11,3,0,0,32,0,7,3,59,20,17,14,3,0,124,3,3,0,35,4,7,6,0,5,56,0,5,0,37,26,21,28,8,0,131,8,13,10,26,14,8,7,3,0,91,5,8,18,165,59,66,42,10,4,361,0,0,0,4,10,5,3,0,0,20,0,0,0,22,11,9,0,3,0,44,0,0,3,31,13,3,6,0,0,54,3,9,11,106,8,5,3,0,0,145,0,0,0,0,0,10,0,0,3,16,0,0,0,12,7,3,0,0,0,32,23,39,25,112,41,40,18,7,3,299,0,0,7,20,11,6,4,0,0,44,0,0,0,13,5,8,3,4,0,42,0,0,0,6,10,5,7,0,0,24,9,65,42,468,87,69,63,40,21,873,82,72,91,498,162,150,134,62,27,1273,1275,1769,1369,6948,2508,2187,1923,805,287,19079
121041414,0,0,0,12,8,0,0,0,0,30,3,11,17,118,29,21,20,0,0,205,0,3,4,40,4,9,4,4,0,71,0,0,4,50,20,9,15,3,3,107,0,5,8,31,11,9,9,0,0,67,0,3,15,150,43,42,14,10,0,278,0,0,0,11,3,3,0,3,0,22,0,4,4,35,8,3,3,3,7,71,0,0,5,47,3,7,3,0,0,70,3,5,17,76,18,10,4,0,0,134,0,0,0,4,3,3,0,0,3,11,0,0,0,7,0,0,0,0,0,10,8,17,38,95,30,17,14,3,0,223,0,3,0,37,9,8,3,0,0,62,0,0,0,10,7,7,6,0,0,29,0,0,0,17,14,4,0,0,0,33,12,22,36,557,95,65,66,28,14,892,64,59,92,569,159,121,86,48,27,1221,1171,1172,1386,8150,2185,1749,1368,606,235,18022
121041415,0,0,0,6,19,7,0,3,0,43,3,8,5,85,20,17,14,3,0,151,0,0,3,42,4,19,7,3,11,93,0,12,10,51,57,39,29,22,10,229,6,39,22,20,13,12,8,5,0,126,7,25,19,193,86,73,60,16,5,488,0,0,0,7,0,0,3,3,3,18,0,0,0,25,11,5,3,0,0,53,3,3,0,22,3,5,0,0,0,43,4,7,6,44,21,5,0,0,0,93,0,0,0,0,5,0,7,0,0,14,0,3,0,9,10,3,3,0,0,36,29,107,63,143,89,63,40,10,3,537,0,0,8,31,12,14,3,0,0,63,0,3,3,12,22,4,7,7,0,67,0,0,0,6,13,11,3,0,0,36,24,66,61,572,166,121,110,44,44,1210,90,198,186,588,286,251,188,137,90,2008,1493,3521,2858,7494,4273,3390,3000,1542,910,28475
121041416,0,0,0,11,7,7,3,4,0,23,0,9,10,90,21,10,6,7,3,164,0,0,0,48,6,4,10,3,0,66,4,3,3,41,27,21,17,12,9,131,0,7,9,35,3,3,0,4,0,67,0,3,15,139,38,41,27,14,0,291,0,0,0,0,3,3,4,0,0,12,0,0,0,35,6,9,11,0,3,60,0,4,9,22,5,4,0,0,0,45,3,0,10,96,14,5,0,0,0,133,0,0,0,3,0,0,0,0,0,3,0,3,0,14,3,3,0,0,0,25,10,31,18,139,50,37,16,5,4,305,0,0,4,27,7,4,4,0,0,48,0,0,5,17,7,0,0,0,3,36,0,0,0,14,4,5,3,3,0,29,15,19,46,508,93,78,65,37,17,867,60,71,118,659,159,205,155,77,69,1578,851,1074,1350,7687,2050,1897,1587,846,508,17852
121041417,0,0,0,3,6,3,0,0,0,9,0,4,8,97,19,8,4,3,0,140,0,3,0,20,0,8,0,0,0,39,0,0,0,30,9,11,5,4,0,63,0,0,7,28,4,5,4,0,0,54,0,4,9,76,22,20,17,4,0,152,0,0,0,4,0,3,3,0,0,8,0,0,0,27,7,5,3,3,0,51,0,3,3,47,8,4,3,0,0,69,0,0,4,53,5,4,0,0,0,74,0,0,0,5,0,3,0,0,0,3,0,0,0,12,6,0,0,0,0,20,3,30,7,83,36,27,10,3,0,204,0,0,4,33,0,3,6,3,0,53,0,0,0,3,5,0,7,0,0,18,0,0,0,6,0,3,0,0,0,11,5,21,41,285,54,27,30,23,4,487,32,42,113,472,137,106,86,41,9,1043,439,624,991,4588,1328,1225,996,402,117,10706
122011418,0,0,0,0,7,12,0,4,0,20,0,6,10,32,14,16,0,0,0,67,0,0,0,13,0,4,3,3,0,20,0,13,7,51,47,22,20,16,7,178,0,23,10,13,15,0,13,3,0,78,6,33,10,178,90,39,20,11,0,391,0,0,0,3,3,3,0,3,0,9,0,0,0,4,6,5,3,3,0,26,0,4,3,29,6,3,5,0,0,49,0,3,6,19,3,3,0,0,0,36,0,0,0,3,0,4,3,0,0,10,0,3,0,8,3,3,6,0,3,36,7,50,34,64,72,21,10,3,0,262,0,0,6,13,9,0,3,0,0,33,0,0,5,17,11,5,5,0,0,50,0,0,0,19,9,14,4,0,0,48,10,43,53,252,137,63,57,26,11,661,62,117,85,238,152,113,88,49,31,943,1368,3425,2184,4829,3329,2242,1586,824,401,20186
122011419,0,0,0,8,9,3,6,3,0,26,0,6,8,33,11,12,4,0,0,78,0,0,0,33,5,6,7,3,3,53,0,9,5,119,40,29,20,8,3,230,3,6,8,14,10,3,0,0,0,40,3,4,9,187,51,44,20,7,3,330,0,0,0,3,5,4,3,3,0,26,0,0,0,3,0,5,0,0,0,15,0,0,0,6,3,3,0,0,0,18,0,5,3,34,3,10,0,0,0,57,0,0,0,0,5,0,0,0,0,7,0,0,0,7,0,3,0,0,0,13,11,40,33,268,80,32,22,4,0,488,0,0,21,21,5,5,0,0,0,52,0,0,4,40,16,8,7,3,0,76,0,0,0,13,5,3,0,3,0,26,15,62,92,910,101,45,52,22,17,1323,61,89,150,703,208,178,148,68,57,1665,1260,1824,1794,8715,2704,2200,1808,910,483,21704
122021420,0,0,0,3,5,6,3,0,0,19,0,0,0,8,7,4,0,0,0,24,0,0,0,3,3,7,3,0,0,12,0,3,5,12,17,12,16,9,3,78,0,6,0,7,8,3,3,0,0,24,0,0,0,31,29,19,12,5,4,110,0,0,0,0,3,0,0,7,0,5,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,18,22,29,31,22,19,7,0,139,0,0,0,6,3,0,0,0,0,13,0,0,0,6,6,9,4,0,0,33,0,0,0,6,0,6,0,0,0,11,0,19,16,84,55,58,44,18,4,301,21,78,63,101,106,94,87,44,21,606,637,1635,1399,2127,1948,1962,1590,735,338,12376
122021421,0,0,0,0,3,3,0,0,0,10,0,0,5,4,3,6,0,0,0,27,0,0,0,5,0,4,3,0,0,18,0,4,3,13,6,20,12,7,4,67,0,9,9,4,3,0,0,0,0,27,0,13,13,40,23,24,23,9,6,145,0,0,0,3,4,0,0,3,3,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,7,10,17,25,22,11,5,0,102,0,0,0,4,0,0,0,0,0,10,0,0,0,0,3,8,3,6,0,23,0,0,0,5,3,0,0,0,0,9,5,16,12,51,61,47,39,26,11,266,21,60,52,114,99,103,109,65,21,641,501,1446,1112,1912,1616,1526,1378,843,413,10742
122021422,0,0,0,4,4,3,0,0,0,10,0,0,4,14,4,8,0,0,0,31,0,0,0,5,3,3,5,0,0,25,0,4,4,13,27,26,19,8,3,95,0,4,11,5,3,7,0,0,0,27,0,16,20,51,49,29,16,9,0,188,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,13,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,7,20,38,23,27,19,3,0,148,0,0,0,4,3,0,0,0,0,11,0,0,0,4,14,3,4,3,0,33,0,0,0,5,7,11,0,0,0,23,5,18,15,96,82,65,46,24,11,358,16,37,48,104,81,79,64,39,8,479,709,1874,1482,2736,2139,1998,1438,600,206,13181
122021423,0,0,0,3,5,10,3,0,0,22,0,0,3,54,22,21,0,4,0,101,0,0,0,12,11,7,12,0,3,42,0,3,10,29,26,19,36,19,8,138,0,0,5,4,8,7,0,0,0,36,0,19,38,121,79,34,20,13,3,316,0,0,0,3,11,13,17,28,8,77,0,0,0,9,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,3,25,8,11,0,0,0,50,0,0,0,0,0,4,0,0,0,4,0,0,4,9,7,3,0,0,0,20,6,16,15,46,31,26,14,0,3,155,0,0,3,18,7,5,5,0,0,41,0,0,3,13,6,5,6,7,0,42,0,0,3,15,3,12,5,0,0,43,11,23,37,336,117,86,85,33,14,743,68,105,96,293,161,158,160,118,66,1222,1587,3358,2596,5852,3395,2872,2391,1384,699,24132
122031424,0,0,0,5,9,3,0,0,0,12,0,8,11,79,35,28,9,3,0,168,0,0,0,4,0,11,7,0,4,28,3,3,3,19,25,15,10,12,4,88,0,0,0,0,5,3,0,3,0,14,0,5,10,39,29,18,15,3,5,117,0,0,0,10,8,11,7,10,3,61,0,0,0,3,3,6,0,0,0,10,0,0,3,0,0,0,3,0,0,8,0,0,8,27,11,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,11,22,13,3,3,3,0,69,0,0,0,13,10,10,4,0,0,38,0,0,0,12,7,0,3,4,0,27,0,0,0,9,6,4,0,0,0,13,3,13,29,157,103,62,64,22,11,471,14,79,70,143,109,76,92,58,35,671,827,1961,1687,3230,2135,1613,1209,827,383,13885
122031425,0,0,0,3,0,3,0,0,0,9,0,0,10,21,13,3,6,0,0,50,0,0,0,3,0,12,0,0,3,14,0,0,0,11,6,7,10,5,3,48,0,0,0,0,0,3,0,0,0,8,0,5,4,37,17,11,8,3,0,89,0,0,0,5,3,7,0,4,0,21,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,16,3,6,0,0,37,0,0,6,3,3,3,0,0,0,10,0,0,0,5,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,6,8,71,32,27,19,19,13,192,20,22,37,72,50,45,43,34,11,331,439,1121,863,1659,1130,815,747,464,248,7482
122031426,0,0,0,7,5,0,0,0,0,10,3,33,51,253,122,67,15,7,3,546,0,0,0,42,11,24,3,0,3,84,0,3,7,50,24,27,26,16,0,146,3,3,8,11,9,5,6,0,0,45,6,10,18,115,42,34,16,3,0,251,0,0,4,29,22,40,12,14,7,122,0,0,0,6,0,0,0,3,0,18,0,3,0,11,0,0,0,0,0,12,4,3,26,97,48,20,3,0,0,193,0,0,0,7,0,0,0,0,0,7,0,0,0,19,11,6,0,0,0,38,4,17,23,79,23,13,12,3,0,181,0,4,17,40,19,15,0,4,0,101,0,5,5,23,6,8,5,0,0,56,0,0,3,9,9,5,0,0,0,25,14,76,109,1099,191,132,69,63,16,1773,112,145,169,561,249,176,115,81,28,1640,1769,2587,2583,9160,3514,2518,1547,900,375,24951
122031427,0,0,0,3,13,3,3,0,0,27,0,5,0,30,7,10,8,0,0,63,0,0,0,10,14,8,0,3,4,32,0,4,0,13,21,10,10,18,10,81,3,12,6,12,7,6,3,0,0,54,3,23,13,83,49,27,10,6,3,213,0,0,0,0,0,3,0,3,0,10,0,3,0,17,4,0,0,3,0,28,0,0,3,10,4,4,5,0,0,30,0,0,3,16,3,0,0,0,0,22,0,0,0,0,3,3,3,0,0,8,0,0,0,3,9,10,10,4,0,40,3,16,18,23,25,6,9,3,0,105,0,0,0,11,8,3,0,0,0,30,0,0,0,5,8,3,0,0,0,19,0,0,0,3,6,3,0,0,0,20,10,42,41,119,127,59,70,43,15,520,13,50,22,96,61,49,43,57,29,423,681,2266,1494,2645,2012,1279,1069,940,408,12798
122031428,0,0,0,11,13,3,0,0,3,35,0,0,3,16,22,26,3,8,0,88,0,0,0,12,5,4,7,3,3,37,3,11,6,22,36,27,28,19,3,165,0,10,8,15,11,10,7,0,0,59,0,42,64,152,110,58,41,18,10,493,0,0,0,6,3,9,7,3,0,29,0,0,0,4,4,3,4,3,0,16,0,3,0,9,4,3,0,0,0,15,0,3,4,19,11,3,0,3,0,42,0,0,0,0,4,3,4,0,0,7,0,0,0,0,12,14,12,7,3,47,4,28,33,53,43,31,19,6,0,213,0,0,0,20,3,7,4,0,0,34,0,0,0,17,13,11,11,4,0,59,0,0,0,23,17,3,4,0,0,46,3,31,50,226,194,125,110,67,17,832,31,64,75,157,118,109,137,146,98,929,1478,3991,3025,5182,3938,2586,2611,1643,719,25170
122031429,0,0,0,4,7,8,3,0,0,25,0,4,17,53,17,18,16,3,0,131,0,0,3,28,0,5,3,3,0,47,0,8,4,58,25,24,16,10,4,143,4,10,3,7,12,3,0,0,0,41,6,14,21,165,56,28,18,7,0,314,0,0,0,10,3,10,3,3,0,30,0,0,0,4,4,3,0,0,0,14,0,0,0,7,0,3,0,0,0,12,6,4,4,39,14,13,0,0,0,77,0,0,3,3,3,0,0,0,0,9,0,0,0,12,3,3,0,0,0,16,6,36,23,143,38,16,4,0,0,268,0,0,0,18,4,0,6,0,0,33,0,0,4,39,18,5,3,4,0,81,0,0,0,8,6,4,0,0,0,24,4,44,51,615,132,67,38,24,17,996,73,135,124,514,189,136,94,33,30,1331,1475,2617,2040,7605,2983,2024,1259,604,366,20978
122031430,0,0,0,7,5,4,3,0,0,20,0,8,14,59,23,18,7,3,0,131,0,0,0,16,8,8,4,0,7,37,0,3,0,42,34,28,21,17,3,148,8,15,0,3,3,7,5,0,0,36,0,10,10,96,41,24,22,9,0,204,0,0,0,5,7,0,0,0,0,13,0,0,0,3,3,3,0,0,0,12,0,0,0,4,7,10,0,0,0,18,0,3,7,32,7,6,3,0,0,62,0,0,0,3,4,0,0,0,0,12,0,0,0,3,3,0,0,0,0,13,4,19,8,45,25,15,0,0,0,120,0,0,0,6,4,3,5,0,0,15,0,0,0,23,9,4,5,8,0,52,0,0,0,4,3,3,0,0,0,23,3,31,29,328,100,44,33,26,18,610,43,55,55,198,86,63,54,81,33,669,1233,2647,1695,4569,2508,1655,1254,791,516,16870
122031431,0,0,0,3,8,0,4,0,0,17,0,0,5,59,29,16,3,3,0,118,0,0,0,19,7,8,4,0,0,37,0,13,5,52,29,26,31,12,14,183,0,5,3,9,8,4,0,0,0,31,3,19,26,103,58,22,16,3,4,247,0,0,0,8,12,10,5,6,6,43,0,0,0,11,0,3,0,0,0,14,0,0,0,4,0,0,0,0,0,9,0,4,5,30,3,8,3,0,0,47,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,5,13,14,51,19,19,12,5,0,143,0,0,3,4,3,4,0,0,0,22,0,0,0,16,14,6,3,3,4,47,0,0,0,7,6,0,4,0,0,22,17,34,43,480,138,71,56,32,19,884,72,111,135,423,168,177,148,142,153,1535,1522,2887,2561,6836,3417,2692,2157,1425,1282,24773
122031432,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,5,0,3,0,20,0,3,0,0,0,0,0,0,0,8,0,0,0,23,7,14,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,24,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,3,0,22,30,5,8,10,0,76,8,28,25,45,44,35,26,17,8,225,180,530,452,703,622,457,386,188,109,3646
123011433,0,0,0,4,0,0,0,0,0,10,0,3,0,9,5,9,3,0,0,28,0,0,0,9,4,0,3,3,3,24,0,0,3,12,6,20,25,16,5,84,0,0,0,0,0,0,5,0,0,12,0,0,4,16,6,4,5,3,0,39,0,0,0,0,4,3,3,3,0,6,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,6,3,7,3,7,3,0,0,31,0,0,0,5,3,0,0,0,0,6,0,0,0,3,3,3,3,0,5,21,0,0,3,3,0,3,0,0,0,7,0,5,6,38,28,25,28,19,9,157,14,47,46,108,53,46,65,54,61,502,791,1793,1449,3105,1595,1528,1310,774,609,12960
123011434,0,0,0,3,3,0,0,4,0,9,0,4,10,55,22,20,5,0,0,106,0,0,0,15,7,0,6,5,4,42,0,10,3,30,21,39,14,11,0,130,0,0,3,6,0,0,0,0,0,11,4,7,15,39,21,21,4,0,0,114,0,0,0,6,8,6,3,6,0,29,0,3,7,14,14,6,5,3,0,54,0,0,0,9,0,5,0,0,0,23,0,0,3,11,0,0,4,0,0,23,0,0,0,3,9,0,0,0,0,17,0,0,0,7,7,0,0,0,0,11,0,13,7,14,11,9,6,0,0,57,0,0,0,20,5,4,0,0,0,30,0,0,0,3,11,4,6,3,0,30,0,3,3,15,4,4,0,0,0,29,4,3,10,129,96,73,31,19,7,376,62,110,100,237,150,108,73,35,16,878,1646,3498,2862,6034,2867,2052,1279,591,153,20980
123011435,0,0,0,3,9,0,0,0,0,13,3,5,16,95,52,39,11,0,0,214,0,3,0,25,3,10,12,0,0,53,3,3,13,28,30,46,34,8,0,165,0,3,3,5,5,3,0,0,0,25,0,4,18,56,34,14,11,5,0,151,0,0,0,10,0,3,0,0,0,15,0,0,0,14,16,4,3,0,0,41,0,0,0,10,5,0,0,0,0,19,0,3,10,48,14,4,0,0,0,76,0,0,0,12,8,4,0,0,0,20,0,0,0,4,6,0,0,0,0,14,0,3,12,18,16,3,0,0,0,61,0,4,8,33,9,10,3,0,0,66,0,0,4,7,15,3,4,3,0,33,0,7,15,26,5,7,0,0,0,58,5,14,40,259,162,109,67,19,3,687,69,133,124,380,150,109,60,37,9,1064,2521,4736,3991,9080,3802,2458,1402,461,115,28575
123021436,0,0,4,7,3,0,0,0,0,23,0,12,28,86,47,24,11,3,0,210,0,0,0,14,0,4,11,3,0,38,0,0,0,11,13,29,26,23,0,105,0,0,0,0,0,4,4,0,0,3,0,0,11,48,9,25,18,6,0,116,0,0,3,0,3,0,3,0,0,14,0,3,0,12,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,22,3,7,3,0,0,41,0,0,0,8,6,3,3,0,0,20,0,0,0,3,3,0,0,0,0,4,0,0,4,5,8,4,3,0,0,29,0,0,9,25,16,14,8,0,0,76,0,0,0,3,3,3,0,3,0,18,0,3,4,12,4,3,0,0,0,26,4,34,48,207,182,130,75,35,3,718,78,148,188,302,173,163,138,58,15,1265,1501,2950,2781,5232,2245,1951,1607,560,138,18963
123021437,0,0,0,0,3,4,0,0,0,7,3,18,52,263,131,117,45,21,4,645,0,0,3,13,13,8,7,3,0,48,0,3,3,7,8,32,31,19,3,115,0,4,3,6,3,8,3,0,0,33,0,4,19,49,28,28,19,11,3,154,0,0,0,0,3,0,4,0,0,13,8,21,19,89,11,11,11,4,0,180,0,0,3,18,0,4,0,0,0,24,0,3,9,43,9,7,3,0,0,87,0,0,0,3,4,0,3,0,0,16,0,0,0,5,0,0,0,0,0,10,3,0,6,20,6,4,8,0,0,48,0,0,8,29,10,15,6,0,0,68,0,0,0,0,5,0,3,4,0,12,0,0,8,11,3,0,0,0,0,22,5,40,91,310,149,133,97,62,14,893,67,117,146,407,144,148,143,68,42,1277,1226,2230,2546,5421,2046,1914,1548,924,338,18192
123021438,0,0,0,0,0,0,0,0,0,8,0,8,20,109,81,66,31,9,3,330,0,0,0,13,3,17,12,3,0,56,0,0,0,7,16,42,23,7,0,106,0,0,0,3,5,8,0,0,0,11,0,0,9,29,29,23,18,9,0,124,0,0,0,8,7,7,4,4,0,33,0,0,0,6,6,12,4,0,0,31,0,0,0,3,3,5,0,0,0,11,0,3,3,37,12,3,7,0,0,67,0,0,0,3,8,11,4,0,0,29,0,0,0,8,3,3,4,3,0,17,0,3,3,15,10,11,0,0,0,31,0,0,0,41,14,16,8,0,0,77,0,0,0,3,3,3,8,0,0,15,0,0,0,5,0,0,0,0,0,12,3,29,67,324,300,233,130,57,11,1152,81,209,218,341,168,168,99,34,12,1332,1457,3079,3213,5590,2623,2626,1274,424,115,20399
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,3,0,4,0,0,0,9,8,39,68,283,183,110,49,12,5,753,0,0,0,16,3,19,8,0,3,57,0,0,0,7,9,21,28,3,4,77,0,3,8,3,3,4,5,4,0,24,3,0,5,28,18,16,15,3,0,77,0,0,0,3,3,4,6,6,0,21,0,0,3,30,10,12,4,3,0,59,0,0,0,14,3,0,0,0,0,22,0,3,12,34,14,7,8,0,0,73,0,0,0,8,8,8,0,0,0,24,0,0,0,4,0,4,0,0,0,8,0,4,11,15,6,3,3,4,0,47,0,0,3,53,19,11,3,3,0,100,0,0,0,0,3,8,4,0,0,20,0,3,6,16,0,3,0,0,0,32,6,41,72,288,185,150,94,52,17,901,84,135,202,417,155,162,97,43,23,1318,1563,2554,2676,5961,2597,2422,1400,588,231,19987
