SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
101041017,0,0,89,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,84,3,0,0,3,0,89,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,805,3,4,0,4,0,816,19,22,0,0,22,0,41,0,0,0,0,0,0,0,3,0,0,0,0,0,3,23,22,0,0,26,0,50,3,0,0,0,0,0,3,831,24,3,0,34,0,866
101041018,4,0,102,7,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,11,0,0,0,0,0,0,0,107,5,0,0,5,0,115,27,0,0,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,19,0,0,19,0,783,28,21,3,0,23,0,56,0,4,0,0,4,0,4,0,0,0,0,0,0,0,34,29,3,0,30,0,60,0,0,0,0,0,0,0,798,48,3,0,49,0,850
101041019,5,0,146,4,6,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,13,0,0,0,0,0,0,0,149,5,0,0,9,0,157,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,20,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1132,11,0,0,11,3,1146,29,33,3,0,37,0,68,0,0,0,0,0,0,0,0,0,0,5,6,0,6,30,39,3,3,44,0,77,0,0,0,0,0,3,6,1164,51,3,3,56,5,1223
101041020,0,0,211,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,213,0,0,0,0,0,213,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,3,1222,19,5,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,6,0,30,3,0,0,0,0,0,3,1242,11,0,0,13,3,1253
101041021,0,0,74,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,73,0,0,0,0,0,78,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,10,0,0,10,0,397,9,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,0,12,0,0,0,0,0,0,0,397,9,0,0,9,0,406
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,314,5,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,9,0,0,0,0,0,0,0,317,10,0,0,10,0,323
101041024,0,0,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,68,4,0,0,4,0,70,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,400,5,0,0,5,0,407,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,403,7,0,0,7,0,416
101041025,0,0,168,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,172,3,0,0,3,0,175,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,24,0,0,0,3,0,27,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1092,13,0,0,13,5,1116,27,34,0,0,29,0,61,0,0,4,0,4,0,4,0,0,0,0,0,0,0,27,34,4,0,37,0,67,3,0,0,0,0,7,12,1128,45,4,0,51,9,1192
101041026,0,0,115,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,114,4,0,0,4,0,125,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,6,0,0,6,0,781,13,12,0,0,12,0,26,0,6,3,0,9,0,9,0,0,0,0,0,0,0,13,16,3,0,25,0,33,3,3,0,0,3,0,6,793,25,3,0,30,0,823
101041027,3,0,102,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,95,7,0,0,10,0,103,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,791,16,3,0,18,5,816,19,26,0,0,26,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0,0,28,0,42,0,0,0,0,0,3,6,807,45,3,0,46,12,859
101051539,8,0,369,8,12,0,0,12,0,23,0,0,3,0,5,0,5,0,0,0,0,0,0,0,8,15,3,0,15,0,29,0,0,0,0,0,0,4,380,19,7,0,22,0,399,69,0,0,0,0,0,69,6,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,6,0,0,0,0,0,0,0,73,3,3,0,3,0,77,25,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,26,0,0,0,4,0,26,2933,35,3,6,45,0,2983,70,141,8,0,146,0,218,0,25,9,0,39,0,39,0,0,0,0,0,0,0,70,167,24,0,190,0,261,10,0,3,0,3,3,14,3012,202,31,9,239,3,3253
101051540,0,0,264,3,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,268,4,0,0,4,0,270,41,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,47,13,0,0,0,0,0,15,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,18,1868,18,0,0,23,9,1897,38,41,0,0,41,0,72,0,3,0,0,3,0,3,0,0,0,0,0,0,0,38,44,0,0,47,0,80,6,0,0,0,0,3,7,1911,61,0,3,65,11,1986
101061541,3,0,119,0,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,117,5,0,0,5,0,124,30,3,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,3,0,32,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,7,1036,18,0,0,18,4,1058,28,30,0,0,30,0,62,0,8,0,0,8,0,8,0,0,0,0,0,0,0,28,36,0,0,36,0,67,3,0,0,0,0,0,3,1064,58,0,0,58,8,1130
101061542,3,0,339,7,9,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,9,0,17,0,0,0,0,0,0,0,340,19,0,0,19,0,361,88,0,0,0,0,0,93,3,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,4,0,0,0,0,0,0,0,90,3,0,0,3,0,94,40,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,41,2284,32,0,4,38,0,2325,30,52,0,0,52,0,77,4,0,0,0,0,0,4,0,0,0,0,0,0,0,36,52,0,0,52,0,84,4,0,0,0,0,16,18,2326,80,0,4,81,16,2424
101061543,0,0,200,3,9,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,9,0,16,0,0,0,0,0,0,0,204,9,3,0,13,0,213,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1504,12,0,0,12,3,1523,13,102,7,0,111,0,128,0,9,3,0,12,0,12,0,0,0,0,0,0,0,13,107,14,0,122,0,141,0,0,0,0,0,0,0,1524,121,14,0,134,3,1662
101061544,3,0,133,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,134,4,0,0,4,0,137,29,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,32,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,987,10,0,0,10,3,1008,9,18,0,0,18,0,27,0,5,0,0,5,0,5,0,0,0,0,0,0,0,9,23,0,0,23,0,28,0,0,0,0,0,3,4,995,36,0,0,36,6,1036
102011028,4,3,217,10,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,10,0,0,0,0,0,0,0,215,5,0,0,5,3,224,79,0,0,0,0,0,79,3,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,5,0,0,0,0,0,0,0,80,6,0,0,6,0,86,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,1383,33,0,0,33,4,1414,59,49,0,0,55,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,49,0,0,55,0,112,3,0,0,0,0,0,3,1443,83,0,0,86,5,1527
102011029,0,0,252,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,265,0,0,0,0,0,264,98,0,0,0,0,0,103,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,101,57,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,3,0,58,1712,37,0,0,37,3,1751,66,50,0,0,50,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47,0,0,47,0,111,3,0,0,0,0,4,9,1778,82,0,0,82,6,1868
102011030,0,0,104,0,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,14,0,0,0,0,0,0,0,102,16,0,0,16,0,116,29,0,0,0,0,0,30,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,29,11,0,0,11,0,40,14,3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,7,0,18,603,24,0,0,23,0,631,21,59,0,0,59,0,84,3,0,3,0,3,0,8,0,4,0,0,4,0,4,25,60,3,0,65,0,96,0,0,0,0,0,5,5,630,81,4,0,92,5,723
102011031,12,3,287,16,19,0,0,19,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,21,0,32,0,0,0,0,0,0,0,292,30,0,0,30,3,325,118,3,0,0,3,0,120,6,15,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,15,0,19,0,0,0,0,0,0,0,125,15,0,0,15,0,138,60,3,0,0,4,0,68,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,68,3,0,0,6,0,69,1944,60,3,0,61,4,2008,75,161,0,0,161,4,237,0,7,3,0,12,0,12,3,0,0,0,0,0,4,79,163,5,0,174,4,255,6,0,0,0,0,0,6,2026,220,11,0,230,7,2270
102011032,3,0,233,14,28,0,0,29,0,45,0,3,3,0,7,0,7,0,0,0,0,0,0,0,14,35,5,0,39,0,55,3,0,0,0,0,0,3,240,39,9,0,42,0,284,77,3,0,0,3,0,81,4,17,0,0,19,0,20,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,19,3,0,22,0,27,0,0,0,0,0,0,0,84,24,3,0,27,0,112,39,0,0,0,3,0,45,3,0,0,0,3,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,4,0,0,8,0,8,0,0,0,0,0,0,0,39,4,3,0,11,0,51,1856,62,3,0,69,3,1927,120,396,14,4,419,0,536,0,43,29,0,71,0,71,0,0,0,0,0,0,0,124,438,43,4,486,0,604,6,4,0,0,4,3,9,1983,501,50,4,556,8,2545
102011033,3,0,189,4,9,0,0,9,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,9,0,0,15,0,21,0,0,0,0,0,0,0,187,12,0,0,16,0,205,65,0,0,0,0,0,65,4,6,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,0,12,0,0,0,0,0,0,0,69,6,0,0,10,0,81,27,0,0,0,0,0,27,0,6,0,0,6,0,7,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,3,0,7,0,11,0,0,0,0,0,0,0,29,6,3,0,7,0,33,1231,34,0,0,34,0,1260,47,99,0,0,102,0,149,0,3,5,0,11,0,11,3,0,0,0,0,0,3,52,103,8,0,109,0,165,0,0,0,0,0,0,0,1281,133,8,0,142,0,1424
102011034,4,0,145,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,144,3,0,0,3,0,147,55,0,0,0,0,0,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,61,0,0,0,3,0,64,24,0,0,0,0,0,24,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,24,3,0,0,3,0,28,1035,14,0,0,14,3,1053,30,35,3,0,36,0,65,0,3,0,0,4,0,4,0,0,0,0,0,0,0,30,40,0,0,41,0,69,0,0,0,0,0,3,3,1062,53,0,0,53,5,1119
102011035,3,0,143,6,12,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,11,0,19,0,0,0,0,0,0,0,146,14,0,0,13,0,161,51,3,0,0,3,0,56,3,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,15,0,0,0,0,0,0,0,58,9,0,0,9,0,67,33,0,0,0,0,0,29,0,4,0,0,4,0,6,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,4,5,0,6,0,9,0,0,0,0,0,0,0,33,8,5,0,8,0,39,1036,41,0,0,41,0,1081,44,86,0,0,85,0,130,3,3,8,0,13,0,11,0,3,0,0,3,0,3,46,87,10,0,99,0,145,0,0,0,0,0,3,3,1082,130,10,0,140,3,1225
102011036,7,0,223,12,16,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,28,0,0,0,0,0,0,0,229,16,0,0,16,0,248,88,0,0,0,0,0,87,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,86,5,0,0,5,0,92,41,0,0,0,0,0,41,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,38,3,0,0,3,0,48,1502,23,0,4,28,0,1528,54,75,0,0,77,0,131,0,15,7,0,22,0,22,0,0,0,0,0,0,0,54,92,8,0,98,0,153,3,0,0,0,0,0,3,1562,110,8,4,123,0,1689
