SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
102011029,0,0,0,7,17,10,23,11,3,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,95,158,76,69,111,83,13,9,14,9,9,3,17,730,0,0,0,10,4,3,9,3,7,0,0,0,3,0,0,44,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,11,28,46,32,19,30,23,0,0,0,6,3,3,0,210,14,141,180,317,219,176,248,168,29,18,22,28,17,8,34,1621
102011030,0,0,0,0,3,0,8,6,3,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,35,46,22,23,31,15,8,4,9,0,3,0,13,219,0,0,0,0,3,4,0,3,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,20,9,15,14,3,0,0,3,3,0,11,0,106,0,48,116,128,98,90,92,44,13,13,14,9,3,15,29,708
102011031,0,0,3,15,11,18,58,32,0,0,0,0,0,10,4,141,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,8,3,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,11,6,93,163,265,113,121,135,109,20,21,34,17,7,7,37,1164,3,3,3,14,5,4,6,13,5,0,0,0,4,0,0,59,0,0,0,0,3,10,0,6,0,5,0,0,0,0,3,29,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,18,38,68,35,34,60,26,7,10,5,5,12,3,11,342,16,214,304,494,289,344,422,291,59,50,51,39,39,23,102,2740
102011032,0,0,3,11,21,12,46,24,7,6,3,0,4,0,0,136,0,0,0,4,4,6,10,12,0,3,0,0,0,3,0,49,0,0,0,0,0,3,17,5,4,3,6,8,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,64,155,254,98,101,114,86,7,14,8,9,3,12,32,962,0,0,3,6,4,11,23,15,3,4,3,3,3,3,0,78,0,0,0,0,3,4,4,8,3,0,3,3,0,0,5,32,0,0,0,0,0,0,12,11,0,0,0,3,0,0,0,30,0,12,43,101,60,74,97,99,22,17,11,20,20,9,9,590,18,155,293,515,370,457,681,627,136,141,133,130,112,77,130,3988
102011033,0,0,0,0,3,14,5,6,0,0,3,0,0,0,0,39,0,0,0,3,5,5,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,45,79,52,61,70,28,9,0,0,3,6,0,8,391,0,0,3,5,4,3,0,5,0,3,0,4,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,14,0,4,6,22,24,31,30,20,0,0,4,0,3,0,5,145,0,44,79,143,143,214,232,130,23,12,13,11,16,3,52,1120
102011034,0,0,0,5,3,3,13,11,3,0,0,0,0,0,3,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,87,119,59,47,76,84,8,11,14,4,5,0,9,573,0,0,0,6,0,0,8,5,0,0,0,0,0,0,3,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,39,10,8,23,3,0,0,0,0,5,0,9,116,18,97,145,208,114,109,178,127,21,21,22,8,15,6,31,1108
102011035,0,0,0,3,5,10,9,10,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,59,96,49,50,58,29,5,0,0,0,0,0,11,377,0,0,3,4,6,0,7,0,3,0,0,0,8,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,6,9,0,0,0,0,0,0,0,16,0,4,16,31,26,22,25,17,5,0,0,0,0,0,0,154,3,43,104,194,150,173,226,132,23,9,11,8,10,10,27,1125
102011036,0,0,0,3,3,4,14,12,0,0,0,0,7,3,3,58,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,76,118,65,83,83,45,0,9,3,3,6,0,20,541,0,0,3,3,0,3,0,6,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,12,0,0,9,32,16,21,12,23,0,0,10,3,0,0,0,127,0,58,119,212,157,189,221,129,15,17,18,17,17,5,50,1228
102011037,0,0,5,3,4,10,17,4,3,3,0,0,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,3,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,21,62,103,43,55,74,33,4,11,4,0,3,0,10,416,0,0,0,0,3,13,11,6,0,0,0,0,0,0,0,38,0,0,0,0,7,4,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,13,21,15,14,28,21,0,3,0,0,0,0,5,130,3,56,109,200,146,182,243,120,22,25,12,6,12,8,36,1189
102011038,0,0,0,3,4,0,10,7,0,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,96,88,44,65,53,28,8,7,3,10,14,3,10,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,18,8,11,18,8,0,3,0,6,0,0,0,90,4,59,144,150,117,123,120,77,12,14,4,16,17,10,26,889
102011039,0,0,0,10,26,15,59,42,7,0,3,4,12,0,0,172,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,4,4,0,0,0,0,3,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,42,114,199,108,114,168,165,27,45,14,22,18,5,27,1071,0,0,3,9,9,7,30,14,3,0,0,0,4,8,0,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,0,3,3,0,0,0,19,3,9,43,62,39,36,43,27,7,3,8,6,8,0,3,301,13,127,242,401,311,289,425,355,56,73,49,62,57,28,65,2567
102011040,0,0,3,6,17,12,17,12,0,0,3,0,3,0,13,82,0,0,0,8,0,3,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,11,26,3,3,3,0,0,4,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,10,17,91,211,300,152,121,130,121,16,15,14,10,17,8,40,1269,0,0,3,14,12,22,13,19,5,7,0,3,3,4,3,111,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,14,4,25,26,110,80,64,79,62,11,16,12,8,0,3,19,519,26,249,427,626,502,410,472,399,59,78,70,54,40,32,139,3575
102011041,0,0,0,4,13,8,20,26,7,0,9,6,0,0,0,85,0,0,5,0,3,4,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,70,116,51,61,91,53,14,10,5,8,9,0,12,536,0,0,0,0,0,4,15,10,3,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,22,33,16,10,35,20,3,0,3,0,0,9,10,161,14,70,152,227,151,151,227,142,35,20,29,14,22,11,43,1306
102011042,0,0,5,3,3,3,25,9,0,0,3,4,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,9,0,3,3,0,0,0,3,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,9,7,63,150,214,83,85,69,55,15,20,20,3,14,0,25,822,0,0,3,4,3,3,6,12,0,3,0,0,0,0,3,47,0,0,0,0,3,3,3,3,0,3,3,3,0,0,0,18,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,11,0,13,18,84,36,47,51,46,7,6,3,7,10,9,5,346,16,133,236,410,251,303,331,267,37,54,63,45,56,20,85,2317
102011043,0,0,3,3,7,4,21,4,0,0,0,0,0,4,3,54,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,48,111,174,76,71,52,57,6,8,3,6,0,0,38,663,0,0,0,3,3,4,10,8,3,0,0,0,0,0,0,35,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,3,14,18,64,33,31,45,39,3,8,3,8,4,0,12,294,13,120,188,350,248,266,308,254,48,61,25,38,15,14,99,2050
102021044,0,0,0,9,14,3,11,17,0,4,0,0,0,0,0,53,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,7,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,181,256,103,94,93,70,19,15,15,14,12,8,56,1001,0,0,0,5,4,7,11,6,0,0,0,0,0,0,0,45,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,20,76,26,25,25,14,3,0,4,3,0,3,13,235,16,174,309,518,276,279,286,174,38,51,44,36,28,11,119,2356
102021045,0,0,0,4,8,3,4,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,28,68,140,40,46,34,14,0,3,4,3,0,0,14,387,0,0,0,0,0,8,7,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,42,30,18,17,0,7,0,0,0,0,0,6,133,4,79,136,248,152,169,148,67,25,6,16,10,8,8,41,1111
102021046,0,0,0,4,0,3,3,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,37,103,143,33,32,36,17,3,0,3,3,0,0,13,426,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,29,12,11,9,4,3,0,0,0,3,0,3,108,9,96,194,244,115,112,92,40,10,4,11,11,8,0,35,977
102021047,0,0,0,6,4,12,13,4,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,7,4,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,155,201,98,82,86,55,3,11,6,9,3,3,33,808,0,0,3,3,3,5,8,6,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,5,29,63,30,28,27,20,6,3,3,3,4,0,7,231,10,121,273,385,241,243,234,134,25,20,23,18,25,10,52,1818
102021048,0,0,3,8,5,12,3,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,13,3,0,0,9,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,96,211,316,97,67,48,34,0,5,0,3,0,0,31,917,0,0,4,0,6,8,8,0,0,0,4,0,0,0,3,46,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,24,26,84,43,42,29,30,0,6,7,9,0,0,26,331,14,225,391,562,311,324,230,197,30,47,28,45,32,11,120,2576
102021049,0,0,0,0,0,3,4,3,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,34,31,19,21,3,0,0,0,0,0,0,4,144,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,6,5,13,6,0,3,0,0,0,0,0,0,0,35,3,16,40,70,67,62,45,26,5,5,6,3,0,3,14,356
102021050,0,0,3,3,4,3,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,144,222,64,34,22,11,0,4,0,0,0,5,23,595,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,13,35,6,12,8,6,0,0,0,0,0,0,3,95,5,140,242,331,156,110,93,40,6,9,10,11,3,4,55,1210
102021051,0,0,0,0,3,9,5,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,61,53,44,30,14,3,0,7,3,0,0,9,280,0,0,3,3,0,8,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,11,14,13,20,13,0,3,0,0,0,0,3,88,0,43,71,111,120,137,93,57,11,7,17,12,16,9,21,721
102021052,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,79,30,16,16,6,0,4,3,0,0,0,3,236,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,4,32,8,10,11,5,0,0,0,0,0,0,8,79,6,70,118,182,82,60,44,19,11,3,9,3,0,3,22,624
102021053,0,0,0,3,9,6,11,0,6,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,3,69,110,140,63,43,57,25,7,9,8,10,5,3,23,574,0,0,0,4,4,3,7,3,0,0,0,5,0,0,3,33,0,0,0,0,4,0,7,0,0,0,0,0,5,0,0,21,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,11,0,20,12,92,45,30,29,19,5,9,6,3,9,0,5,297,7,189,260,360,229,189,205,147,41,32,43,38,32,17,75,1875
102021054,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,105,130,52,42,24,10,0,6,0,3,3,0,23,456,0,0,4,3,4,0,7,8,0,0,0,0,0,0,0,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,27,7,7,16,7,3,4,0,0,0,0,11,104,11,113,174,241,129,111,100,46,10,14,7,13,10,0,66,1038
102021055,0,0,0,3,5,6,20,6,0,0,0,0,0,0,3,42,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,82,22,35,22,24,8,0,0,0,0,0,9,275,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,22,17,27,29,21,0,0,0,3,0,0,5,144,3,47,73,147,102,156,191,140,22,11,8,17,16,21,35,981
102021056,0,0,0,4,9,9,18,25,0,3,0,4,4,0,0,80,0,0,0,0,3,0,3,6,3,0,0,0,0,0,0,18,0,0,0,0,0,5,4,3,0,0,0,0,6,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,107,188,86,67,93,77,7,13,13,10,5,0,28,737,0,0,0,7,0,3,5,0,0,0,0,0,0,0,4,22,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,16,0,0,0,0,3,0,20,19,0,0,6,0,0,0,0,50,0,11,30,84,38,46,46,29,9,5,0,3,3,9,10,334,8,122,218,380,240,281,378,326,50,66,41,41,35,15,77,2275
102021057,0,0,0,0,3,4,14,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,75,89,43,26,26,11,3,0,0,0,0,0,10,327,0,0,0,3,3,3,10,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,3,0,3,7,0,0,3,0,21,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,14,0,11,9,54,25,27,18,15,13,7,5,3,0,4,3,189,3,70,135,221,165,193,182,147,34,38,36,29,25,25,23,1324
103011058,0,0,3,0,3,5,21,15,0,3,0,4,0,0,0,61,0,3,0,0,0,4,6,9,3,0,6,0,0,0,0,41,0,0,0,0,0,3,6,14,3,3,3,3,4,3,0,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,88,146,79,55,43,35,7,12,13,0,6,7,19,583,0,0,3,7,5,0,16,9,0,0,3,7,4,3,0,57,0,0,0,0,3,10,3,6,3,3,3,3,0,0,13,52,0,0,3,0,3,0,4,3,0,0,0,0,0,0,0,17,0,10,13,50,22,21,63,65,13,4,8,13,14,16,32,340,8,138,167,306,194,209,321,304,70,82,86,67,73,54,174,2249
103011059,0,0,0,0,5,3,4,14,0,3,0,3,0,0,0,38,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,53,66,27,7,7,14,9,0,3,0,0,0,11,233,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,10,21,7,10,13,8,0,3,0,0,5,5,4,98,7,62,97,120,100,76,111,94,24,15,16,26,18,19,34,818
103011060,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,47,73,25,20,7,3,0,0,0,0,0,0,25,220,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,9,8,5,4,0,0,0,0,0,0,11,63,5,46,85,123,68,64,42,21,0,0,0,3,4,0,70,536
103011061,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,45,11,10,3,3,0,0,3,0,0,0,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,6,14,24,6,3,7,3,0,0,0,0,0,0,8,80,3,41,79,94,46,37,43,35,7,9,4,0,11,3,29,447
