SA2_MAINCODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
123021444,91,358,894,784,867,730,108,0,0,3832,134,167,151,109,96,134,63,11,0,867,10,8,19,17,23,25,8,0,0,103,4,18,38,21,22,16,3,0,0,120,238,554,1107,925,1009,897,183,14,0,4918,39,59,67,38,38,35,3,0,0,272,36,16,11,12,11,9,3,0,0,98,71,74,77,50,45,50,8,0,0,371,309,627,1183,972,1053,942,195,14,0,5293,416,115,117,144,151,329,569,243,42,2115,41,45,76,77,61,55,59,39,19,455,758,781,1369,1194,1263,1322,822,291,62,7863,49,283,501,407,572,388,25,0,0,2226,225,216,269,356,376,272,77,8,0,1800,8,15,49,29,29,34,9,0,0,171,6,14,25,19,13,7,4,0,0,87,291,530,844,807,989,703,110,6,0,4280,19,44,48,38,34,25,0,0,0,210,36,22,48,29,27,21,0,0,0,184,57,64,99,70,60,43,0,0,0,391
123031445,54,86,223,278,291,175,34,3,0,1136,52,28,22,24,34,31,31,3,0,227,3,0,6,9,13,8,0,0,0,48,0,3,15,4,6,5,3,0,0,36,110,115,270,318,340,220,71,7,0,1447,3,5,10,13,12,4,0,0,0,43,4,0,0,0,4,3,0,0,0,21,9,9,10,10,18,10,0,0,0,61,119,123,277,329,352,234,71,11,0,1507,91,20,17,22,29,95,189,122,28,618,5,10,26,18,21,17,24,12,3,137,211,146,322,370,409,345,276,149,36,2258,19,68,102,136,137,118,12,3,0,597,64,46,79,160,135,89,21,0,0,598,7,4,6,17,11,9,0,0,0,46,0,3,5,3,3,0,0,0,0,24,87,122,198,321,286,219,28,6,0,1269,0,3,8,3,7,0,0,0,0,24,10,5,9,7,4,0,0,0,0,34,11,9,14,9,13,5,0,0,0,60
123031446,70,158,522,549,502,318,57,7,0,2169,71,46,40,42,56,76,32,9,0,371,0,5,15,11,12,7,4,0,0,53,0,7,11,9,3,7,3,0,0,48,145,214,584,607,572,410,93,13,3,2639,3,4,12,10,6,3,0,0,0,39,6,3,3,0,0,0,3,0,0,20,15,11,10,10,6,3,3,0,0,53,156,227,591,614,574,417,96,13,3,2693,138,28,13,25,46,102,275,135,37,797,8,10,30,33,27,27,21,9,3,167,303,265,639,668,651,541,389,156,46,3656,26,106,287,238,289,144,25,0,0,1114,114,100,201,246,219,156,29,3,0,1056,3,6,50,19,16,16,5,0,0,109,6,3,5,6,3,5,0,0,0,38,150,216,541,508,525,320,55,8,0,2325,9,3,3,7,6,3,0,0,0,35,21,4,13,6,6,6,0,0,0,56,29,8,14,16,16,9,0,0,0,88
123031447,135,283,688,725,811,540,74,8,0,3272,123,74,89,91,95,117,55,7,0,649,11,8,14,35,18,26,12,3,0,130,13,14,16,29,24,14,4,0,0,112,282,376,806,886,950,703,147,15,3,4161,18,23,33,20,21,20,4,0,0,138,27,10,3,4,5,6,0,0,0,65,47,36,33,24,28,24,4,0,0,200,330,412,840,910,978,724,150,15,6,4363,273,47,64,57,91,210,523,289,65,1623,28,20,61,59,73,64,58,41,36,437,636,471,963,1034,1130,1003,730,348,113,6430,58,204,338,406,447,289,25,3,0,1769,181,164,300,364,380,245,54,3,0,1695,13,16,59,37,25,37,4,0,0,193,9,13,12,9,20,3,3,0,0,68,263,393,713,809,872,578,86,4,0,3726,25,19,23,20,21,12,0,3,0,114,32,5,12,25,21,3,0,0,0,97,51,22,34,43,42,16,0,3,0,207
123031448,83,169,324,454,464,347,76,3,0,1923,52,63,49,31,53,79,69,9,0,391,4,4,13,10,8,22,0,0,0,63,4,9,10,17,10,9,4,0,0,65,145,242,396,514,534,445,147,16,0,2444,3,12,11,7,16,10,0,0,0,54,13,0,3,3,0,3,0,0,0,23,17,12,11,8,16,13,0,0,0,76,164,259,407,524,553,462,147,16,0,2519,145,29,39,35,42,121,225,109,33,786,12,10,18,36,17,37,33,11,7,187,322,297,461,593,606,621,413,136,36,3493,32,113,200,209,241,164,33,0,0,991,102,78,138,232,224,186,44,6,3,1008,0,4,26,18,16,20,3,0,0,89,4,13,6,5,8,5,3,0,0,49,140,210,368,466,485,380,86,8,3,2138,5,8,10,15,10,8,3,0,0,52,19,9,7,3,12,3,3,0,0,53,23,19,17,16,22,11,3,0,0,110
124011449,6,44,122,167,202,178,35,3,0,758,27,16,46,48,74,90,45,11,0,360,5,0,8,10,12,11,4,0,0,37,0,3,0,6,3,0,0,0,0,12,35,68,176,223,288,277,86,14,0,1168,3,9,3,13,15,7,0,0,0,47,6,0,7,3,7,4,3,0,0,29,8,10,5,19,20,9,3,0,0,79,47,77,185,245,304,290,86,11,0,1245,71,14,25,32,81,138,278,152,36,818,9,3,17,27,33,26,28,13,4,164,117,95,224,299,416,452,400,180,41,2231,6,25,64,89,141,99,24,0,0,439,34,27,80,126,150,153,59,8,0,648,3,4,12,5,11,8,3,0,0,39,0,0,0,0,0,4,0,0,0,14,43,53,154,223,305,267,87,8,0,1135,3,3,3,3,4,9,0,0,0,21,3,3,0,10,3,10,0,0,0,35,3,5,3,12,11,19,0,0,0,62
124011450,73,223,674,961,976,687,116,4,0,3717,186,154,105,121,103,177,121,15,0,982,13,4,13,17,27,38,16,0,0,131,4,10,14,10,15,8,3,3,0,66,279,385,813,1110,1111,905,261,25,0,4898,13,23,22,18,12,18,3,0,0,110,39,11,9,5,6,9,7,0,0,82,47,39,35,29,17,22,6,0,0,192,328,420,843,1131,1137,929,266,25,0,5088,326,65,62,60,76,291,674,349,82,1980,10,23,34,60,51,47,37,23,4,297,667,510,941,1249,1260,1275,979,399,89,7362,47,159,402,484,619,437,56,3,0,2207,258,217,243,509,457,384,107,5,0,2184,13,4,71,38,33,43,11,0,0,199,4,6,3,10,10,5,0,0,0,46,317,380,715,1044,1111,870,184,7,0,4631,4,9,12,13,14,9,0,0,0,60,41,11,10,24,26,15,0,0,0,129,47,24,21,37,38,25,0,0,0,191
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,36,91,279,387,445,395,72,8,0,1709,66,91,110,139,170,183,127,14,0,906,0,6,6,9,23,22,12,0,0,80,7,3,11,14,12,10,3,0,3,69,111,190,411,552,646,611,213,26,3,2758,8,20,18,29,20,33,4,0,0,125,16,10,11,4,11,16,4,0,0,73,28,28,29,31,29,48,11,0,0,199,134,220,438,584,675,655,225,26,3,2959,199,89,78,93,168,365,606,319,102,2029,11,15,42,55,49,89,70,37,5,369,351,316,560,731,894,1110,894,374,113,5357,20,76,167,220,297,266,47,3,0,1097,107,117,203,300,362,323,118,15,0,1541,6,9,21,20,23,24,12,0,0,113,3,7,11,9,6,5,8,0,0,49,136,205,402,545,690,617,178,19,0,2793,4,6,8,19,18,12,0,0,0,70,30,13,12,27,17,27,3,0,0,124,28,19,26,44,33,38,4,0,0,200
124011453,46,131,322,491,533,380,49,7,3,1961,68,79,74,82,109,125,76,5,3,616,3,0,17,15,17,19,8,0,0,77,3,6,5,6,7,5,0,0,0,45,124,223,417,595,668,519,134,12,6,2698,6,17,19,16,19,12,0,0,0,93,19,3,3,6,3,8,7,0,0,54,25,22,24,26,21,20,7,0,0,139,151,241,439,624,691,542,136,12,6,2835,203,41,41,51,72,201,410,179,48,1244,15,13,13,27,28,36,29,12,0,185,364,294,490,701,787,781,581,207,57,4263,21,64,153,267,368,256,30,0,0,1154,108,113,168,279,327,293,61,3,3,1353,3,0,31,31,27,25,6,0,0,112,4,3,11,4,4,3,0,0,0,35,135,178,356,579,724,573,99,3,3,2656,8,6,14,9,11,9,0,0,0,49,22,10,3,16,13,13,0,0,0,84,25,18,18,27,24,22,0,0,0,132
124011454,118,239,708,1060,1084,770,108,12,0,4089,193,178,94,109,129,219,125,12,0,1067,4,3,12,27,21,39,12,0,0,125,8,9,8,11,13,9,3,0,0,60,326,428,822,1207,1253,1040,244,24,0,5344,14,22,28,12,23,33,3,0,0,127,49,15,11,5,11,4,10,0,0,108,65,34,38,19,30,35,12,0,0,230,391,459,862,1222,1279,1074,258,29,0,5571,366,82,65,70,110,346,763,416,183,2398,21,17,31,39,56,35,41,21,9,265,779,559,951,1331,1438,1457,1063,470,199,8238,46,181,400,552,699,508,48,4,0,2441,262,219,312,531,557,468,141,9,0,2497,15,11,65,45,33,37,11,0,0,223,9,3,7,3,16,9,3,0,0,49,327,420,782,1136,1301,1020,207,17,0,5212,11,11,9,16,14,9,0,0,0,66,49,15,20,18,17,21,4,3,0,138,58,24,25,32,31,28,4,3,0,202
124011455,5,42,142,172,249,212,44,3,0,874,35,18,30,38,59,78,57,4,0,328,3,4,3,8,5,8,5,0,0,33,0,3,4,6,3,0,3,0,0,21,49,72,176,218,325,304,101,10,4,1256,4,3,8,16,9,10,4,0,0,60,6,4,0,3,3,7,7,0,0,31,12,13,16,17,9,10,9,0,0,85,61,82,192,243,335,316,111,9,4,1346,102,22,22,35,39,111,308,188,48,882,3,4,6,13,17,24,32,9,6,125,172,105,219,292,394,453,450,208,49,2345,3,19,70,113,151,139,33,0,0,524,53,29,71,112,163,150,60,4,0,643,3,5,20,8,9,12,5,0,0,62,4,0,3,0,0,3,0,0,0,15,64,57,162,234,326,302,95,7,0,1250,0,7,3,8,4,9,0,0,0,25,4,7,3,8,8,0,3,0,0,33,6,10,7,15,6,6,3,0,0,55
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,109,275,894,788,608,548,82,0,0,3310,101,75,118,87,61,102,46,4,0,593,11,5,16,17,9,17,9,0,0,78,3,9,32,18,7,13,3,0,0,91,224,368,1056,908,689,679,135,9,0,4069,16,37,28,33,10,23,0,0,0,143,27,7,13,8,4,7,6,0,0,72,37,45,38,34,13,31,6,0,0,214,262,418,1097,949,702,709,144,9,0,4288,198,52,54,80,96,228,526,181,37,1451,20,26,60,47,36,39,25,14,10,275,481,497,1209,1070,835,976,694,209,45,6013,42,209,492,428,410,307,33,3,0,1928,171,171,306,308,246,295,55,0,0,1552,7,9,58,32,19,22,7,0,0,152,3,4,14,10,12,3,0,0,0,50,226,396,873,781,690,628,89,8,0,3680,9,25,27,29,17,6,0,0,0,110,35,10,24,27,10,11,0,0,0,113,44,40,47,47,24,18,0,0,0,223
124031458,165,477,1551,1306,993,659,94,3,0,5252,188,186,138,111,106,107,52,9,0,895,15,13,37,26,19,29,4,0,0,152,13,17,29,30,17,16,0,0,0,125,384,690,1754,1471,1144,805,158,12,0,6422,28,50,35,27,23,20,0,0,0,192,46,19,7,4,4,7,3,0,0,94,79,70,46,31,30,28,3,0,0,279,466,766,1796,1505,1170,832,162,12,0,6700,369,64,106,99,112,232,421,208,52,1667,45,43,107,75,68,61,36,18,7,466,880,876,2012,1680,1349,1130,621,232,63,8842,79,410,944,698,641,374,39,4,0,3194,261,224,471,487,400,278,58,4,0,2179,10,21,142,56,28,31,7,0,0,293,8,17,30,16,23,16,0,0,0,108,358,674,1585,1261,1081,702,101,11,0,5772,15,30,36,39,20,5,0,0,0,151,37,17,42,21,28,11,0,0,0,154,51,45,83,60,48,17,0,0,0,304
124031459,99,195,606,792,648,434,104,7,0,2883,117,103,77,49,58,74,70,7,0,553,3,12,19,8,19,20,10,0,0,80,5,5,13,12,9,4,3,0,0,61,224,309,709,860,737,537,191,17,0,3574,16,17,14,14,26,20,0,0,0,111,42,8,8,0,3,6,0,0,0,69,54,21,26,19,27,30,4,0,0,174,276,335,732,884,758,561,190,14,0,3750,185,50,53,54,62,158,500,284,81,1424,27,17,34,24,36,30,27,15,9,206,483,394,820,966,858,752,717,310,83,5384,39,142,351,409,381,264,36,0,0,1629,209,145,232,372,301,225,82,5,0,1575,4,3,53,37,14,30,9,0,0,158,6,9,10,13,3,11,0,0,0,44,255,298,645,833,705,525,136,10,0,3412,7,10,4,10,8,7,0,0,0,46,31,4,17,19,8,8,0,0,0,89,36,15,21,27,23,10,0,0,0,131
124031460,155,407,1069,1242,1184,698,105,4,0,4860,253,163,104,93,90,111,56,11,0,878,14,5,23,23,19,26,4,0,0,111,9,8,24,26,11,7,3,0,0,93,430,590,1224,1381,1305,840,169,9,0,5947,16,32,32,26,25,16,0,0,0,142,46,19,7,4,6,6,3,0,0,84,56,45,37,31,30,23,3,0,0,228,488,630,1259,1413,1331,868,173,9,0,6176,388,64,63,57,63,181,339,160,36,1352,19,20,57,44,48,34,19,13,3,261,889,720,1381,1517,1445,1087,529,185,39,7794,65,310,622,766,762,396,37,3,0,2964,368,260,429,562,466,256,68,5,0,2406,10,15,95,48,30,31,3,0,0,235,8,14,11,12,7,10,0,0,0,63,447,597,1152,1393,1266,696,111,10,0,5671,23,10,16,15,22,15,3,0,0,103,60,18,19,17,17,14,0,0,0,144,79,26,35,37,39,27,3,0,0,248
124031461,88,268,899,937,651,496,105,0,0,3445,110,97,97,73,73,103,69,13,0,632,4,15,22,17,15,26,9,3,0,108,3,6,18,17,13,11,3,0,0,77,209,385,1030,1045,753,635,183,10,0,4259,9,30,40,32,22,18,0,0,0,148,35,10,16,5,6,3,0,0,0,74,45,39,53,40,29,24,0,0,0,223,254,424,1083,1085,778,660,183,10,0,4484,205,44,78,88,100,251,614,268,70,1722,17,35,60,68,58,49,44,29,5,369,477,505,1226,1239,943,956,843,307,83,6575,43,210,537,465,463,317,44,0,0,2081,163,125,346,360,252,261,58,3,0,1576,9,10,67,40,19,25,9,0,0,167,10,14,17,11,18,6,0,0,0,74,224,361,960,875,746,613,112,3,0,3892,14,20,30,19,13,13,0,0,0,114,39,19,21,27,9,16,3,0,0,133,51,42,54,49,18,29,3,0,0,248
124031462,114,319,1089,967,740,442,78,3,0,3764,141,155,168,114,100,90,41,8,0,810,10,16,16,25,15,17,4,0,0,102,10,19,34,17,18,6,4,0,0,109,273,506,1305,1123,883,559,133,13,3,4785,24,48,62,42,30,29,0,0,0,235,48,18,16,13,9,10,3,0,0,121,73,69,79,54,43,43,4,0,0,360,349,570,1383,1181,919,595,132,13,3,5143,278,104,142,131,151,258,426,209,76,1783,23,44,107,96,64,66,49,33,16,500,655,722,1628,1406,1140,923,611,253,90,7429,37,239,632,561,496,268,31,0,0,2265,186,194,398,378,246,203,31,3,0,1638,8,14,103,23,24,14,7,3,0,188,9,15,23,7,17,6,3,0,0,82,235,462,1157,969,786,487,78,9,0,4178,24,37,45,32,31,16,4,0,0,191,40,34,41,31,27,9,0,0,0,190,62,68,90,68,60,32,6,0,0,383
124031463,66,165,546,528,500,303,87,3,0,2206,106,73,40,34,42,59,45,8,0,410,3,7,11,7,15,13,9,0,0,69,3,3,12,12,11,3,3,0,0,50,177,250,610,583,572,378,150,12,0,2730,3,10,13,10,8,8,3,0,0,66,22,3,0,0,3,3,0,0,0,30,25,14,11,9,16,10,3,0,0,92,207,266,622,593,585,388,151,12,0,2821,146,23,24,27,36,78,227,129,29,717,15,15,51,30,25,38,34,6,3,219,367,310,695,650,650,506,408,153,36,3761,34,120,314,255,266,145,13,0,0,1148,123,68,161,224,198,140,33,7,0,960,4,5,53,16,10,12,3,0,0,101,0,4,8,5,17,0,0,0,0,41,165,199,527,496,488,302,50,12,0,2248,0,7,9,13,8,8,0,0,0,37,20,5,5,15,9,4,0,0,0,58,25,11,13,26,17,12,0,0,0,102
124031464,58,241,722,585,459,286,58,3,0,2415,53,79,120,84,79,61,39,3,0,523,3,13,16,11,15,14,0,0,0,74,5,16,18,17,17,3,4,0,0,78,121,342,889,696,565,366,99,7,0,3095,30,44,52,32,33,28,3,0,0,216,20,24,5,5,3,7,3,0,0,75,49,68,58,45,39,36,5,0,0,295,169,411,944,739,606,403,106,7,0,3381,170,79,124,102,132,214,350,246,115,1524,33,35,102,56,78,52,47,20,14,438,367,520,1169,898,814,668,503,280,127,5344,36,182,472,327,308,165,24,0,0,1515,108,126,211,190,183,132,36,3,0,998,7,5,45,26,11,13,0,0,0,107,0,3,13,11,6,8,4,0,0,51,153,322,741,552,513,323,68,4,0,2666,8,22,35,25,19,14,0,0,0,119,27,23,25,24,7,12,0,0,0,122,33,41,60,48,28,27,0,0,0,242
124031465,48,128,223,286,291,188,32,3,0,1207,44,22,22,29,30,34,19,3,0,196,4,3,11,0,8,7,0,0,0,39,3,3,0,0,10,0,0,0,0,23,100,165,256,310,334,234,48,9,0,1457,3,0,16,4,5,3,0,0,0,34,12,0,0,0,0,3,4,0,0,23,19,3,18,9,5,5,3,0,0,52,113,164,273,313,344,239,56,9,0,1515,95,14,8,18,18,84,114,63,17,429,5,9,16,10,20,20,15,8,5,115,222,189,301,346,381,342,178,75,18,2060,24,80,114,132,187,89,9,0,0,640,58,59,81,129,125,82,23,0,0,550,0,3,13,8,4,9,0,0,0,41,0,3,4,0,3,5,0,0,0,15,88,141,214,268,319,189,30,3,0,1251,8,4,3,0,7,0,0,0,0,29,12,7,3,3,3,4,0,0,0,32,22,10,3,11,14,5,0,0,0,58
124041466,95,276,587,587,547,362,79,4,0,2548,85,104,99,70,84,97,61,18,0,618,13,11,13,10,14,17,3,0,0,78,4,12,18,13,9,11,0,3,0,78,198,399,723,679,655,495,147,27,0,3322,21,34,38,5,12,25,0,0,0,135,22,16,9,8,3,5,0,0,0,55,40,51,43,17,14,31,3,0,0,196,240,447,764,693,669,517,146,24,0,3513,184,46,73,63,95,182,405,317,116,1488,20,37,67,47,53,43,44,38,16,370,447,536,905,807,816,742,604,384,137,5379,44,173,350,340,362,241,44,4,0,1554,161,152,245,235,258,179,63,3,0,1297,3,11,37,15,17,19,6,0,0,106,10,22,6,9,6,10,0,0,0,58,212,354,634,594,641,446,121,8,0,3009,17,18,16,18,19,8,0,0,0,96,32,7,23,11,16,13,0,0,0,95,50,27,34,27,32,19,0,0,0,197
124041467,112,340,840,672,745,443,77,7,0,3245,111,123,92,82,76,70,59,12,0,626,3,8,11,18,15,20,3,0,0,80,15,7,19,22,12,18,3,0,0,101,246,487,967,789,850,551,148,17,0,4053,26,38,36,11,18,11,0,0,0,133,28,0,6,7,6,4,3,0,0,46,50,34,40,15,22,11,3,0,0,184,297,520,1008,806,867,566,152,17,0,4239,216,60,71,81,111,205,291,184,61,1290,21,22,78,44,46,29,28,14,10,293,537,608,1159,936,1028,799,466,224,74,5819,51,225,417,351,484,288,21,0,0,1844,182,167,318,261,331,209,50,3,0,1528,13,16,53,25,29,18,7,0,0,152,6,4,15,15,10,9,3,0,0,58,241,415,805,647,858,514,83,6,0,3575,18,14,23,23,20,3,0,0,0,102,26,14,30,25,12,16,0,0,0,127,40,32,55,51,32,19,0,0,0,225
124041468,69,163,254,285,339,224,45,4,0,1382,54,35,43,26,54,55,37,4,0,309,0,9,6,6,9,11,7,0,0,44,7,6,8,12,15,7,0,0,0,47,128,206,312,325,415,296,84,7,0,1785,6,7,7,8,3,6,0,0,0,41,3,8,0,0,0,3,0,0,0,15,12,13,7,8,3,15,0,0,0,55,138,224,320,332,419,309,85,7,0,1838,133,135,304,243,147,112,191,72,21,1346,15,14,22,32,39,27,26,17,0,193,289,369,644,600,600,448,297,96,24,3375,25,103,133,154,176,100,16,0,0,706,78,75,89,148,132,92,24,3,0,652,5,3,10,8,10,10,0,0,0,43,0,3,9,8,7,3,0,0,0,35,105,180,241,321,327,207,49,3,0,1430,3,4,9,3,5,0,0,0,0,18,15,7,5,8,3,3,0,0,0,42,19,9,13,6,9,4,0,0,0,61
124051469,54,171,293,310,414,290,28,0,0,1558,85,74,34,35,24,42,10,0,0,306,4,8,5,10,10,3,3,0,0,42,0,5,13,6,8,3,0,0,0,29,145,257,338,361,452,344,48,0,0,1938,3,15,17,12,8,10,0,0,0,57,12,7,3,0,0,3,0,0,0,30,16,19,24,12,4,7,0,0,0,85,161,273,356,374,457,352,50,0,0,2025,108,40,21,21,25,78,111,34,8,441,16,13,12,10,22,18,3,3,4,100,281,326,387,404,512,441,165,35,10,2569,33,156,202,151,283,137,13,0,0,979,119,64,95,135,169,90,9,0,0,677,8,9,12,8,7,8,0,0,0,47,0,5,5,0,4,3,0,0,0,17,162,232,313,294,463,236,25,0,0,1724,5,6,3,7,10,11,0,0,0,50,21,10,4,7,7,10,0,0,0,51,23,18,12,11,14,20,0,0,0,106
