SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
101041017,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,4,7,0,7,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,16,0,14,0,14,..,6,0,6,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,20,3,25,0,25,..,162,14,174,3,183,..,11,0,13,256,263,3465,170,15,188,255,3915,6799,..,..,..,..,6799,..,4,0,4,0,4,..,7,6,14,0,14,..,13,0,13,0,13,..,7,0,7,0,7,..,8,0,8,0,11,..,0,0,0,0,0,..,18,0,18,0,20,..,8,5,13,3,15,..,14,0,14,0,13,..,20,0,20,0,20,..,28,0,35,0,36
101041018,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,3,0,6,0,6,..,4,0,4,0,4,..,7,0,7,0,7,..,24,0,21,0,21,..,8,0,8,0,8,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,3,3,7,0,7,..,36,4,36,0,38,..,205,20,221,0,224,..,14,0,14,304,314,3827,212,20,237,300,4368,7315,..,..,..,..,7315,..,10,0,10,0,10,..,5,0,5,0,5,..,0,0,0,0,0,..,9,3,9,0,9,..,3,4,8,0,8,..,0,0,0,0,0,..,19,4,19,0,19,..,45,12,58,0,58,..,21,0,21,0,21,..,12,0,12,0,12,..,30,7,31,0,31
101041019,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,19,0,19,0,19,..,4,0,4,0,4,..,32,0,32,0,32,..,4,0,4,0,4,..,0,0,0,0,0,..,5,3,11,4,14,..,0,0,0,0,0,..,3,0,3,0,3,..,27,0,23,0,27,..,138,8,148,8,157,..,9,0,9,319,331,3832,148,8,162,331,4321,7481,..,..,..,..,7481,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,4,3,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,12,3,19,0,19,..,0,0,0,0,0,..,24,0,24,0,23,..,11,0,16,0,16,..,35,0,35,0,35
101041020,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,14,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,17,3,19,0,19,..,98,7,107,0,107,..,5,0,5,283,287,3965,108,7,118,284,4360,7988,..,..,..,..,7988,..,4,0,4,0,4,..,3,3,6,0,6,..,0,0,0,0,0,..,4,0,6,0,6,..,4,3,6,0,6,..,0,0,0,0,0,..,11,4,12,0,12,..,7,0,7,0,7,..,11,0,11,0,11,..,11,0,11,0,11,..,45,3,50,0,50
101041021,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,55,3,53,0,53,..,5,0,5,121,130,1499,62,3,65,121,1682,2929,..,..,..,..,2929,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,19,3,21,0,21
101041022,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,11,0,0,0,3,10,19,..,..,..,..,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
101041023,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,9,..,0,0,0,0,0,..,8,0,8,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,9,0,9,..,47,3,47,0,53,..,3,0,9,147,148,1435,53,6,54,145,1640,2823,..,..,..,..,2823,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,8,0,9,0,9,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,10,3,10,..,11,0,11,0,11
101041024,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,44,0,46,0,47,..,3,0,3,105,111,1470,46,0,48,105,1625,2987,..,..,..,..,2987,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,22,0,22,0,25
101041025,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,7,0,7,0,4,..,3,0,3,0,3,..,16,0,20,0,17,..,7,0,7,0,7,..,0,0,0,0,0,..,14,4,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,30,3,40,3,37,..,181,17,196,3,199,..,19,0,19,387,404,4938,202,17,216,386,5541,9507,..,..,..,..,9507,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,5,7,13,0,13,..,8,3,10,0,10,..,0,0,0,0,0,..,23,9,31,0,31,..,7,0,7,0,7,..,26,0,28,0,28,..,22,3,25,0,25,..,33,0,37,0,37
101041026,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,4,0,4,..,4,0,9,0,9,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,9,3,8,0,11,..,16,0,18,4,19,..,103,15,117,3,122,..,15,3,15,246,265,3621,112,17,128,255,4007,7205,..,..,..,..,7205,..,0,0,0,0,0,..,6,0,6,0,9,..,6,0,10,0,10,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,16,7,22,0,22,..,12,0,12,0,12,..,19,0,20,0,20,..,30,0,30,0,30
101041027,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,9,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,12,0,12,..,6,3,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,21,0,22,0,18,..,146,10,151,3,161,..,31,0,34,357,382,4015,170,14,187,361,4561,7905,..,..,..,..,7905,..,0,0,0,0,0,..,7,0,4,0,4,..,5,0,5,0,5,..,3,0,6,0,6,..,3,0,8,0,8,..,0,0,0,0,0,..,11,3,15,0,15,..,7,0,7,0,7,..,12,0,12,3,14,..,10,0,10,0,10,..,51,3,55,0,55
101051539,0,31,..,0,0,0,0,0,..,3,0,3,0,3,..,4,3,9,0,9,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,33,0,33,0,33,..,7,0,5,0,5,..,21,0,21,0,21,..,3,0,3,0,3,..,66,0,64,0,64,..,15,0,16,0,17,..,0,0,0,0,0,..,18,3,23,0,24,..,4,0,4,0,4,..,3,0,3,0,3,..,100,32,127,3,130,..,451,100,549,12,562,..,40,5,47,668,712,10174,486,110,593,674,11441,19834,..,..,..,..,19834,..,11,0,11,0,8,..,38,8,46,0,48,..,0,0,0,0,0,..,22,14,40,0,40,..,46,18,67,4,68,..,3,0,3,0,3,..,78,35,107,4,112,..,5,3,5,0,5,..,10,0,10,0,10,..,25,4,29,0,29,..,37,0,36,3,41
101051540,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,5,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,20,3,18,0,21,..,166,10,180,6,181,..,18,0,18,459,481,5462,187,10,196,466,6127,11274,..,..,..,..,11274,..,8,0,8,0,8,..,25,8,32,0,32,..,0,0,0,0,0,..,8,0,9,0,9,..,14,3,15,0,15,..,0,0,0,0,0,..,24,7,26,0,26,..,9,0,9,4,9,..,21,0,21,0,21,..,9,0,9,0,9,..,39,0,39,7,44
101061541,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,4,25,0,25,..,102,11,116,0,116,..,7,0,7,205,218,3053,111,11,128,211,3385,5875,..,..,..,..,5875,..,5,0,5,0,5,..,16,3,24,0,24,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,3,4,5,0,5,..,11,0,11,0,11,..,15,0,15,0,15,..,5,0,5,0,5,..,17,0,17,0,17
101061542,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,3,..,9,0,9,3,9,..,13,0,9,0,9,..,0,0,0,0,0,..,3,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,28,9,35,0,34,..,170,18,181,5,189,..,4,0,4,343,342,5208,169,18,190,345,5742,10398,..,..,..,..,10398,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,30,0,30,..,5,0,3,0,3,..,35,3,37,0,37,..,49,0,52,3,50,..,25,0,25,0,25,..,13,0,8,0,8,..,41,3,38,0,38
101061543,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,9,0,11,..,6,0,6,0,6,..,3,0,3,0,3,..,14,0,14,0,14,..,0,0,0,0,0,..,21,0,21,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,15,7,21,0,21,..,172,34,207,4,209,..,10,0,10,354,362,4922,187,34,218,354,5493,9468,..,..,..,..,9468,..,3,0,6,0,6,..,148,24,176,3,179,..,0,0,0,0,0,..,7,0,6,0,6,..,14,14,25,0,25,..,0,0,0,0,0,..,22,14,29,0,29,..,4,0,7,0,7,..,14,0,14,0,14,..,3,0,3,0,3,..,6,0,6,0,6
101061544,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,18,0,18,..,82,11,97,0,97,..,6,0,6,226,237,3309,91,11,104,226,3634,6653,..,..,..,..,6653,..,8,0,8,0,8,..,26,6,28,0,28,..,0,0,0,0,0,..,9,0,10,0,10,..,7,0,10,0,10,..,0,0,0,0,0,..,16,8,21,0,21,..,6,0,6,0,6,..,6,0,6,0,6,..,9,0,9,0,9,..,3,0,3,0,3
102011028,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,3,9,0,9,..,6,0,5,0,5,..,0,0,0,0,0,..,14,4,12,0,12,..,18,0,19,0,22,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,28,3,26,0,26,..,186,16,202,5,206,..,14,0,14,143,160,3281,201,16,211,147,3639,6609,..,..,..,..,6609,..,12,0,12,0,12,..,10,0,15,0,15,..,0,0,0,0,0,..,7,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,9,0,9,..,4,0,4,0,4,..,20,0,20,3,19,..,35,0,37,0,37,..,61,0,67,0,67
102011029,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,14,0,14,0,14,..,22,0,18,0,18,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,36,4,38,3,41,..,211,21,232,3,239,..,12,0,12,222,239,4990,221,21,243,231,5464,9812,..,..,..,..,9812,..,9,0,9,0,9,..,13,0,15,0,15,..,3,0,7,0,7,..,3,0,8,0,8,..,19,0,25,0,25,..,0,0,0,0,0,..,22,8,28,0,28,..,13,0,13,0,9,..,7,0,10,0,10,..,24,3,29,0,29,..,34,0,36,0,36
102011030,0,5,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,19,3,18,0,18,..,175,29,200,4,206,..,6,0,6,204,214,1821,183,29,204,211,2237,3849,..,..,..,..,3849,..,0,0,0,0,0,..,28,3,27,0,27,..,3,0,4,0,4,..,8,7,16,0,16,..,11,10,21,0,21,..,0,0,0,0,0,..,20,14,32,0,32,..,8,0,8,0,8,..,4,0,4,0,4,..,10,0,10,0,10,..,3,0,3,0,3
102011031,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,6,0,8,..,15,0,15,0,15,..,0,0,0,0,0,..,4,3,7,0,7,..,3,0,3,0,3,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,0,0,..,28,0,28,0,24,..,29,5,38,0,38,..,3,0,3,0,3,..,14,3,13,0,13,..,5,0,6,0,6,..,12,3,16,0,16,..,65,0,63,0,70,..,458,73,533,12,547,..,73,7,81,416,497,6414,528,83,611,423,7453,12109,..,..,..,..,12109,..,50,0,50,0,50,..,30,0,38,0,38,..,0,0,0,0,0,..,49,13,64,0,64,..,81,43,118,0,120,..,5,0,8,0,8,..,128,62,186,0,188,..,25,0,25,0,25,..,28,0,28,0,28,..,32,3,39,0,39,..,47,0,50,0,55
102011032,0,107,..,0,0,0,0,0,..,7,0,7,0,7,..,4,4,7,0,10,..,14,3,19,0,19,..,34,9,40,0,40,..,3,0,3,0,3,..,13,0,11,0,12,..,32,0,35,0,33,..,17,0,21,0,21,..,58,0,59,0,58,..,12,0,14,0,14,..,119,5,128,3,126,..,74,7,86,0,88,..,14,0,19,0,19,..,22,4,32,0,32,..,3,0,3,0,3,..,17,9,28,0,28,..,227,35,257,7,264,..,1086,217,1304,20,1325,..,20,3,21,626,644,7728,1105,220,1326,641,9692,15056,..,..,..,..,15056,..,35,0,35,0,35,..,37,7,40,0,40,..,3,0,3,0,3,..,83,41,123,0,123,..,207,98,309,0,307,..,5,4,5,0,5,..,294,141,437,0,440,..,22,0,23,0,23,..,25,3,28,0,26,..,49,3,52,0,52,..,84,0,88,0,86
102011033,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,11,0,11,0,11,..,3,0,3,0,3,..,25,0,25,0,25,..,20,3,26,0,25,..,0,0,0,0,0,..,11,3,12,0,12,..,5,0,5,0,5,..,3,0,3,0,3,..,41,4,43,0,50,..,254,29,288,3,290,..,8,0,8,120,128,2731,258,29,290,124,3143,5465,..,..,..,..,5465,..,15,0,16,0,16,..,27,0,27,0,27,..,3,0,4,0,4,..,16,7,22,0,22,..,27,8,34,0,34,..,0,0,0,0,0,..,43,12,59,0,59,..,5,0,5,0,5,..,4,0,4,0,4,..,5,0,5,0,5,..,18,0,18,0,18
102011034,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,6,0,6,..,3,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,5,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,20,0,21,0,21,..,10,0,10,0,10,..,5,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,33,9,42,0,42,..,145,23,167,3,166,..,7,0,12,153,159,3636,156,20,174,155,3961,6748,..,..,..,..,6748,..,20,0,20,0,20,..,4,0,5,0,5,..,0,0,0,0,0,..,6,4,10,0,10,..,7,3,15,0,12,..,0,0,0,0,0,..,18,3,18,0,21,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,5,..,13,0,13,0,13
102011035,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,12,0,12,..,3,0,6,0,6,..,17,0,17,0,17,..,3,0,3,0,3,..,36,4,36,0,36,..,24,0,26,0,26,..,3,0,4,0,4,..,8,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,34,6,37,0,37,..,250,34,282,0,284,..,6,0,6,114,120,2997,251,33,289,118,3399,5863,..,..,..,..,5863,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,21,11,36,0,36,..,56,25,81,0,81,..,0,0,0,0,0,..,82,37,116,0,116,..,3,0,3,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,22,3,26,0,26
102011036,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,0,0,0,..,9,0,9,0,12,..,3,0,3,0,3,..,14,0,14,0,14,..,3,0,6,0,8,..,34,0,32,3,36,..,21,3,18,0,18,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,38,9,52,0,51,..,206,29,242,4,247,..,7,0,7,122,132,3692,218,29,246,126,4067,7305,..,..,..,..,7305,..,17,0,17,0,19,..,8,0,9,0,9,..,0,0,0,0,0,..,12,7,12,0,12,..,38,5,46,0,46,..,0,0,0,0,0,..,47,12,62,0,62,..,3,0,3,0,3,..,11,0,11,0,11,..,14,0,14,0,17,..,20,0,19,0,19
