SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
110021193,0,0,45,5,39,49,139,5,0,3,0,0,0,10,19,11,50,3,9,0,91,28,0,46,0,10,0,92,26,0,26,0,5,0,61,33,0,14,0,0,0,50,13,0,9,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,25,132,14,216,12,81,51,496
110021194,3,0,45,0,16,40,98,3,4,7,9,0,0,18,33,7,30,15,13,3,98,55,19,47,16,5,3,142,50,3,35,0,9,0,100,69,3,26,0,0,3,96,27,0,11,0,0,0,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,11,3,0,0,23,247,41,208,45,37,44,626
110031195,0,8,15,11,8,12,60,4,25,0,8,13,0,49,30,61,18,0,9,0,119,164,90,38,43,14,4,357,66,31,18,0,4,3,128,108,16,32,6,8,0,165,110,7,23,0,4,0,149,69,0,11,0,0,0,75,26,0,3,0,3,0,36,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,26,4,3,5,3,55,597,271,162,72,70,26,1201
110031196,3,3,49,3,155,79,298,0,0,0,3,12,0,19,5,14,40,50,36,0,143,23,13,29,16,10,0,90,13,4,16,0,10,0,42,4,0,12,0,0,0,16,6,0,5,0,0,0,18,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,3,48,3,75,55,38,185,81,272,85,715
110031197,3,5,13,0,5,13,42,0,3,0,4,0,0,15,23,34,27,4,4,3,94,63,26,31,14,13,0,149,37,21,22,5,3,0,86,29,15,33,8,3,0,97,50,3,55,0,11,3,118,109,4,38,0,13,0,167,17,0,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,9,0,3,0,29,343,122,228,37,56,22,810
110031198,6,3,42,0,68,41,155,0,6,6,0,8,0,18,20,9,39,3,15,0,86,14,13,41,3,15,3,88,4,8,21,0,3,0,39,5,0,33,0,4,0,48,10,0,17,0,4,0,41,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,16,0,39,78,49,224,10,135,45,535
110041199,3,0,17,0,13,18,41,0,3,5,3,0,0,12,18,19,23,12,3,3,75,84,39,24,10,5,0,163,76,24,31,12,3,5,144,123,22,34,7,10,0,192,194,4,45,0,3,3,253,169,0,16,0,3,0,193,44,0,3,0,5,0,51,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,9,7,4,0,3,32,722,126,206,41,43,33,1168
110041200,0,0,37,6,41,35,116,0,0,8,0,0,0,9,4,0,16,0,4,0,26,9,0,24,0,7,0,40,16,0,24,0,6,0,46,24,0,17,0,5,0,46,36,0,16,0,7,0,58,20,0,11,0,0,0,29,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,4,29,121,0,148,3,90,40,403
110041201,0,4,37,3,55,30,131,3,8,4,0,3,0,19,18,21,44,21,16,3,121,78,20,54,12,12,0,181,38,4,53,3,4,0,100,90,5,44,0,3,0,141,64,3,15,0,7,0,78,6,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,5,18,0,28,0,56,305,65,274,45,116,40,855
110041202,8,14,27,4,18,24,90,0,18,3,0,0,0,22,26,80,22,3,9,0,151,189,76,45,13,12,8,336,135,23,55,3,8,4,219,286,36,82,9,11,4,425,577,21,146,3,15,4,765,319,3,64,0,5,0,398,54,0,16,0,0,0,73,7,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,22,20,22,3,7,3,72,1632,298,483,27,85,50,2574
110041203,0,6,25,0,11,19,64,3,12,5,3,3,0,24,10,76,17,3,7,0,121,96,36,27,19,4,4,189,96,6,38,3,3,0,150,266,27,55,11,3,0,367,513,7,98,0,7,0,619,337,7,51,0,6,0,396,57,0,5,0,0,0,66,3,0,4,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,14,4,14,4,64,1403,196,339,43,59,29,2075
110041204,0,12,3,0,0,9,27,0,7,0,0,0,0,14,14,61,6,0,0,3,87,29,75,6,6,0,0,111,38,22,18,0,0,0,76,96,34,17,3,3,0,158,139,17,35,0,8,3,203,100,4,7,0,0,0,114,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,0,0,0,28,441,253,103,14,18,14,830
110041205,0,7,74,0,60,62,202,8,3,6,3,4,5,24,24,3,56,0,25,0,108,76,0,85,3,14,0,190,37,0,59,3,9,3,108,101,0,52,0,12,0,163,127,0,55,0,5,3,200,72,0,24,0,0,0,98,34,0,9,0,0,0,49,8,0,3,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,37,0,34,4,83,502,18,460,11,164,80,1238
111011206,0,9,17,3,0,14,42,0,5,0,5,0,0,13,7,116,11,14,3,0,149,34,64,15,5,4,0,132,43,24,21,0,0,0,88,65,19,42,5,0,0,129,198,19,63,0,0,0,280,363,6,59,0,3,3,431,95,0,22,0,0,0,118,42,0,9,0,0,0,51,4,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,9,0,3,0,45,866,277,274,34,28,17,1497
111011207,0,10,19,0,0,6,38,0,4,0,0,0,0,7,3,77,5,0,3,0,88,18,23,15,0,0,0,58,26,19,16,0,5,0,61,48,21,26,0,0,3,92,141,14,25,0,0,0,184,118,7,34,0,0,0,161,27,0,5,0,0,0,36,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,22,402,179,147,0,20,13,752
111011208,0,23,32,3,6,16,74,0,11,0,0,0,0,12,8,119,12,0,0,0,145,38,85,18,14,0,0,155,24,41,29,3,0,0,106,66,34,29,9,0,0,144,362,57,117,0,6,3,545,580,22,138,0,0,0,742,176,0,34,0,3,0,217,48,0,6,0,0,0,60,12,0,0,0,0,0,12,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,15,4,0,7,51,1337,418,447,32,17,26,2271
111011209,0,13,25,3,0,18,59,0,9,3,3,0,0,13,0,80,13,3,0,0,101,8,38,30,8,0,0,87,47,20,34,3,0,0,102,60,14,54,3,0,0,138,262,18,112,0,8,10,403,481,3,124,0,11,0,622,115,0,30,0,0,0,138,28,0,3,0,0,0,38,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,14,5,3,0,42,1025,201,442,29,26,27,1746
111011210,0,34,8,0,3,3,47,0,31,0,0,0,0,34,0,324,3,10,0,0,341,7,203,8,15,3,0,239,4,70,3,8,0,0,88,12,65,20,0,0,0,98,135,120,50,3,0,0,311,128,12,37,0,0,3,189,23,0,5,0,0,0,27,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,6,6,0,83,325,921,145,51,18,14,1462
111011211,0,0,7,0,0,3,10,0,0,0,0,0,0,0,0,8,0,0,4,0,16,0,0,3,3,8,0,19,0,0,7,0,0,0,10,3,0,3,0,8,0,11,17,0,9,0,0,0,19,34,0,9,0,7,0,45,21,0,5,0,0,0,28,16,0,3,0,0,0,22,9,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,9,98,12,50,5,32,4,205
111011212,0,0,22,0,0,17,44,0,0,0,4,3,0,3,9,55,4,3,3,3,74,35,55,19,5,3,0,109,20,13,14,0,0,0,52,63,12,22,0,0,0,91,165,27,24,4,3,0,218,199,8,23,0,0,0,240,81,3,7,0,0,0,94,32,0,4,0,0,0,34,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,3,0,0,0,25,616,177,143,23,17,19,1001
111011213,0,0,11,0,0,7,20,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,10,3,0,5,0,0,0,12,3,0,6,0,0,0,16,40,0,14,0,0,0,56,109,0,24,0,0,0,135,85,0,19,0,0,0,104,43,0,3,0,0,0,43,8,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,12,304,4,111,0,7,12,432
111011214,0,3,22,0,0,14,38,0,3,3,0,0,0,3,0,45,14,0,0,0,60,17,15,8,0,0,0,42,23,3,17,3,0,0,47,52,5,24,3,3,0,90,154,11,66,0,0,0,235,370,0,77,0,3,0,447,123,0,14,0,0,0,139,32,0,6,0,0,0,40,10,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,14,4,0,0,35,794,98,269,7,9,18,1199
111021215,0,7,4,0,3,0,21,0,11,0,5,0,0,13,0,96,9,12,0,0,123,8,68,13,12,5,0,114,5,37,18,3,4,0,68,21,33,19,0,5,0,81,101,57,52,3,5,0,214,122,13,35,0,3,0,175,24,0,0,0,0,0,29,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,3,3,0,30,298,331,159,39,35,12,864
111021216,0,0,13,0,0,3,21,0,0,0,0,0,0,0,3,0,3,0,0,0,6,13,0,8,0,0,0,21,13,0,15,0,0,0,22,46,0,28,0,0,0,70,129,3,45,0,0,0,186,256,0,52,0,3,0,307,61,0,3,0,0,0,67,3,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,16,529,16,180,0,3,12,737
111021217,0,4,5,3,0,3,19,0,3,0,3,0,0,5,0,49,4,13,4,3,65,3,47,11,18,0,3,73,4,16,14,6,0,0,36,20,15,10,10,0,0,52,69,15,43,5,3,0,141,206,4,56,0,5,0,274,337,3,28,0,0,3,371,25,0,0,0,0,0,25,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,3,0,0,27,680,157,175,56,13,17,1098
111021218,0,0,26,0,11,20,53,0,3,3,10,3,0,21,9,17,23,26,19,3,97,14,3,28,27,16,3,93,17,3,27,22,26,0,98,34,0,35,8,11,3,93,138,3,67,3,20,0,229,269,0,70,0,6,0,340,91,0,16,0,0,0,109,13,0,5,0,5,0,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,10,4,3,37,605,34,312,102,111,28,1185
111021219,0,19,19,0,3,10,48,0,18,0,0,0,0,16,0,121,3,3,4,0,138,21,77,19,7,3,0,130,26,14,15,6,5,0,72,52,34,29,6,8,0,123,236,43,49,0,3,0,332,248,10,57,0,0,3,311,54,0,8,0,0,0,65,13,0,3,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,21,10,3,0,3,43,659,349,206,30,37,21,1302
111021220,0,0,7,0,0,10,16,0,0,0,0,0,0,0,5,0,6,0,3,0,14,13,0,9,0,18,0,49,14,0,14,0,10,0,40,30,0,16,0,4,0,54,132,0,39,0,3,0,171,149,0,23,0,0,0,173,45,0,10,0,0,0,57,9,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,403,3,140,3,41,14,596
111021221,0,0,17,0,0,3,20,0,0,0,0,3,0,7,0,0,0,0,0,0,5,0,3,13,0,0,0,20,6,0,10,0,0,0,14,10,0,10,0,0,0,23,61,0,31,0,3,0,93,80,0,34,0,0,0,120,24,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,187,11,120,7,13,4,342
111031222,3,11,10,0,4,17,51,0,5,5,0,0,0,12,6,69,9,0,0,0,82,16,19,25,4,4,0,65,24,7,19,3,0,0,58,62,6,29,0,20,0,114,220,12,57,0,34,3,329,333,3,99,0,17,3,454,188,0,31,0,0,0,220,35,0,7,0,0,0,43,15,0,5,0,0,0,20,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,12,12,14,3,0,52,918,143,311,24,76,24,1500
111031223,0,11,10,0,0,7,26,0,7,3,3,0,0,8,0,61,16,0,4,0,86,39,59,9,13,0,0,114,10,18,13,0,5,0,49,52,35,28,0,0,0,117,229,31,65,4,7,5,334,69,3,24,0,3,0,102,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,4,0,0,35,409,233,193,21,23,14,889
111031224,0,56,14,3,0,24,95,0,27,0,5,0,0,31,3,286,14,11,0,5,321,32,94,23,14,0,0,160,30,38,19,0,3,0,92,84,11,30,6,5,0,133,180,22,65,10,8,8,287,376,9,79,0,6,0,478,224,0,50,0,3,0,274,53,0,7,0,0,0,56,16,0,3,0,0,0,25,13,0,3,0,0,0,15,3,0,0,0,0,0,3,3,0,0,0,3,0,7,9,31,12,0,3,0,61,1025,573,320,56,29,39,2039
111031225,0,13,23,8,4,9,56,3,14,0,7,0,0,20,3,137,15,3,0,3,164,33,60,32,16,3,3,146,38,25,35,5,5,0,106,92,28,47,0,7,3,179,232,18,84,3,0,0,337,467,6,129,3,7,3,616,161,3,20,0,3,0,190,44,0,9,0,0,0,53,18,0,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,20,8,7,0,3,49,1104,317,401,46,26,25,1927
111031226,0,0,13,0,0,8,15,0,3,0,3,0,0,7,0,14,0,0,0,0,19,0,9,11,0,0,0,22,0,11,5,4,0,0,25,10,15,13,3,8,0,45,70,16,37,0,14,0,138,236,3,54,0,12,0,307,240,3,20,0,0,0,258,29,0,3,0,0,0,35,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3,3,22,597,81,162,15,39,11,893
111031227,0,27,19,5,3,20,69,3,19,3,7,0,0,31,12,194,22,10,3,0,243,54,49,44,11,0,0,162,58,18,40,8,5,0,125,153,20,40,3,6,3,223,318,21,101,3,13,6,460,652,0,153,5,11,0,820,128,3,20,3,0,0,152,16,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,22,12,4,0,69,1403,369,476,72,43,32,2390
111031228,3,31,16,0,0,15,61,0,13,0,0,0,0,16,6,143,8,0,0,0,159,13,30,16,0,0,0,55,23,9,13,0,3,0,48,61,13,23,4,0,0,102,214,3,59,3,7,0,289,393,4,88,0,7,0,490,179,0,58,0,0,0,232,100,0,18,0,0,0,123,46,0,9,0,0,0,49,15,0,5,0,0,0,24,10,0,3,0,0,0,13,14,0,3,0,0,0,19,14,22,14,0,0,3,50,1096,261,329,10,19,21,1737
111031229,4,53,17,0,4,7,82,0,34,0,0,0,0,29,7,256,7,3,0,0,281,25,30,22,0,0,0,72,36,15,20,3,3,0,75,91,16,38,6,11,0,154,259,15,60,0,5,0,333,501,4,118,0,4,3,633,363,0,64,0,0,0,432,173,0,28,0,0,0,204,78,0,19,0,3,0,92,40,0,3,0,4,0,44,12,0,3,0,0,0,16,11,0,8,0,0,0,15,20,26,3,0,3,3,57,1607,451,396,14,35,17,2521
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,3,15,9,16,0,5,48,3,17,3,0,0,0,25,29,103,28,11,5,0,173,63,29,51,5,5,0,161,45,20,19,0,3,0,87,75,10,32,0,6,0,119,271,14,86,0,6,0,376,437,3,86,0,11,0,538,120,3,16,0,4,0,143,17,0,10,0,0,0,31,4,0,10,0,0,0,16,12,0,9,0,0,0,18,3,0,6,0,0,0,12,11,0,9,0,0,0,22,15,22,22,0,0,0,59,1101,237,393,41,43,5,1820
111031232,0,4,12,0,0,9,27,0,3,0,0,0,0,7,0,57,11,3,5,0,78,10,19,4,0,19,0,56,18,3,13,0,0,0,35,20,10,11,0,9,0,54,48,10,14,0,13,0,85,108,4,20,0,5,0,144,104,0,15,0,0,0,120,31,0,3,0,0,0,31,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,13,356,121,97,8,56,15,653
111031233,0,23,26,5,3,28,84,3,22,0,5,7,0,33,9,161,15,3,3,3,185,30,87,18,16,3,0,165,28,41,36,9,0,0,111,69,40,41,10,9,3,179,329,37,145,3,9,0,527,580,12,138,3,6,0,746,114,3,28,0,4,0,151,14,0,7,0,0,0,23,3,0,3,0,0,0,12,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,14,3,5,0,66,1207,452,474,66,57,41,2283
111031234,5,22,6,0,0,11,46,0,13,0,0,0,0,17,10,152,19,5,4,0,189,34,47,26,14,0,0,129,42,21,30,0,3,0,92,87,13,42,0,9,0,151,251,17,82,0,8,0,360,463,8,107,0,3,0,581,131,0,33,0,0,0,169,16,0,9,0,0,0,29,6,0,6,0,0,0,10,0,0,3,0,0,0,8,3,0,4,0,0,0,4,8,0,3,0,0,0,12,9,19,17,5,3,0,53,1070,303,400,27,21,16,1845
111031235,0,12,12,4,3,14,43,0,11,0,3,0,0,19,3,28,16,0,0,0,46,19,28,24,14,0,3,87,25,13,21,7,4,0,58,66,7,33,7,4,0,113,140,10,60,8,3,0,225,364,6,98,0,6,0,481,216,0,34,0,0,0,247,67,0,12,0,0,0,78,9,0,0,0,0,0,12,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,3,0,0,0,3,14,10,3,0,0,0,24,926,134,312,46,22,20,1450
112011236,0,16,10,0,6,25,53,0,14,3,9,3,0,25,6,236,27,22,14,3,319,8,76,13,13,31,0,149,27,46,32,3,23,0,132,111,38,64,3,34,3,256,404,29,118,3,7,3,568,509,18,123,8,7,3,660,244,3,44,0,3,3,298,64,0,10,0,0,0,78,7,0,3,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,32,18,7,3,0,77,1408,511,465,70,127,38,2628
112011237,0,3,40,5,0,30,74,0,0,0,3,0,0,4,9,15,12,25,3,0,58,20,5,29,9,4,3,70,31,3,34,3,0,0,71,66,4,42,3,3,0,124,192,9,76,0,0,0,283,267,0,94,0,6,0,367,110,0,29,0,0,0,139,30,0,5,0,0,0,39,3,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,7,8,0,13,3,5,0,31,745,41,372,55,33,41,1294
112011238,0,0,28,0,4,21,54,0,0,3,0,3,0,3,0,0,3,0,0,0,8,5,0,20,0,0,0,29,0,0,22,0,0,0,27,0,0,19,0,0,0,26,6,3,45,0,0,0,56,30,3,53,0,3,0,91,43,0,31,0,3,0,79,46,0,20,0,0,0,64,23,0,10,0,0,0,34,11,0,5,0,0,0,14,3,0,0,0,0,0,5,11,0,4,0,0,0,12,0,3,11,0,0,0,24,186,11,277,4,18,25,525
112011239,3,0,17,0,0,3,26,0,0,0,0,0,0,3,0,3,11,3,0,0,17,17,12,24,3,3,0,60,21,3,21,0,3,0,52,32,3,35,0,3,0,73,95,0,59,0,4,0,155,164,0,115,4,3,4,294,131,0,58,0,0,4,193,37,0,34,0,0,0,74,10,0,6,0,0,0,16,4,0,3,0,0,0,5,0,0,6,0,0,0,3,0,0,3,0,0,0,3,0,3,12,0,0,0,23,520,30,407,10,21,13,998
112011240,0,0,13,0,3,19,36,0,3,0,3,0,0,6,0,8,3,0,11,0,19,4,44,11,17,3,0,79,0,9,13,0,0,0,24,9,9,22,3,3,0,40,13,7,36,4,7,0,69,72,9,66,3,6,0,161,111,0,63,0,0,0,182,144,0,63,0,0,0,210,82,0,47,0,0,0,128,39,0,17,0,0,0,54,27,0,12,0,4,0,43,26,0,4,0,0,0,31,13,3,17,3,3,5,40,546,94,381,31,49,26,1126
112011241,0,0,23,3,9,9,46,0,3,0,0,0,0,3,4,3,17,4,8,0,34,42,11,22,7,13,0,87,31,3,19,5,8,0,69,71,8,48,0,5,0,137,119,5,35,0,3,3,172,77,0,15,0,0,3,93,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,14,377,27,189,19,43,20,677
112011242,0,0,6,0,0,7,18,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,5,0,0,0,7,0,0,7,0,0,0,7,0,0,8,0,7,0,15,25,0,27,0,0,0,47,125,0,45,0,3,0,174,133,0,38,0,0,0,169,80,0,17,0,3,0,95,42,0,6,0,0,0,53,6,0,0,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,0,0,5,9,0,7,0,0,0,15,427,0,160,0,18,10,618
112011243,0,0,31,0,3,34,72,0,0,0,0,0,0,0,0,3,21,0,0,0,25,9,15,32,0,5,0,64,0,6,43,3,0,0,51,10,0,59,0,3,0,76,34,3,60,0,4,3,107,70,0,104,0,7,0,180,59,0,69,0,3,0,135,36,0,24,0,0,0,63,7,0,7,0,0,0,16,7,0,3,0,0,0,10,0,0,3,0,0,0,4,0,0,0,0,0,0,5,3,0,19,3,0,0,29,239,25,489,9,25,44,830
