SA2_MAINCODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
113011258,26,28,24,13,19,3,0,112,3,4,0,0,0,0,0,11,3,4,0,0,0,0,0,6,46,59,51,26,49,14,0,244,5,4,0,3,4,0,0,13,4,4,4,3,3,0,0,23,7,5,5,3,4,0,0,37,55,65,57,35,59,14,0,273,71,76,29,13,15,0,0,201,0,0,0,0,0,0,0,8,129,136,85,48,72,14,0,484
113011259,10,29,20,13,17,0,0,88,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,42,31,19,27,0,0,138,0,5,0,3,0,0,0,15,0,0,0,0,0,0,0,4,5,10,5,3,0,0,0,17,21,53,32,21,25,0,0,158,47,33,22,7,14,0,0,130,3,0,0,0,0,0,0,4,79,87,53,32,42,5,0,298
113021260,5,10,8,5,8,0,0,40,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,23,14,12,12,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,15,28,15,14,12,0,0,76,15,11,5,4,7,3,0,52,0,0,0,0,0,0,0,3,30,36,19,16,22,3,0,132
113021261,12,23,23,14,17,0,0,89,0,11,0,0,0,0,0,11,0,3,0,0,0,0,0,9,15,49,39,27,39,9,0,174,0,3,4,6,3,0,0,15,0,3,0,0,3,0,0,8,3,4,3,6,4,0,0,26,16,53,49,32,47,4,0,204,47,40,22,8,9,0,0,133,3,0,0,0,0,0,0,8,63,96,69,40,56,7,0,336
113021262,13,15,10,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,25,11,11,3,0,84,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,16,21,29,8,13,3,0,93,12,11,8,3,3,0,0,39,0,0,0,0,0,0,0,0,24,35,38,12,19,3,0,133
113031263,10,24,18,7,10,0,0,73,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,13,44,31,17,28,5,0,143,3,7,9,8,0,0,0,24,3,5,3,0,0,0,0,15,7,9,9,10,3,0,0,36,20,53,45,25,32,3,0,173,55,50,32,14,9,4,0,163,0,0,0,0,0,0,0,0,77,99,76,41,39,10,0,339
113031264,9,7,12,8,20,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,25,12,26,3,0,102,0,5,3,0,0,0,0,10,4,3,0,0,0,0,0,8,5,6,3,0,0,0,0,13,19,29,27,15,28,3,0,115,18,16,11,0,8,0,0,57,0,0,0,0,0,0,0,0,35,44,37,18,35,3,0,177
113031265,23,20,17,15,8,0,0,75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,38,37,23,22,3,0,155,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,8,32,46,38,26,28,7,0,170,35,34,13,5,18,0,0,113,0,0,0,0,0,0,0,0,68,83,50,30,45,6,0,278
113031266,8,23,18,16,22,3,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,15,35,26,24,35,4,0,139,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,3,5,3,3,0,0,12,15,41,29,28,36,4,0,156,44,36,22,9,15,3,0,131,3,0,0,0,0,0,0,3,57,77,59,34,52,8,0,288
113031267,36,83,50,28,48,5,0,256,3,0,0,0,5,0,0,9,0,0,0,0,0,0,0,4,61,156,100,87,115,20,3,548,0,6,3,4,0,0,0,21,3,8,11,3,0,0,0,23,7,16,10,7,3,0,0,49,66,174,111,98,118,21,3,591,99,79,35,23,33,5,0,276,3,3,4,0,0,0,0,5,163,258,146,120,150,28,5,877
113031268,3,16,11,6,9,0,0,42,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,18,22,21,11,25,0,3,98,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,20,5,5,3,0,0,0,0,20,21,33,24,11,28,0,3,118,7,3,5,0,4,0,0,20,3,0,0,0,0,0,0,3,32,31,30,14,32,0,3,139
113031269,50,95,41,31,42,7,0,268,3,7,4,3,4,0,0,21,3,5,0,0,3,0,0,11,94,194,96,90,141,16,10,643,7,7,5,3,8,0,4,33,14,17,8,3,10,0,0,41,20,25,7,7,15,0,4,81,120,215,106,91,151,18,12,718,197,145,66,42,46,4,6,507,5,0,7,0,0,0,0,19,325,363,172,135,204,28,16,1247
113031270,30,33,24,21,19,0,0,120,7,7,4,0,0,0,0,10,3,3,0,3,0,0,0,12,40,66,49,40,52,14,5,268,3,12,14,8,3,0,0,38,7,8,0,3,0,0,0,25,8,20,10,11,7,3,0,63,51,84,67,55,58,18,3,332,138,93,47,33,22,3,0,347,0,3,3,0,0,0,0,7,191,186,115,88,76,19,5,686
113031271,13,50,31,12,25,3,3,145,3,4,0,0,0,0,0,7,0,3,0,0,3,0,0,12,24,109,59,44,59,8,4,312,0,7,10,3,3,0,0,22,8,3,5,3,0,0,0,17,8,13,11,7,3,0,0,41,32,125,75,52,62,8,4,348,74,61,33,23,13,3,0,210,4,4,3,0,0,0,0,8,107,189,108,73,76,11,6,569
114011272,14,25,20,16,10,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,26,25,26,12,0,148,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,21,41,26,24,31,12,0,155,11,12,11,3,6,0,4,41,0,0,0,0,0,0,0,0,33,50,38,25,33,11,3,192
114011273,0,6,0,9,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,10,13,18,0,0,64,0,0,3,0,0,0,0,5,3,3,3,4,0,0,0,9,3,3,4,4,0,0,0,15,3,21,16,21,18,0,0,77,12,25,23,7,12,3,0,81,0,0,0,0,0,0,0,3,18,46,32,28,34,4,3,163
114011274,6,7,9,7,3,3,0,33,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,13,13,16,15,6,3,79,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,15,3,6,3,3,0,0,0,21,20,19,19,19,18,9,3,103,27,17,7,6,4,0,0,68,0,0,0,0,0,0,0,0,44,41,28,28,22,10,3,172
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,3,9,13,8,14,0,0,45,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,17,16,19,18,3,0,78,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,10,10,19,16,16,26,3,0,86,9,6,5,0,3,0,0,30,0,0,0,0,0,0,0,0,18,30,19,20,28,3,3,119
114011277,37,56,59,24,34,9,5,228,4,3,0,0,5,0,0,16,0,3,0,0,5,0,0,6,56,88,87,55,96,29,10,418,8,3,3,3,3,0,0,22,5,4,5,0,3,0,0,24,8,10,10,3,5,0,0,47,64,97,96,59,99,26,8,461,91,110,59,31,39,3,3,337,3,4,0,0,0,0,0,7,160,212,163,93,141,30,16,811
114011278,70,102,64,37,45,8,3,326,11,6,3,0,5,0,0,29,0,5,0,0,0,0,0,12,105,165,108,83,106,20,5,593,4,11,15,7,4,0,0,35,12,21,7,11,3,0,0,57,17,32,19,13,10,4,0,89,123,196,130,94,112,24,5,682,224,202,104,74,50,4,3,664,3,4,0,4,0,0,0,14,346,404,228,170,162,27,6,1360
114011279,32,79,60,38,35,4,0,259,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,46,114,97,63,74,4,0,392,0,3,3,11,8,7,0,31,18,13,0,3,3,0,0,38,15,13,6,17,6,7,0,71,61,126,96,74,83,9,3,460,111,100,75,29,37,3,3,350,0,5,8,3,3,0,0,13,169,232,173,105,119,16,4,823
114011280,3,13,8,10,11,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,20,14,10,9,0,0,61,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,20,16,9,9,0,0,63,30,17,11,10,8,0,0,80,0,0,0,0,0,0,0,3,32,37,32,17,22,0,0,151
114011281,3,10,10,3,8,0,0,36,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,16,14,8,20,4,0,76,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,21,14,8,26,7,3,85,12,8,7,3,7,0,0,29,0,0,0,0,0,0,0,0,22,28,21,12,31,7,3,115
114011282,30,65,46,33,40,5,0,216,0,3,3,0,0,0,0,8,0,0,0,0,5,0,0,5,39,90,86,50,79,8,3,354,0,8,8,6,10,0,0,23,8,15,3,6,0,0,0,29,8,19,10,6,12,0,0,58,46,113,90,59,86,12,3,416,67,69,40,34,34,4,0,241,0,4,0,0,0,0,0,6,109,185,132,93,121,14,3,659
114011283,11,19,20,12,9,3,0,70,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,19,28,28,25,15,3,0,118,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,4,0,0,3,0,0,14,19,33,24,24,15,4,0,128,12,14,12,5,9,0,0,51,0,0,0,0,0,0,0,3,31,49,36,32,21,3,0,179
114021284,12,32,29,22,31,10,6,145,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,23,58,61,55,69,15,11,289,0,3,3,0,6,0,0,12,5,4,8,3,0,0,0,18,3,9,8,4,3,0,0,28,21,64,69,57,71,15,11,315,31,34,26,22,22,0,0,136,0,0,0,0,0,0,0,3,50,103,92,78,97,18,11,453
114021285,14,22,25,9,22,3,0,97,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25,37,36,23,46,13,0,180,7,3,0,0,0,0,0,9,3,12,3,5,4,0,0,25,5,13,3,5,4,0,0,28,30,53,41,29,48,14,0,209,33,21,9,3,3,0,0,78,0,0,0,0,0,0,0,0,69,75,45,28,50,17,0,285
114021286,14,41,22,14,19,7,0,105,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,8,23,61,32,26,52,12,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,24,56,33,26,56,12,0,215,32,11,14,6,10,3,0,82,0,0,0,0,0,0,0,0,58,70,46,33,72,15,0,292
114021287,21,40,13,28,23,3,4,140,0,0,3,0,0,0,0,10,0,0,3,0,6,0,0,16,33,60,46,48,78,21,3,290,0,3,3,0,0,0,0,6,0,7,0,0,0,0,0,9,0,4,3,0,0,0,0,11,37,71,53,53,78,22,3,302,44,47,29,16,22,4,0,170,0,0,0,0,0,0,0,3,79,118,84,70,96,23,3,475
114021288,3,12,6,9,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,12,19,21,0,0,91,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,9,25,19,20,22,0,0,91,10,12,3,4,5,0,0,36,0,0,0,0,0,0,0,0,14,33,21,27,31,0,0,128
114021289,3,16,20,10,9,3,0,65,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,3,9,32,48,27,32,5,3,158,0,0,4,0,3,0,0,7,0,9,0,0,0,0,0,12,0,9,4,0,3,0,0,15,14,40,50,29,31,5,4,172,12,8,3,4,4,0,0,39,0,0,0,0,0,0,0,0,23,52,54,33,38,5,4,212
115011290,27,45,25,28,44,16,7,186,3,3,4,0,0,0,0,10,0,3,3,0,3,0,0,5,47,118,85,70,118,46,28,516,0,7,3,7,4,4,0,13,0,6,4,3,0,0,0,13,0,12,8,3,3,4,0,32,47,126,88,75,127,47,31,541,34,39,20,9,14,13,6,146,0,0,0,0,3,0,0,5,84,166,110,87,144,60,36,689
115011291,14,23,20,16,27,14,10,126,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,3,27,55,55,39,71,36,19,304,3,0,6,0,3,0,0,11,0,5,3,0,0,3,0,9,3,7,7,0,3,0,0,26,35,64,65,39,68,45,19,329,8,17,21,8,16,8,7,81,0,3,0,0,0,0,0,8,41,78,79,45,87,52,31,416
115011294,3,7,7,4,7,4,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,16,15,20,9,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,16,15,20,9,13,108,6,5,3,0,3,3,3,19,0,0,0,0,0,0,0,0,12,23,24,17,18,14,19,125
115011296,3,13,11,7,9,10,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,35,26,19,36,25,15,169,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,3,0,3,0,0,12,8,35,26,19,38,30,18,173,16,16,5,3,12,11,3,61,0,0,0,0,0,0,0,0,22,48,38,24,54,40,25,240
115011553,8,14,14,11,14,4,3,67,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,15,30,25,22,29,25,14,159,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,19,34,25,24,29,25,13,169,9,7,9,9,3,4,0,45,0,0,0,0,0,0,0,0,31,39,31,34,37,27,14,212
115011554,3,3,4,3,4,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,10,9,17,11,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,9,17,11,4,70,3,4,7,0,3,4,5,20,0,0,0,0,0,0,0,0,7,17,15,9,21,13,9,98
115011555,7,20,6,9,16,7,3,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,44,29,23,45,28,11,200,0,0,4,3,3,0,0,7,3,0,0,3,0,0,0,7,3,0,3,8,3,0,0,18,17,44,34,32,51,27,16,223,16,20,7,8,17,9,4,75,0,0,0,0,0,0,0,5,28,66,46,44,67,33,22,296
115011556,7,18,11,8,10,3,0,60,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,43,42,30,36,29,18,211,3,0,0,0,0,0,0,9,3,7,0,0,3,0,0,12,3,8,0,3,3,0,0,18,26,46,43,32,43,25,18,230,16,16,14,13,11,3,0,76,0,0,0,0,0,0,0,3,43,60,63,41,53,30,23,315
115011557,4,5,7,7,8,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,15,16,27,15,4,111,0,0,0,0,3,3,0,5,0,4,0,0,0,0,0,4,0,4,0,0,3,3,0,6,4,26,15,18,24,18,4,118,4,6,3,6,9,4,3,30,0,0,0,0,0,0,0,0,9,34,21,23,34,22,8,149
115011558,8,8,13,18,24,14,13,95,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,4,13,36,49,45,75,60,33,316,0,3,3,0,3,3,0,12,0,0,3,3,0,0,0,7,3,3,9,3,3,3,0,21,14,39,59,47,75,65,36,339,19,20,14,17,26,11,9,116,0,0,0,0,0,0,0,0,36,63,73,68,98,80,47,455
115011559,9,38,47,38,37,20,4,186,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,10,29,91,92,79,104,53,20,468,0,3,0,0,4,0,0,7,4,5,0,4,0,0,0,12,4,6,0,4,5,0,0,27,39,90,98,81,109,53,20,492,26,30,19,9,21,17,3,119,3,0,0,0,0,0,0,3,64,119,115,97,131,66,25,618
115021297,12,49,35,17,26,13,3,143,6,3,5,3,3,0,0,15,0,0,3,0,0,0,0,6,35,96,78,44,79,35,15,387,0,3,0,0,8,0,0,14,0,3,3,3,3,3,3,18,0,5,3,3,9,3,3,29,35,104,85,52,88,36,16,417,34,27,19,14,25,13,4,134,3,3,0,0,3,0,0,9,74,134,105,66,113,50,23,560
115021298,3,15,16,10,8,3,5,57,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,23,18,19,10,8,3,91,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,4,0,0,3,0,0,8,4,28,18,19,17,8,8,98,3,9,4,0,0,0,4,25,0,0,0,0,0,0,0,0,8,34,25,16,17,5,8,117
115031299,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,10,10,13,0,0,44,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,4,0,3,0,0,9,3,8,11,10,16,0,0,48,3,4,4,0,3,0,0,15,0,0,0,0,0,0,0,0,10,8,18,12,20,0,0,69
115031300,23,50,34,27,34,11,3,184,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,11,46,98,65,76,107,31,15,438,3,3,7,3,3,0,0,22,0,3,8,0,4,0,0,19,6,10,7,3,11,0,0,40,47,115,77,81,120,31,15,475,66,39,25,22,22,7,0,182,0,3,0,0,0,0,0,10,117,153,103,104,133,38,17,666
115041301,18,21,19,11,11,4,4,89,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,37,51,41,24,36,20,13,212,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,6,4,5,0,3,4,0,0,13,39,53,41,28,37,20,10,227,22,23,9,12,15,3,3,92,0,0,0,0,0,0,0,3,65,76,53,38,51,19,16,320
115041302,27,50,41,28,31,16,16,199,4,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,50,113,94,73,81,39,17,475,0,0,0,0,7,0,0,9,0,7,6,0,0,0,0,6,0,4,3,4,4,0,0,17,50,119,99,74,89,42,17,490,23,24,25,11,14,11,7,121,0,0,0,0,0,0,0,0,80,149,118,84,108,53,27,615
116011303,25,41,30,19,25,11,4,144,7,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,60,84,64,46,67,29,19,372,3,11,0,0,7,3,0,29,5,7,8,3,5,0,0,22,7,17,8,3,10,4,0,52,66,97,73,50,84,35,18,422,95,70,30,11,20,10,4,238,0,3,0,0,5,0,3,14,161,167,101,59,103,47,30,677
116011304,29,54,31,19,33,13,3,182,5,4,5,3,3,0,0,22,0,4,4,0,0,0,0,12,64,118,80,50,79,39,22,444,3,11,3,6,3,5,0,35,5,15,18,16,10,4,0,67,12,26,17,22,12,8,0,102,74,143,100,68,95,43,22,549,136,101,72,54,51,12,9,439,3,3,0,0,0,0,0,12,216,249,170,119,142,58,35,995
116011306,30,59,33,30,26,15,4,199,3,3,3,3,3,3,0,16,0,0,3,4,0,0,0,7,63,132,78,78,85,42,22,501,6,13,10,10,11,0,0,42,6,15,6,7,3,0,3,49,15,32,14,11,16,0,3,93,76,159,94,94,96,43,23,589,157,170,117,69,64,27,10,614,3,3,3,3,0,3,0,13,237,334,210,167,166,70,29,1218
116011307,33,49,44,29,38,13,0,213,9,9,3,0,3,3,0,25,3,0,0,0,3,0,0,12,75,120,96,70,116,53,21,542,5,8,4,4,4,0,0,27,6,11,4,6,9,10,0,43,11,21,15,5,17,6,0,73,86,143,108,76,135,56,21,620,112,118,64,44,32,23,4,391,0,0,3,3,0,0,0,11,194,261,176,120,169,79,29,1024
116011308,32,63,39,28,44,7,0,210,4,8,4,6,3,3,4,21,3,0,3,0,0,0,0,7,55,128,91,81,110,45,19,520,5,12,8,0,11,3,4,32,3,14,7,0,4,3,3,34,12,17,11,3,11,3,3,68,66,145,107,80,120,47,22,585,92,87,40,36,33,14,13,310,0,3,0,0,0,0,0,10,155,235,147,122,150,57,34,905
116011560,12,31,18,13,24,3,6,109,3,5,0,0,3,3,0,18,0,0,0,0,0,0,0,4,26,74,54,43,78,43,17,336,3,3,3,4,3,0,0,13,4,15,0,3,8,0,0,24,7,15,5,6,9,3,0,46,34,90,60,51,87,40,17,377,75,53,25,26,23,4,11,222,0,0,0,0,0,0,0,0,111,147,86,74,110,44,29,604
116011561,27,40,27,17,24,8,9,157,4,4,3,0,3,0,0,10,0,0,0,0,0,0,0,6,52,87,61,42,79,38,22,384,3,8,3,0,5,3,0,31,6,3,3,3,5,0,0,22,7,11,6,3,12,3,0,54,68,98,69,49,93,37,18,433,76,63,45,33,29,12,10,258,3,0,0,0,0,0,0,7,148,162,110,80,126,44,32,703
116021309,20,30,25,15,32,12,6,132,5,0,0,0,0,0,0,7,0,7,3,0,0,0,0,10,43,73,65,45,100,46,16,399,0,7,0,0,0,6,0,14,0,0,4,3,3,0,0,15,0,8,4,6,3,7,0,24,43,81,68,56,104,53,22,421,21,23,13,7,10,13,4,92,0,0,0,0,0,0,0,0,68,108,81,63,112,61,19,518
116021310,27,59,38,16,19,13,6,171,3,5,0,0,0,0,0,8,3,5,0,0,0,0,3,9,61,162,104,71,122,59,27,608,0,3,3,4,5,0,0,16,3,9,3,3,0,0,0,17,4,16,3,6,7,0,0,37,69,176,111,79,130,60,27,643,44,50,31,13,17,12,10,178,0,0,0,0,0,0,0,0,118,230,141,91,142,70,34,825
116021312,26,41,33,17,34,6,8,172,3,0,0,0,0,4,0,7,3,6,4,3,0,0,0,18,66,110,83,46,86,31,15,437,3,6,7,4,0,0,0,24,3,7,3,4,3,0,0,24,6,15,10,11,3,0,0,50,79,124,96,54,89,31,15,487,82,72,43,23,28,6,3,257,4,3,0,0,0,0,0,7,159,204,137,77,122,36,14,748
116021562,3,8,10,4,3,0,3,33,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,21,24,12,16,10,6,109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,6,21,24,12,20,11,11,107,7,3,6,3,0,3,3,27,0,0,0,0,0,0,0,0,12,28,33,14,18,12,11,134
116021563,39,76,45,29,54,14,7,256,7,3,0,0,3,3,0,14,0,0,0,0,4,0,0,4,79,164,116,71,135,59,42,666,0,5,0,3,4,0,0,24,9,13,11,5,5,3,0,43,12,18,11,12,7,4,0,65,91,182,125,75,146,69,38,731,67,66,36,17,23,7,12,226,3,0,0,0,0,0,0,5,166,255,164,96,171,73,54,971
116031313,41,75,64,52,62,7,8,311,6,7,3,4,4,0,0,20,4,3,0,3,5,0,0,19,81,138,98,74,107,32,15,540,20,29,16,19,16,3,0,103,26,33,20,11,7,0,3,109,46,56,37,30,26,3,8,210,130,196,140,100,135,38,22,750,450,387,214,138,121,18,13,1340,14,20,6,0,3,0,0,45,594,606,354,246,254,53,28,2140
116031314,15,27,16,12,11,3,0,90,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,5,26,68,49,25,50,12,3,234,0,3,0,3,3,0,0,15,9,13,4,0,0,0,0,25,5,14,8,7,3,0,0,35,32,79,53,34,51,12,3,273,65,52,25,17,16,13,0,196,3,0,0,0,0,0,0,3,107,132,82,49,72,25,4,476
116031315,32,47,38,19,36,22,14,212,10,5,3,0,0,3,3,27,0,3,3,0,8,3,0,15,92,135,98,69,109,51,39,584,6,9,4,3,7,0,3,33,10,13,12,3,3,0,0,40,14,19,12,5,9,5,3,76,102,155,113,73,118,61,39,663,132,95,58,39,50,20,10,395,4,0,3,3,0,0,0,14,235,250,172,115,168,80,46,1070
116031316,72,97,49,32,37,9,3,298,3,3,3,0,0,0,0,10,0,3,3,0,0,3,0,16,116,171,120,75,106,23,14,634,16,31,15,15,12,0,0,98,16,45,23,16,22,3,0,126,35,78,36,33,37,7,0,215,156,245,159,106,143,27,13,850,457,384,197,121,130,20,4,1304,9,24,5,7,0,0,0,47,617,652,358,237,273,51,21,2202
116031317,38,75,59,27,21,14,4,243,11,13,0,0,0,0,0,31,0,3,0,0,3,0,0,14,83,165,114,78,96,50,15,601,8,14,9,7,3,3,0,47,21,27,15,11,8,0,3,81,28,41,21,13,12,5,3,127,108,205,132,96,107,55,17,730,258,249,128,95,91,39,24,882,10,3,6,4,6,3,0,25,380,461,267,196,203,95,45,1637
116031318,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
116031319,35,43,20,19,30,22,3,180,3,3,4,0,0,0,0,14,0,0,4,3,3,0,0,12,67,118,75,64,107,56,21,514,3,4,3,3,9,3,0,26,6,13,4,7,3,0,0,28,11,18,7,7,10,5,0,53,80,142,77,72,120,61,21,564,111,120,51,25,35,16,10,359,3,0,0,0,0,0,0,8,191,257,130,92,153,75,31,935
