SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
122031429,0,0,0,0,0,0,0,0,14,0,14,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,7,0,3,0,0,0,0,4,8,7,0,8,0,3,0,4,0,0,0,3,9,0,9,6,7,0,16,0,3,3,24,5,0,27,14,13,0,23,0,0,0,26,16,0,42,9,16,0,30,0,0,0,30,17,3,45,19,15,3,44,0,0,3,43,19,0,60,27,12,0,41,3,0,3,47,16,0,63,24,12,0,41,0,0,0,42,11,0,47,19,10,0,31,0,0,0,31,14,0,48,48,12,0,61,0,0,0,61,15,0,79,9,3,0,18,0,0,0,18,3,0,23,4,0,0,8,0,0,0,8,5,0,15,26,3,0,30,0,0,0,30,3,0,33,18,0,0,22,0,0,0,22,3,0,23,33,16,4,46,0,0,0,49,14,0,66,4,0
122031430,3,0,0,3,0,0,0,3,11,0,7,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,3,0,3,9,3,0,12,0,0,0,3,0,0,0,3,3,0,6,0,12,0,8,0,0,0,12,9,0,22,7,22,0,27,0,0,4,26,6,0,38,11,17,0,22,0,0,3,27,7,0,36,12,14,0,26,0,3,3,30,20,0,49,17,20,0,38,0,0,0,37,13,0,50,27,16,3,45,0,0,0,45,18,0,63,15,7,0,24,0,0,0,23,11,0,37,15,6,0,22,0,0,0,24,16,0,37,26,10,0,34,0,0,0,34,12,0,44,17,3,0,15,0,0,0,15,3,0,21,3,0,0,3,0,0,0,3,5,0,9,20,0,0,23,0,0,0,23,0,0,26,15,0,0,16,0,0,0,16,3,0,13,24,17,0,42,0,0,0,42,25,0,63,0,0
122031431,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,3,0,3,0,4,0,8,0,0,3,4,5,0,11,0,5,0,5,0,0,0,10,3,0,10,0,7,0,7,0,0,0,11,7,0,16,4,24,0,31,0,0,0,31,17,0,49,7,15,0,27,0,0,0,27,15,0,45,20,22,4,40,4,3,7,47,20,0,71,24,22,0,54,3,0,4,53,25,0,82,37,29,3,66,0,0,0,70,21,0,89,25,14,0,40,0,0,0,40,20,0,58,21,22,0,41,0,0,0,45,11,0,57,60,22,0,80,0,0,0,83,19,0,102,19,12,0,33,0,0,0,35,9,0,43,3,0,0,4,0,0,0,6,3,0,5,13,8,0,22,0,0,0,22,4,0,21,24,6,0,26,0,0,0,26,4,0,30,31,11,6,46,0,0,0,53,30,0,82,3,3
122031432,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,3,0,3,0,0,0,3,3,0,3,0,0,0,3,0,0,0,3,0,0,5,4,0,0,7,0,0,0,7,4,0,9,3,0,0,7,0,0,0,7,0,0,5,0,0,0,3,0,0,0,3,0,0,3,7,4,0,6,0,0,0,6,0,0,6,3,0,0,5,0,0,0,5,4,0,9,4,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,4,3,0,8,0,0,0,8,9,0,18,0,0
123011433,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,8,0,3,0,6,0,0,0,6,14,0,16,0,14,0,11,0,0,0,14,16,0,30,7,15,0,19,3,0,3,24,12,0,37,10,14,0,25,0,3,3,30,11,0,40,16,17,0,37,0,0,0,39,17,0,53,19,5,3,24,0,0,0,29,11,0,40,27,4,0,31,0,0,0,31,5,0,35,16,8,0,17,0,0,0,17,6,0,22,24,8,0,33,0,0,0,34,11,0,40,14,0,0,19,0,0,0,19,3,0,20,3,4,0,9,0,0,0,9,3,0,12,11,0,0,12,0,0,0,12,0,0,12,5,0,0,11,0,0,0,11,0,0,11,17,11,0,30,0,0,0,30,7,0,37,5,0
123011434,0,0,0,0,0,0,0,5,11,0,16,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,6,0,7,0,3,0,4,0,3,5,9,15,0,23,0,5,0,7,3,8,4,16,19,0,37,9,19,3,29,0,5,5,35,32,0,61,9,26,0,43,0,3,3,46,24,0,71,17,26,0,43,3,0,3,47,33,0,74,26,17,3,48,0,3,3,54,22,0,78,34,19,3,52,0,0,0,51,15,0,63,25,8,4,40,0,0,0,38,9,0,48,29,9,0,40,0,0,0,40,11,0,54,51,8,3,63,0,0,0,63,14,0,74,24,5,0,29,0,0,0,29,8,0,40,14,0,0,17,0,0,0,20,0,0,20,8,0,0,10,0,0,0,10,4,0,10,12,0,0,10,0,0,0,8,0,0,17,38,14,3,57,0,0,0,60,21,0,83,0,4
123011435,0,0,0,0,0,3,3,3,9,0,12,0,4,0,3,0,0,3,9,3,0,10,3,9,0,9,3,0,3,13,7,0,20,0,8,0,9,0,3,7,15,22,0,30,0,17,0,24,0,4,10,26,24,0,54,3,45,0,49,0,3,3,52,35,0,89,25,34,0,62,3,4,3,61,32,0,96,36,44,5,85,3,0,3,91,34,0,130,70,35,3,103,4,3,6,108,32,0,141,76,19,4,99,0,0,4,100,27,0,129,74,19,0,97,3,3,3,99,17,0,120,57,8,7,67,0,0,0,68,20,0,82,76,19,3,109,0,0,0,104,19,0,126,47,5,0,52,0,0,0,52,4,0,61,18,5,4,24,0,0,0,30,6,0,29,14,4,0,16,0,0,0,14,3,0,19,13,0,0,15,0,0,0,10,0,0,10,38,30,4,71,0,0,3,70,30,0,108,3,5
123021436,0,0,0,0,0,0,0,0,23,0,27,0,0,0,0,0,3,3,0,8,0,8,0,0,0,3,7,4,6,12,26,0,36,0,3,0,3,7,3,12,13,39,0,51,0,13,0,9,9,14,23,37,69,0,104,10,32,4,43,7,11,23,63,101,0,163,23,40,9,70,3,9,10,84,105,0,187,29,34,3,65,6,0,6,69,79,0,147,43,30,0,77,0,4,6,76,66,0,140,41,13,3,57,3,4,5,60,44,0,109,43,15,0,55,0,3,3,59,27,0,81,38,6,0,46,0,0,3,44,12,0,62,47,11,4,66,0,0,0,66,21,0,85,21,4,0,29,0,0,0,29,4,0,34,11,0,0,12,0,0,0,12,3,0,12,7,0,0,6,0,0,0,9,3,0,17,8,0,0,8,0,0,0,6,8,0,13,47,28,3,77,3,0,6,87,46,3,133,3,0
123021437,0,0,0,0,0,4,5,5,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,3,9,9,0,16,0,4,0,5,7,0,6,13,13,0,32,0,13,3,20,8,4,11,26,33,0,64,6,20,0,29,4,5,9,40,55,0,94,20,25,3,47,0,3,5,48,44,0,93,20,22,3,50,0,3,5,51,41,0,90,50,19,0,66,0,0,3,71,44,3,112,46,16,4,64,4,0,3,69,22,0,92,29,10,0,36,0,0,0,36,11,0,50,24,3,0,24,0,0,0,28,12,0,43,43,9,0,55,0,0,0,55,14,0,67,15,3,0,22,0,0,0,22,9,0,33,11,4,3,15,0,0,0,15,5,0,17,8,0,0,13,0,0,0,13,4,0,10,7,0,0,5,0,0,0,5,7,0,10,25,10,0,38,0,0,0,37,32,0,67,0,0
123021438,0,0,0,0,0,0,0,0,15,0,19,0,3,0,3,0,0,0,0,8,0,9,0,0,0,0,4,0,4,4,21,0,26,0,3,0,3,3,8,10,11,33,0,47,0,14,0,11,0,6,5,16,61,0,83,5,28,0,33,5,3,8,46,70,0,117,21,40,0,62,6,4,10,66,74,0,146,34,43,3,82,3,4,6,89,52,0,136,46,19,6,68,3,0,4,69,48,0,120,45,18,0,67,0,0,0,62,40,0,103,39,15,6,57,0,0,0,57,29,0,85,41,9,3,51,0,0,3,55,14,0,66,44,23,0,63,3,3,7,69,8,0,80,30,3,0,36,0,0,0,36,4,0,45,11,4,0,19,0,0,0,15,3,0,22,3,4,0,8,0,0,0,8,0,0,6,10,0,0,10,0,0,0,10,0,0,11,43,15,8,60,3,3,7,72,52,0,128,0,8
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,4,0,4,4,9,0,9,0,3,0,3,0,0,3,8,0,0,7,3,3,0,3,0,0,3,6,19,0,24,0,8,0,8,4,6,8,17,19,0,34,0,10,0,13,0,7,7,16,40,0,59,6,28,3,34,3,7,10,40,45,0,83,15,19,3,38,7,5,10,44,45,0,94,31,21,4,56,0,0,0,53,36,0,92,39,22,3,60,3,0,3,66,37,0,100,42,15,3,54,0,3,3,62,31,0,92,37,7,3,47,0,0,0,49,11,0,63,19,9,0,31,4,0,4,36,6,0,40,39,8,0,47,0,0,0,50,9,0,60,21,6,0,21,0,0,0,21,0,0,24,12,0,0,15,0,0,0,15,4,0,15,8,3,0,9,0,0,0,9,0,0,10,4,3,0,5,0,0,0,5,3,0,10,41,12,9,54,0,0,3,59,33,4,95,3,0
123021441,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,8,0,11,0,5,0,3,0,0,0,4,18,0,23,0,4,0,4,3,3,4,9,18,0,25,0,6,0,4,3,0,4,9,35,0,44,3,25,6,27,0,4,8,37,31,0,74,13,19,3,39,3,4,4,40,34,0,80,33,22,0,51,0,3,3,60,38,0,91,36,22,3,67,0,3,5,68,40,0,109,50,21,0,72,0,0,3,74,20,0,94,25,11,0,37,3,0,0,44,17,0,60,20,4,3,34,0,0,0,29,17,0,47,41,10,0,51,0,0,0,53,16,0,70,23,6,0,29,0,0,0,29,10,0,36,13,3,0,17,0,0,0,17,0,0,17,3,0,0,3,0,0,0,3,3,0,6,7,0,0,13,0,0,0,9,3,0,12,21,16,0,38,3,0,7,41,34,3,79,0,5
123021442,0,0,0,0,0,0,0,6,17,0,20,0,0,0,0,0,3,3,3,10,0,15,0,6,0,6,8,3,8,18,24,0,45,0,3,0,5,3,6,6,14,37,0,55,4,8,0,13,5,3,9,26,73,0,98,4,31,8,42,7,5,13,58,85,0,138,22,29,0,44,0,4,6,56,89,0,146,35,20,3,57,6,0,6,61,67,0,122,50,23,3,78,3,0,3,81,67,0,146,41,12,0,56,3,3,3,63,47,0,111,32,13,0,50,0,0,0,50,23,0,73,31,13,0,47,0,0,0,47,14,0,59,41,11,0,53,0,0,3,54,17,0,76,14,0,0,22,0,0,0,22,8,0,26,10,0,0,14,0,0,0,14,3,0,17,8,0,0,8,0,0,0,8,4,0,6,8,3,0,9,0,0,0,6,0,0,15,23,13,0,33,0,0,0,41,50,3,92,0,0
123021443,0,0,4,4,4,3,5,7,20,0,27,0,5,0,3,0,0,0,3,5,0,7,0,8,0,8,3,3,10,13,14,0,29,0,6,0,3,0,0,4,10,40,0,46,0,13,4,12,3,3,4,21,45,0,63,8,19,0,30,9,7,12,47,53,0,96,19,33,3,53,3,0,9,59,65,0,127,45,17,0,60,0,0,0,60,48,0,112,21,16,0,36,3,0,10,47,49,0,94,17,13,3,31,0,0,0,36,29,0,64,29,15,0,45,3,0,3,44,15,0,61,20,4,0,30,0,0,3,30,23,0,59,38,13,4,48,0,3,3,57,20,0,72,27,3,0,32,0,0,0,33,12,0,42,9,3,0,13,0,0,0,13,3,0,11,3,4,0,7,0,0,0,7,0,0,7,3,4,0,4,0,0,0,10,3,0,8,27,14,3,44,0,4,4,45,34,3,84,0,0
123021444,0,0,0,0,3,0,7,5,10,0,19,0,3,3,6,0,0,0,7,8,0,15,0,4,0,4,5,0,4,11,19,0,33,0,10,0,9,8,3,6,15,39,0,57,0,13,3,15,3,9,13,27,66,0,101,8,30,3,33,7,10,19,55,80,0,135,18,24,0,46,4,4,11,54,82,0,132,30,25,3,63,4,0,5,66,52,0,120,33,23,7,62,3,6,8,68,54,0,125,50,15,5,65,3,0,3,65,31,0,98,27,16,0,45,0,3,0,46,17,0,62,27,9,0,46,0,0,0,46,14,0,63,39,9,5,52,0,0,0,57,12,0,69,25,4,0,32,0,0,0,32,14,0,48,14,3,0,19,0,0,0,19,5,0,22,4,3,0,9,0,0,0,10,3,0,14,7,4,0,11,0,0,0,8,6,0,14,35,28,5,66,7,3,11,73,38,0,115,0,0
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,8,4,0,8,0,3,0,3,3,3,3,7,10,0,18,0,11,0,10,0,0,3,14,8,0,24,4,0,0,11,3,0,3,10,13,0,25,5,8,3,13,0,0,0,15,12,0,22,5,3,0,10,0,0,0,10,7,0,13,9,0,0,12,0,0,0,12,10,0,19,8,4,0,12,0,0,0,12,3,0,14,3,0,0,3,0,0,0,3,0,0,3,10,0,0,10,0,0,0,10,4,0,10,6,3,0,9,0,0,0,9,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,0,16,3,0,22,0,0
123031446,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,3,0,4,3,4,0,4,0,0,0,4,5,0,10,9,0,0,7,0,0,0,14,7,0,19,3,11,3,16,0,0,0,16,12,0,22,7,8,0,12,0,0,0,12,5,0,13,10,4,0,14,0,0,0,14,10,0,22,18,4,0,25,0,0,0,26,7,0,28,11,4,0,19,0,0,0,19,3,0,21,10,3,3,14,0,0,0,14,0,0,14,11,3,0,10,0,0,0,16,6,0,16,8,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,9,0,0,9,4,0,0,3,0,0,0,3,0,0,3,15,3,0,20,0,0,0,20,7,3,33,0,0
123031447,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,4,4,0,4,0,3,0,3,0,6,6,10,10,0,25,3,9,3,16,4,0,10,24,22,0,44,6,27,4,35,4,4,11,42,31,0,80,11,19,0,31,0,3,3,36,40,0,73,19,20,0,46,3,0,3,43,24,0,70,25,30,3,57,0,0,3,59,24,0,81,26,19,0,42,4,0,4,49,20,0,73,23,8,3,40,0,0,0,40,17,0,50,19,7,0,25,0,0,3,31,6,0,36,32,10,0,45,0,0,0,44,8,0,53,13,4,0,15,0,0,0,19,3,0,18,8,0,0,7,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,0,5,9,0,0,9,0,0,0,9,0,0,9,28,19,3,53,0,0,3,54,27,0,81,4,4
123031448,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,4,13,0,17,6,6,0,11,0,0,0,11,6,0,23,3,6,0,10,3,0,3,14,6,0,23,8,3,0,16,0,0,0,16,7,0,19,17,7,0,18,0,0,0,21,3,0,30,4,4,0,8,0,0,0,8,4,0,11,7,4,0,11,0,0,0,11,3,0,12,12,0,0,11,0,0,0,11,0,0,14,16,8,0,24,0,0,0,28,6,0,27,10,0,0,11,0,0,0,11,0,0,12,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,10,5,24,3,0,3,28,10,0,40,3,0
124011449,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,8,0,0,0,0,0,0,0,3,11,0,14,0,9,0,5,0,3,3,8,8,0,18,0,13,0,12,0,0,0,18,14,0,35,3,12,0,13,0,4,3,22,25,0,40,8,6,0,16,3,0,3,15,12,0,26,3,9,0,18,0,0,0,18,17,0,29,3,3,0,10,0,0,0,10,12,0,20,3,3,0,9,0,0,0,9,0,0,8,7,0,0,13,0,0,0,13,0,0,13,9,4,0,17,0,0,0,17,3,0,18,0,0,0,5,0,0,0,5,0,0,5,5,0,0,8,0,0,0,8,0,0,8,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,6,0,12,0,0,0,12,3,0,19,0,0
124011450,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,3,10,0,10,0,3,0,3,0,0,0,3,10,0,14,0,9,0,9,0,3,3,16,9,0,20,0,12,0,13,3,3,4,22,23,0,43,3,17,0,17,0,0,0,15,28,0,50,15,22,0,38,0,0,0,44,22,0,66,29,22,3,55,0,0,0,57,27,0,83,25,17,0,48,0,0,3,49,18,0,60,31,12,0,42,0,0,0,42,15,0,58,26,11,3,34,0,0,0,34,5,0,42,57,7,0,64,0,0,0,64,16,0,81,32,3,0,37,0,0,0,37,10,0,50,4,0,0,4,0,0,0,4,0,0,4,10,4,0,15,0,0,0,15,4,0,22,13,0,0,13,0,0,0,13,3,0,18,30,15,0,43,0,0,0,46,21,3,65,3,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,3,0,0,7,0,6,0,6,3,0,3,12,8,0,21,0,8,0,10,0,0,0,10,14,0,27,3,17,0,18,0,4,4,23,28,0,47,3,35,0,39,0,5,7,48,39,0,91,5,29,0,34,0,3,5,37,53,0,85,12,35,0,48,0,0,0,48,33,0,80,22,22,0,45,3,0,6,49,25,0,73,17,8,4,33,0,0,0,35,17,0,54,11,7,0,15,0,0,0,15,13,0,25,14,7,0,23,0,0,0,23,4,0,27,18,5,0,28,0,0,0,28,3,0,32,5,4,0,8,0,0,0,8,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,0,7,12,16,0,32,0,0,0,32,19,3,50,3,3
124011453,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,0,0,3,0,0,6,0,3,0,3,0,0,0,3,3,0,5,3,7,0,7,0,0,0,6,7,0,17,0,7,0,7,0,0,0,9,23,0,33,0,22,0,29,0,3,3,26,16,0,45,4,24,0,27,0,0,0,27,14,0,43,11,19,0,32,0,3,3,30,23,0,51,20,23,3,46,0,0,0,45,20,0,67,18,14,0,34,0,0,0,32,11,0,39,21,14,3,33,0,0,0,33,9,0,40,18,3,3,28,0,0,0,28,10,0,31,22,11,3,37,0,0,0,39,8,0,46,10,0,0,13,0,0,0,13,4,0,15,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,4,10,10,0,21,3,3,5,28,15,0,46,0,0
124011454,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,10,0,17,3,7,0,12,3,6,4,22,14,0,33,3,29,3,36,0,0,0,37,25,0,56,11,28,3,41,3,0,3,43,33,0,77,15,30,0,44,0,0,3,50,26,0,74,45,31,0,70,0,0,0,71,40,0,114,32,17,0,48,0,0,0,48,16,0,69,30,14,5,52,0,0,0,54,19,0,74,38,11,0,55,0,0,0,55,4,0,60,49,9,3,62,0,0,0,61,15,0,77,19,11,0,30,0,0,0,30,3,0,37,10,0,0,11,0,0,0,11,0,0,14,12,3,0,10,0,0,0,10,0,0,10,6,0,0,6,0,0,0,6,3,0,12,45,8,3,56,0,0,0,56,19,0,81,3,0
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,3,3,0,13,0,3,0,3,0,0,0,6,0,0,4,4,7,0,13,0,0,0,13,8,0,18,3,8,0,6,0,4,4,13,15,0,30,4,11,0,15,0,0,0,13,12,0,31,5,5,0,14,0,0,0,17,8,0,29,9,6,0,12,0,0,0,12,3,0,20,3,7,0,13,0,0,0,13,0,0,14,3,3,0,4,0,0,0,4,0,0,6,5,3,0,15,0,0,0,12,5,0,14,7,0,0,9,0,0,0,9,4,0,11,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,9,4,0,18,0,0
