SA2_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
119021367,78,24,25,9,48,40,10,15,4,253,32,40,21,14,52,48,10,17,55,295,994,710,564,344,1206,1093,219,397,116,5646
119021573,32,23,25,5,21,15,0,3,0,136,46,54,38,14,58,36,4,9,102,367,719,789,670,302,1034,694,130,192,216,4734
119021574,31,10,20,5,22,15,5,0,0,108,28,20,21,11,43,35,7,3,54,215,495,504,418,189,681,479,112,127,116,3115
119021659,50,15,17,8,25,19,5,4,3,137,65,47,31,19,43,34,0,10,66,319,923,616,607,278,957,634,134,218,119,4492
119021660,44,20,18,0,20,11,0,4,0,120,46,22,34,12,36,26,0,10,45,234,652,399,468,193,652,486,95,137,96,3179
119021661,55,27,21,14,30,33,4,5,3,194,52,27,18,7,52,30,10,11,52,258,1023,594,537,308,1255,1003,203,366,122,5405
119021662,88,57,36,14,60,46,13,21,7,342,50,33,28,24,58,65,16,27,67,368,1242,953,779,475,1490,1616,435,886,150,8013
119021663,19,16,7,6,11,14,3,4,0,80,23,19,5,5,36,31,5,3,31,164,409,320,256,148,500,501,99,207,63,2510
119031370,33,28,16,5,48,27,17,12,4,196,39,35,30,20,66,46,4,16,50,310,842,703,597,316,1270,1164,253,417,115,5678
119031371,34,36,16,19,24,26,13,19,0,193,20,24,11,8,36,58,11,19,37,225,739,790,661,391,1086,1277,327,705,61,6042
119031372,72,50,20,16,59,67,16,45,5,353,49,42,37,16,77,70,10,36,52,390,1278,1207,903,540,1764,1879,419,942,125,9056
119031373,33,13,20,8,24,25,11,5,0,137,46,26,22,14,69,30,8,7,61,286,711,507,471,237,998,786,148,248,116,4213
119031374,100,48,31,15,64,52,11,23,0,344,49,60,70,30,102,101,10,42,138,603,1541,1623,1533,802,2290,2194,448,1036,276,11729
119031664,27,19,20,0,30,14,4,5,3,127,43,25,38,24,67,57,6,7,91,361,752,778,914,401,1409,1000,164,251,156,5820
119031665,42,27,23,12,18,23,3,8,0,158,38,49,32,19,65,57,6,9,76,338,775,767,601,299,1140,919,181,326,128,5143
119031666,50,37,25,15,43,45,9,13,5,245,26,27,29,7,63,71,8,15,49,294,900,901,807,439,1534,1513,360,724,100,7286
119031667,33,22,7,6,33,22,10,8,0,140,17,25,18,10,53,32,8,10,34,201,599,530,530,302,1147,866,193,301,84,4546
119041377,41,38,19,9,37,37,3,13,5,206,23,31,13,14,45,55,5,20,50,248,673,784,634,353,1204,1208,261,541,96,5759
119041378,45,17,20,3,33,29,11,12,5,172,23,25,41,7,63,58,8,10,63,290,679,730,760,444,1513,1486,236,456,138,6440
119041379,55,37,25,12,37,30,4,17,0,233,37,36,34,17,64,70,11,22,69,355,968,984,907,492,1698,1530,320,613,145,7661
119041380,64,44,17,14,58,39,3,19,0,256,20,30,35,15,64,59,10,25,63,318,635,820,682,359,1351,1324,283,634,123,6218
119041381,69,44,37,15,62,38,8,7,5,287,33,64,69,31,104,68,11,21,126,530,860,1295,1447,673,2266,1943,378,624,241,9726
119041382,49,47,34,17,48,49,8,19,5,264,35,30,35,15,74,71,10,20,66,354,796,1020,776,460,1483,1580,398,848,127,7486
119041668,62,23,24,16,46,33,4,8,0,216,36,43,41,14,63,74,10,19,81,372,811,980,900,436,1621,1562,385,637,171,7499
119041669,31,24,15,6,30,24,0,12,0,146,15,25,21,14,45,23,6,9,35,195,486,534,422,270,893,894,186,363,84,4138
119041670,51,33,16,19,42,21,11,20,6,209,23,46,39,27,72,59,6,25,70,364,758,991,938,525,1725,1440,285,479,135,7288
119041671,38,20,19,3,23,31,7,6,0,144,21,51,54,11,89,65,8,16,75,399,605,732,753,310,1658,1510,263,466,133,6439
120011383,71,62,37,22,66,66,13,35,0,375,32,59,31,27,77,95,17,47,77,473,1015,1591,1159,700,2036,2515,637,1624,155,11429
120011385,56,47,22,21,41,32,11,31,4,266,28,44,47,13,45,74,23,66,49,386,808,1178,901,560,1589,2241,670,1661,108,9714
120011386,72,45,38,25,48,82,17,39,0,360,37,55,42,16,70,110,21,60,60,466,925,1297,1005,611,1887,2506,733,1522,147,10634
120011672,34,24,13,13,51,23,6,13,0,181,21,29,17,7,55,50,10,23,50,258,594,806,628,366,1383,1550,362,673,89,6454
120011673,34,17,6,11,35,20,4,6,3,138,33,34,39,9,101,91,10,15,77,410,623,669,579,273,1759,1790,290,487,128,6593
120021387,25,43,25,14,27,27,6,27,0,196,14,33,26,17,33,77,16,45,38,295,572,976,726,419,1108,2020,648,1858,80,8395
120021389,38,40,33,15,37,38,6,21,0,226,15,30,17,13,28,71,21,46,32,276,548,775,635,400,1145,1996,616,1504,58,7668
120021674,18,27,18,10,18,29,12,19,0,152,12,19,17,8,27,54,9,27,25,195,402,638,477,316,860,1246,399,995,48,5385
120021675,38,47,23,16,44,65,13,26,0,268,23,24,24,13,49,91,17,55,30,323,791,1005,822,599,1712,2498,715,1556,76,9770
120031392,48,24,21,12,45,26,14,17,0,201,51,39,19,12,31,47,11,18,46,274,860,658,642,351,1201,1219,351,594,81,5959
120031393,54,66,29,22,49,39,10,19,0,283,37,34,30,21,66,61,8,28,64,346,972,1088,788,476,1579,1651,379,797,136,7857
120031394,53,61,43,12,69,52,15,22,0,332,15,31,24,13,75,89,24,29,40,336,836,1082,965,587,2255,2414,718,1228,91,10177
120031395,37,30,27,10,39,37,6,10,0,195,16,31,31,21,52,52,20,39,25,278,601,911,729,481,1344,1649,530,1034,65,7345
120031396,50,38,23,13,57,41,12,16,4,251,52,73,84,38,149,134,12,17,175,729,973,1320,1329,680,2784,2591,401,657,278,11016
120031576,14,8,11,3,12,9,0,4,0,73,6,11,3,6,16,14,6,4,18,84,190,221,167,99,394,376,85,178,31,1738
120031676,25,20,26,12,40,31,10,8,0,175,26,37,35,18,45,51,11,13,50,274,566,758,816,408,1524,1267,294,499,104,6234
120031677,34,27,11,6,30,29,7,9,0,158,25,25,26,15,58,57,4,11,53,273,595,810,687,385,1336,1296,286,558,100,6056
120031678,49,20,26,8,17,14,6,4,0,149,59,64,70,16,83,80,6,6,132,524,857,1164,1099,423,1538,1477,252,457,213,7474
120031679,24,23,17,0,30,23,3,13,5,138,21,30,33,15,39,47,7,15,46,243,533,706,562,288,1039,1072,261,557,94,5122
120031680,43,19,16,8,26,24,8,10,0,153,41,66,101,24,90,82,8,28,126,567,750,1376,1654,557,1632,1713,319,562,240,8797
120031681,22,19,8,7,22,19,4,7,0,108,12,20,13,12,29,36,7,9,31,175,379,711,464,274,779,1058,223,514,76,4484
121011399,73,54,33,15,53,52,13,26,9,328,28,50,51,13,96,108,19,51,61,476,854,1326,1104,597,2322,2952,759,1481,126,11531
121011401,28,33,17,12,28,19,13,13,0,162,16,25,14,12,47,89,18,37,29,284,446,674,507,329,1373,2171,553,1197,57,7302
121011682,9,19,9,12,32,24,0,11,0,113,14,17,13,3,34,61,8,19,18,189,300,590,461,246,1015,1285,292,640,50,4881
121011683,20,34,25,4,18,18,6,17,0,144,17,29,26,13,26,49,15,55,17,258,434,971,740,352,683,1258,418,1344,52,6243
121011684,82,41,26,11,44,33,7,16,6,265,30,49,35,15,92,96,17,34,81,451,816,1195,922,458,1855,2327,446,969,145,9131
121011685,25,30,17,7,31,25,11,20,0,170,14,33,20,12,29,57,11,38,22,238,442,946,682,385,951,1546,441,1396,51,6839
121011686,51,47,27,15,39,53,17,25,0,267,20,25,26,17,70,96,19,50,39,362,646,928,746,492,1618,2207,572,1321,79,8602
121011687,30,45,23,9,29,29,9,7,0,177,12,25,11,19,31,65,13,37,24,243,470,829,627,404,899,1498,416,1134,54,6338
121021403,84,71,39,23,72,59,16,30,0,398,32,43,32,29,79,88,18,53,51,423,938,1562,1176,771,2435,2840,606,1150,111,11586
121021404,43,44,12,22,33,34,5,24,0,225,12,24,22,16,41,48,14,24,24,218,604,903,681,467,1081,1313,361,715,42,6162
121021406,47,55,27,21,37,39,10,25,0,266,21,39,25,17,64,92,18,44,41,361,779,1390,936,606,1651,2295,604,1183,72,9514
121021577,30,31,15,17,34,32,7,9,3,172,9,30,30,14,74,56,9,14,56,302,489,765,769,410,1619,1563,287,383,112,6390
121021578,45,26,16,7,32,32,9,13,0,182,12,28,13,10,42,48,4,19,18,195,409,730,537,318,1091,1264,245,482,46,5124
121021579,15,27,15,0,27,18,5,9,0,125,7,14,16,5,55,67,15,20,43,255,406,601,480,316,1387,1517,279,491,75,5543
121031407,50,44,24,11,55,40,14,17,0,250,25,57,56,19,61,106,19,60,69,473,805,1662,1082,557,1833,2508,605,1434,115,10599
121031408,48,51,32,18,28,52,10,21,0,268,25,59,40,26,65,93,28,63,67,462,911,1851,1155,664,1729,2686,703,2005,113,11808
121031409,26,34,25,19,24,30,10,16,6,182,20,34,34,17,52,79,11,64,48,353,646,1269,856,549,1227,1969,516,1362,93,8496
121031410,47,53,47,15,33,39,15,21,0,274,23,66,34,12,71,100,17,62,70,444,747,1526,989,530,1486,2353,583,1526,119,9854
121031411,37,46,23,23,26,40,14,15,0,230,24,52,22,26,42,87,26,48,31,346,699,1464,968,550,1320,2171,585,1493,74,9324
121031412,29,44,21,12,40,35,11,27,3,218,13,42,41,15,53,81,29,58,36,347,649,1329,894,524,1271,1910,565,1422,79,8644
121041413,34,54,26,11,42,42,15,25,0,261,17,42,44,13,56,110,27,74,39,422,672,1217,907,535,1683,2658,815,2050,94,10630
121041414,42,52,36,11,46,43,13,25,0,269,15,40,29,17,73,104,30,72,50,431,663,999,782,522,2193,3116,852,1865,102,11095
121041416,45,41,19,17,33,30,14,18,0,214,21,25,29,18,61,115,20,55,43,398,600,1007,802,469,1803,2669,861,1742,115,10073
121041417,38,30,15,3,20,24,8,9,0,156,6,31,18,17,58,98,15,66,31,340,432,708,547,346,1379,2155,564,1417,71,7625
121041688,21,38,25,6,18,28,4,12,8,157,24,39,34,13,38,66,10,48,45,315,479,892,645,391,965,1520,433,1338,109,6763
121041689,29,35,17,14,16,31,13,22,0,167,15,32,26,23,39,56,15,51,28,287,472,960,707,428,941,1643,510,1669,70,7394
122011418,45,48,35,16,43,37,16,24,0,265,21,49,51,31,57,111,21,73,56,466,805,1531,1040,654,1246,2239,681,1963,113,10269
122011419,50,48,32,20,36,57,15,34,0,299,25,73,52,30,95,157,39,100,59,622,811,1501,1174,700,1924,3402,996,2277,114,12899
122021420,47,30,17,7,22,22,7,29,0,183,22,46,38,18,30,53,19,47,45,316,559,1173,802,408,584,1223,338,946,94,6124
122021421,37,38,25,19,19,37,3,21,0,203,10,36,24,22,21,53,10,31,28,250,464,944,639,367,667,1065,262,779,58,5248
122021422,56,36,32,14,24,38,8,23,0,225,21,40,43,25,44,95,15,55,33,368,625,1252,886,451,929,1530,385,1022,77,7150
122021690,55,58,31,10,38,60,15,33,5,305,22,49,35,15,41,63,14,36,38,317,640,1108,840,518,1022,1524,383,884,82,6995
122021691,47,34,26,8,32,36,12,24,0,211,14,39,19,13,46,55,10,26,21,249,520,923,630,433,904,1263,291,718,54,5740
122031424,67,45,22,20,49,48,9,21,0,287,19,36,25,17,48,74,16,34,51,324,685,1111,771,478,1297,1510,386,815,94,7152
122031425,39,29,8,5,17,24,11,14,0,147,12,13,23,12,25,40,11,14,18,172,353,596,454,270,636,820,251,449,33,3859
122031427,45,31,25,20,25,45,5,17,0,214,15,30,31,12,46,61,12,36,23,274,513,985,740,416,893,1327,384,900,54,6214
122031429,95,72,38,19,63,76,24,31,8,435,36,69,57,22,134,154,38,78,75,662,996,1510,1272,754,2084,3117,785,1851,147,12505
122031430,63,47,46,16,34,49,8,19,0,276,19,45,47,25,53,99,18,56,32,385,723,1243,1035,606,1378,2073,575,1283,65,8992
122031432,18,14,15,9,11,16,3,11,0,93,8,8,10,5,7,16,3,8,8,75,171,319,195,140,234,384,93,269,19,1820
122031692,22,34,19,7,28,33,12,14,0,165,18,24,12,12,24,37,16,24,19,175,421,598,433,284,580,879,246,531,45,4021
122031693,60,45,28,15,32,45,13,21,0,260,16,43,28,22,53,89,11,37,51,355,668,1176,773,491,1138,1668,453,968,89,7432
122031694,46,25,19,9,21,18,3,10,0,152,14,35,29,11,29,54,14,28,24,256,469,756,553,332,766,1088,319,667,72,5037
122031695,92,52,34,26,67,47,21,14,3,354,25,46,51,29,130,126,24,44,73,551,905,1285,1236,674,2421,2375,571,973,157,10592
122031696,70,61,28,13,54,57,12,33,3,334,24,47,36,29,62,78,24,57,42,396,818,1307,969,556,1345,1846,490,1296,79,8708
122031697,35,36,22,11,35,39,9,30,0,228,18,31,23,19,41,63,13,17,27,252,489,843,608,362,893,1263,347,632,55,5485
123011433,58,36,20,14,40,42,12,25,4,249,25,21,16,10,34,55,10,25,37,235,714,856,659,402,1128,1194,344,818,72,6180
123011698,25,13,12,3,28,22,7,20,0,137,7,15,15,7,36,34,7,7,22,148,412,386,318,215,761,682,166,321,57,3317
123011699,56,41,25,13,58,47,12,14,3,275,30,30,19,11,59,75,14,36,59,339,768,926,706,421,1347,1474,355,847,113,6953
123011700,56,43,14,12,46,63,18,22,0,265,20,33,15,9,49,48,14,25,40,251,686,850,549,343,1139,1204,340,744,84,5926
123011701,72,51,29,19,73,55,19,39,10,372,35,52,28,16,89,86,17,35,56,419,1111,1355,1004,649,2093,2054,525,1079,164,10044
123011702,53,21,13,4,41,34,14,10,4,193,24,23,17,7,33,49,6,19,35,219,620,601,423,306,1157,1129,284,511,82,5116
123021436,65,34,19,11,62,44,15,18,0,272,52,47,27,22,90,82,15,23,83,445,1221,1024,717,499,1816,1419,349,564,178,7779
123021437,88,44,20,14,47,43,21,21,0,288,68,48,36,30,96,107,12,19,90,506,1273,1105,870,523,2377,1784,442,691,192,9263
123021438,59,36,34,13,64,63,23,15,3,305,59,47,33,24,124,95,12,29,82,510,1360,1050,806,589,2037,1633,408,642,182,8687
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,47,40,20,15,47,39,14,28,0,255,42,48,28,19,76,78,19,24,78,409,1061,898,645,448,1658,1245,309,519,155,6941
123021443,50,37,25,15,64,41,8,12,10,256,45,56,46,30,115,110,14,16,112,536,1061,1115,945,607,2279,1553,355,543,224,8678
123021444,64,36,19,16,64,41,13,23,4,287,49,53,19,24,108,68,18,33,68,446,1230,1119,753,540,1960,1601,397,708,156,8462
123021703,28,16,17,5,48,47,7,17,0,187,33,33,25,15,65,63,7,17,66,328,779,657,635,396,1858,1474,262,485,142,6679
123021704,22,7,6,8,27,17,0,4,0,80,21,24,19,11,63,44,10,9,47,251,484,499,429,295,1323,1057,182,273,113,4659
123021705,46,21,21,4,51,36,14,20,3,211,32,26,57,22,114,87,7,11,64,425,806,798,794,438,1931,1386,338,483,133,7104
123021706,36,10,14,7,39,25,6,9,0,144,25,35,30,12,81,55,11,6,63,319,623,640,543,332,1337,936,178,249,117,4956
123031445,15,19,13,4,30,21,5,16,0,121,8,18,13,3,32,24,4,12,29,135,265,426,303,166,547,551,150,345,49,2807
123031446,51,37,18,9,36,34,13,22,3,227,20,26,21,9,46,42,9,27,46,241,577,736,515,340,976,1086,298,736,105,5367
123031447,68,62,23,8,61,65,22,41,8,367,28,58,37,19,79,84,14,42,53,414,933,1281,1002,591,1790,1810,472,1152,159,9184
123031448,34,39,19,14,34,56,13,33,8,250,26,28,17,9,47,50,17,29,26,236,559,755,501,297,820,891,254,648,103,4822
124011449,16,8,6,9,9,11,3,3,0,67,7,13,10,8,8,10,0,6,15,83,328,407,336,203,378,381,88,247,34,2402
124011450,58,53,23,21,47,42,16,28,6,296,14,41,27,14,47,51,17,24,33,257,913,1441,950,618,1669,1908,575,1230,72,9387
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
124011452,38,36,14,11,30,20,5,7,5,167,23,34,15,8,17,31,8,28,26,183,736,1039,789,476,931,861,268,508,59,5664
124011453,35,39,18,14,31,42,4,16,0,202,14,28,21,14,25,36,10,19,21,184,600,908,658,407,1074,1011,293,534,47,5541
124011454,81,65,37,29,67,71,21,40,3,403,28,39,18,9,57,61,15,33,34,306,1054,1628,1194,716,2049,2071,627,1208,92,10648
124011455,16,26,8,4,13,21,4,8,0,99,12,21,9,4,6,23,4,3,13,97,294,495,314,192,404,459,126,264,31,2592
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
124031457,56,36,26,18,63,38,15,29,4,292,21,22,33,12,89,82,12,16,61,353,830,900,722,475,1749,1489,402,624,150,7340
124031459,45,31,37,15,40,44,12,30,0,247,12,36,19,13,56,59,10,30,40,263,759,855,713,432,1324,1439,429,845,79,6891
124031460,85,53,33,17,58,91,15,34,3,393,38,52,45,19,101,109,30,38,48,487,1191,1378,1053,683,2581,2528,674,1216,128,11430
124031461,78,40,25,17,66,52,20,26,0,327,48,46,22,25,75,71,9,31,81,408,981,1044,785,524,1860,1648,421,754,158,8163
124031462,74,42,29,17,71,67,9,25,0,337,38,49,45,26,130,94,19,28,121,551,1112,1247,1112,697,2912,2316,487,887,229,10999
124031463,50,35,16,8,46,52,11,44,4,275,25,37,20,10,49,59,16,38,41,299,685,838,658,362,1179,1285,309,828,95,6245
124031464,62,31,14,7,71,49,15,26,3,272,27,29,34,21,108,81,11,29,64,397,896,871,771,515,2123,1751,421,708,152,8209
124031465,29,22,6,9,35,31,13,19,0,165,17,18,3,3,21,35,12,14,28,155,350,438,285,189,594,666,178,397,61,3165
124031707,77,40,37,13,67,72,19,34,0,360,35,38,31,15,74,71,12,31,61,367,960,1073,833,527,1773,1711,438,934,124,8369
124031708,59,29,17,3,37,30,7,17,3,195,33,22,19,10,71,52,13,29,66,313,708,775,609,390,1702,1519,321,649,141,6812
124041466,53,37,26,14,47,61,18,28,0,275,32,34,28,10,54,50,14,27,63,317,732,968,722,452,1412,1394,367,728,131,6904
124041467,66,45,22,8,53,78,23,37,0,343,33,48,23,13,71,69,19,28,69,376,788,1024,762,446,1517,1506,434,810,119,7409
124041468,39,25,18,9,32,31,10,24,5,197,22,23,7,3,19,28,5,18,31,158,390,483,313,211,559,623,141,393,54,3170
124051469,24,22,14,4,35,31,10,20,0,151,8,11,12,8,36,34,15,13,28,173,368,433,310,213,771,727,186,327,69,3409
124051470,56,37,31,14,71,86,23,26,0,357,33,48,42,13,115,122,20,39,93,528,1046,1170,944,582,2251,1991,487,834,174,9477
124051580,32,19,11,7,43,24,6,9,3,157,22,23,19,30,85,63,16,14,58,327,577,610,491,332,1397,976,240,399,117,5137
124051581,42,21,8,8,41,34,16,24,3,189,40,28,38,22,99,74,15,22,94,431,739,759,645,442,1741,1246,269,510,199,6550
125011475,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
125011582,32,32,22,10,26,31,5,3,0,160,85,72,84,43,100,56,14,8,194,651,836,1025,1086,445,1355,944,174,222,306,6385
125011583,12,14,16,4,7,18,4,5,0,76,34,55,80,17,77,50,3,14,128,465,468,629,888,338,884,556,87,148,200,4198
125011584,9,15,10,0,20,8,3,0,0,69,54,11,24,4,29,26,10,6,50,214,447,349,260,154,568,483,99,139,102,2600
125011585,14,19,0,9,8,13,0,3,0,63,33,36,32,20,55,38,5,7,85,308,472,427,330,168,724,622,95,185,123,3143
125011586,73,31,34,16,58,36,9,11,5,267,94,85,79,21,120,102,17,32,192,739,1363,1264,1168,559,2072,1737,305,601,317,9384
125011587,19,15,14,4,13,10,0,3,0,79,15,21,17,12,36,28,0,5,30,162,276,231,208,102,426,340,76,95,53,1806
125011709,20,19,14,16,22,29,4,10,6,137,15,14,19,12,40,41,7,15,43,202,427,473,347,235,826,927,189,373,68,3867
125011710,75,32,24,12,57,51,7,17,4,288,74,61,48,24,153,174,19,39,144,729,1298,1179,919,493,3167,3039,522,970,237,11821
125021477,109,63,36,22,83,91,7,25,8,445,50,57,44,19,112,100,14,30,89,515,1555,1369,1066,608,2446,2494,518,948,188,11188
125021478,53,47,29,9,50,48,6,25,3,279,44,56,42,20,94,92,11,23,81,459,1023,1124,847,419,1715,1738,314,685,135,8008
125021711,34,35,13,10,35,25,0,11,0,154,24,21,24,11,46,60,8,13,51,255,572,783,501,258,1076,1183,242,452,75,5147
125021712,42,46,26,15,39,47,8,10,5,238,45,61,33,17,89,93,13,27,77,442,954,1190,854,452,1921,1971,346,660,141,8486
125031479,66,38,22,18,35,21,10,6,0,215,62,59,37,16,87,56,12,12,110,461,1030,822,652,376,1400,1083,179,342,200,6075
125031480,63,26,21,11,30,21,4,6,5,178,50,36,37,19,99,43,6,13,75,378,738,538,428,260,1047,709,155,233,128,4242
125031481,47,31,36,12,44,23,4,5,0,200,65,77,57,29,118,74,3,27,201,662,1097,1182,1269,523,1973,1428,242,438,329,8480
125031483,56,22,24,10,36,31,11,7,4,195,57,48,43,24,72,65,8,22,142,483,898,742,613,348,1154,1010,197,284,273,5520
125031484,66,35,20,10,60,49,10,19,5,265,79,60,36,24,104,69,17,21,117,510,1124,913,781,434,1731,1355,270,499,239,7343
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
125031713,54,33,26,10,45,38,4,19,4,236,49,35,28,20,59,56,10,10,54,333,1018,863,629,381,1384,1306,307,568,136,6590
125031714,55,30,21,8,46,29,9,10,3,220,63,64,41,30,101,62,12,20,130,534,1118,1026,933,470,1904,1475,300,453,285,7962
125031715,44,18,7,4,17,26,5,6,0,137,22,20,8,9,50,46,6,12,37,205,614,517,457,270,1161,1062,239,428,69,4826
125031716,26,11,4,8,16,25,0,3,0,94,21,7,11,4,35,23,0,13,41,152,393,331,269,166,603,542,115,193,89,2711
125041489,48,46,24,14,79,58,17,25,0,313,38,35,44,28,129,118,23,23,73,521,1120,1192,959,564,2991,2856,485,838,170,11177
125041490,30,18,9,3,25,25,0,13,0,127,19,10,11,13,30,26,0,16,25,162,508,536,374,208,777,910,187,428,43,3962
125041491,47,41,25,9,46,36,9,15,4,237,21,52,49,30,112,93,11,24,86,475,946,1102,969,582,2463,2561,491,811,188,10110
125041493,69,57,28,20,61,61,22,14,4,328,39,58,33,18,115,118,10,17,93,501,1203,1231,976,608,2360,2408,430,723,191,10120
125041494,23,21,21,14,27,29,6,18,5,159,16,14,13,7,40,44,8,28,34,213,637,680,478,306,1063,1183,297,537,76,5268
125041588,18,21,13,4,34,29,8,8,3,135,17,32,39,21,102,75,12,9,79,395,472,605,572,295,1795,1521,211,306,143,5919
125041589,32,23,16,3,43,27,3,14,5,164,37,37,68,22,137,128,18,14,119,574,788,947,933,450,2766,2895,348,483,251,9857
125041717,21,9,10,0,26,12,6,9,0,88,22,22,25,11,65,66,6,13,63,288,499,612,587,301,1735,2282,225,314,157,6712
125041718,15,7,9,7,19,13,3,8,0,77,13,29,42,19,65,53,3,7,94,326,399,549,626,273,1228,1265,151,234,164,4893
125041719,17,14,15,10,24,18,4,0,0,101,27,27,36,31,71,46,4,11,54,303,383,493,652,268,1155,928,163,213,138,4398
126011496,50,49,27,12,42,50,19,30,3,284,16,45,30,20,71,98,19,42,65,403,765,1565,1053,631,1855,2432,627,1436,112,10473
126011720,34,28,16,13,33,35,10,18,0,181,18,34,22,16,68,66,16,24,46,301,630,970,646,367,1612,1893,358,698,80,7260
126011721,43,28,24,9,50,41,11,13,3,210,31,38,35,13,66,113,9,33,63,397,876,1193,834,456,2073,2308,374,706,113,8945
126021498,46,48,21,7,47,46,13,27,0,264,17,39,29,14,58,92,15,38,38,336,692,973,785,437,1503,1971,545,1236,97,8232
126021499,22,16,18,5,24,18,4,6,0,109,9,31,26,14,33,37,13,34,20,206,382,649,508,272,526,848,253,885,46,4369
126021500,70,51,30,25,58,50,7,18,7,306,32,73,39,13,136,133,30,32,108,596,1154,1599,1142,616,3052,3023,578,902,199,12267
126021501,49,43,30,15,40,39,14,18,0,253,19,32,31,16,58,83,14,24,63,342,643,978,754,393,1719,2009,453,868,125,7950
126021503,57,37,29,16,72,47,7,19,4,282,34,38,42,22,106,105,14,29,93,480,944,1238,1003,586,2640,2652,518,917,147,10653
126021590,10,18,13,0,14,7,0,10,0,70,4,3,11,9,4,12,3,8,12,66,191,341,236,128,314,469,121,332,21,2169
126021722,7,15,13,5,13,26,6,14,0,99,9,19,17,3,29,28,4,5,18,138,281,444,378,176,627,792,177,370,42,3278
126021723,60,55,32,11,42,32,4,15,0,256,45,42,46,20,98,99,17,23,87,477,867,1264,975,476,2000,1871,354,660,150,8611
126021724,63,67,36,16,51,66,14,24,10,344,34,51,28,22,90,113,15,29,80,462,985,1318,977,584,2148,2338,477,938,173,9931
126021725,31,30,21,11,38,30,7,10,3,177,20,21,30,13,66,89,13,8,58,308,577,692,559,348,1636,1676,321,551,105,6463
127011504,46,16,20,3,25,32,0,9,0,150,56,46,23,16,72,39,8,13,88,376,737,587,438,253,965,631,149,216,168,4150
127011505,62,29,13,9,40,46,8,21,3,234,40,36,25,10,66,49,9,19,76,338,885,667,488,263,1101,1033,174,481,152,5238
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11
127011593,29,20,13,7,18,15,7,4,0,122,11,16,13,12,26,20,4,6,22,129,509,398,273,211,694,602,102,235,66,3083
127011594,58,20,13,17,29,30,8,4,0,172,44,32,26,13,85,47,11,12,61,335,767,581,436,317,1160,858,164,304,139,4720
127011595,36,20,21,7,36,25,8,8,0,165,41,25,25,15,61,48,3,18,39,282,794,648,530,331,1311,940,207,306,107,5162
127011596,48,30,14,11,45,35,3,12,0,195,50,29,20,12,65,59,10,18,65,327,811,695,516,319,1363,1103,205,404,125,5539
127011597,55,27,25,11,40,44,3,9,10,235,35,39,29,16,77,64,5,18,60,340,1124,973,711,440,1631,1507,308,577,137,7409
127011726,14,18,9,0,9,16,3,9,0,83,11,13,10,0,19,28,5,8,22,115,267,332,220,138,482,482,114,276,49,2353
127011727,54,24,18,16,37,54,18,18,3,246,24,25,26,19,78,58,16,27,45,322,760,802,608,419,1836,1701,382,676,126,7311
127011728,47,32,20,8,29,33,7,16,8,193,27,34,18,10,63,49,9,9,53,275,666,699,633,343,1387,1211,246,451,109,5742
127011729,57,29,19,8,62,37,16,27,3,261,25,40,29,17,111,83,14,42,79,439,821,914,785,511,2071,1754,392,805,185,8237
127021509,74,22,26,15,45,39,6,13,0,247,33,51,30,18,107,66,11,4,67,391,935,729,538,328,1483,1047,182,365,147,5751
127021510,63,34,26,5,46,43,6,16,6,258,47,40,33,20,79,74,11,22,64,388,1164,887,651,399,1558,1249,273,549,166,6899
127021511,138,30,35,10,50,24,6,4,3,303,110,89,73,46,208,98,15,17,148,800,1317,988,827,442,1920,1136,214,383,249,7482
127021512,79,32,22,9,52,24,3,16,6,243,58,47,52,20,111,48,13,17,91,466,960,785,610,337,1452,971,194,339,165,5815
