SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
124051580,333,192,220,205,161,97,78,42,18,1347,2992,1668,1992,1845,1545,1314,1019,525,131,13028
124051581,528,309,383,320,277,196,149,102,108,2387,3684,2127,2848,2436,2087,1808,1304,712,319,17325
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
125011582,369,339,458,301,226,198,140,47,27,2107,3357,3257,4553,2684,1987,1736,1123,577,213,19487
125011583,90,125,199,113,70,64,58,44,61,829,1541,1916,2929,1465,945,839,503,311,132,10592
125011584,215,146,170,131,107,112,50,26,4,953,1896,1243,1475,1110,1010,1038,637,276,171,8860
125011585,113,83,131,94,94,66,34,24,7,646,1342,1121,1559,1097,1114,1125,748,346,158,8610
125011586,154,185,339,197,187,173,97,60,49,1439,2915,2849,4786,3110,2413,2538,1576,732,281,21197
125011587,63,53,65,53,31,43,13,13,5,345,923,688,884,648,596,667,473,189,68,5138
125011709,74,205,509,484,249,114,53,15,0,1704,1727,989,1472,1955,1427,840,580,215,43,9246
125011710,201,95,512,283,99,82,48,20,0,1339,2807,1673,7962,4379,1536,1179,664,176,31,20412
125021477,280,183,299,250,218,172,144,72,36,1664,4689,2859,3815,3846,3222,2905,1932,966,410,24641
125021478,266,153,161,182,157,157,88,43,33,1261,3528,2145,2164,2710,2576,2475,1632,871,411,18508
125021711,68,49,51,71,58,67,41,42,28,474,2208,1466,1026,1701,1589,1463,1060,715,402,11622
125021712,189,100,128,154,107,106,71,48,13,923,4080,2044,2368,3366,2284,2147,1693,1016,252,19251
125031479,629,369,471,447,339,254,157,97,130,2882,4528,3068,2930,2647,2499,2351,1564,767,494,20842
125031480,389,269,274,227,226,177,125,58,64,1816,3080,2207,2186,1906,1955,1810,1417,712,473,15742
125031481,534,362,535,373,246,204,119,66,21,2457,4209,3725,5143,3258,2387,2154,1462,689,230,23250
125031483,879,468,453,495,330,271,152,76,24,3144,5393,3318,3564,2963,2333,2211,1488,800,308,22386
125031484,585,310,420,363,250,173,117,68,35,2321,5045,3126,3865,3178,2632,2242,1546,873,413,22929
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,12
125031713,292,146,124,172,158,102,95,92,53,1233,3536,1941,1824,2286,2184,1736,1724,1115,288,16645
125031714,567,356,561,448,300,266,141,60,28,2732,4847,3014,4652,3610,2604,2370,1562,852,303,23806
125031715,143,77,93,94,79,77,66,65,71,778,2406,1314,1198,1803,1440,1057,871,583,222,10893
125031716,158,95,114,130,89,65,37,35,11,726,1529,962,1063,1190,887,763,495,283,132,7305
125041489,326,206,380,400,193,173,123,80,50,1933,3912,2345,4850,4646,2469,2146,1444,718,349,22878
125041490,69,51,48,53,57,51,35,25,0,386,1675,943,775,1244,1190,1023,880,572,148,8451
125041491,236,130,263,266,119,109,106,82,68,1380,3997,1990,4323,4054,2066,1513,1239,763,326,20275
125041493,279,206,257,224,209,168,101,103,66,1621,4239,2675,3178,3348,2908,2533,1956,1384,628,22853
125041494,99,58,53,60,75,59,37,19,9,473,2408,1237,959,1741,1567,1170,1054,805,248,11199
125041588,252,111,177,207,140,84,82,66,82,1211,3137,1363,1952,2932,1546,1195,942,583,282,13939
125041589,365,200,472,357,172,159,71,29,18,1864,4557,2176,4825,4569,1973,1616,1029,569,251,21568
125041717,110,130,326,183,61,49,28,12,6,903,1886,1327,4383,2700,710,506,372,140,41,12062
125041718,130,84,211,138,78,56,26,15,4,745,1590,1235,2892,1946,850,630,418,225,65,9867
125041719,101,89,200,150,63,53,29,13,8,713,1492,1018,2791,1751,708,587,410,168,101,9034
126011496,172,116,111,137,149,140,81,82,38,1035,4137,2694,1722,2913,3170,2857,2257,1412,581,21737
126011720,104,60,128,113,61,72,41,23,26,620,2714,1703,2297,2387,1747,1549,1087,609,315,14404
126011721,159,101,115,124,93,73,57,38,17,781,3586,2163,2823,3094,2296,2055,1652,711,314,18690
126021498,126,78,112,124,116,95,76,68,123,917,2606,1602,2245,2316,2198,1808,1385,866,434,15456
126021499,85,82,56,71,101,71,84,122,261,937,1730,1305,630,1040,1478,1230,1088,740,598,9844
126021500,171,206,335,211,132,99,80,65,50,1347,3270,3372,5651,3988,2253,1916,1615,1020,735,23818
126021501,161,93,168,135,117,127,72,59,56,996,2718,1745,2486,2473,1997,1855,1233,719,396,15622
126021503,141,98,212,187,97,109,68,48,15,970,3169,1998,4212,3703,2277,2097,1543,788,314,20102
126021590,50,37,16,26,34,37,33,13,4,244,708,568,383,471,610,653,477,194,104,4163
126021722,47,31,35,35,34,41,36,18,18,293,1293,822,635,956,947,1007,813,332,163,6969
126021723,137,110,173,146,138,138,83,54,41,1019,3002,2093,2997,2948,2235,2405,1918,957,423,18974
126021724,184,128,158,171,157,146,108,64,77,1192,3464,2275,2914,3262,2689,2413,1733,1046,497,20291
126021725,118,59,194,136,48,55,44,53,80,787,2035,947,3368,2425,1030,884,643,382,251,11972
127011504,662,342,299,326,267,263,146,78,31,2407,4337,2724,2268,2208,2025,2207,1253,702,236,17962
127011505,263,159,165,193,146,113,102,81,105,1326,2725,1588,2086,1817,1438,1173,983,488,225,12533
127011592,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,0,25
127011593,90,78,48,45,76,49,27,6,0,415,1220,1224,769,728,1092,1010,593,204,67,6906
127011594,223,133,121,116,113,134,82,33,8,962,2519,2007,1631,1553,1727,1819,1102,451,118,12919
127011595,229,134,118,115,108,87,45,17,6,864,2856,2006,1648,1797,1743,1647,920,330,93,13038
127011596,264,149,106,156,113,83,33,20,8,932,3198,2004,1679,2068,1826,1377,740,294,73,13263
127011597,282,175,144,166,166,100,52,21,9,1110,4352,2589,2143,2832,2397,1587,856,334,109,17194
127011726,84,43,54,46,36,35,36,14,5,350,1028,551,745,624,548,504,450,250,51,4761
127011727,253,78,163,157,59,37,25,3,0,783,4086,1399,3257,2702,1304,904,483,135,34,14299
127011728,177,81,104,106,94,67,53,37,12,734,3056,1348,2383,2013,1244,1040,880,494,107,12559
127011729,343,132,199,191,111,68,33,13,3,1096,5283,1931,3618,3357,1566,944,622,227,71,17624
127021509,302,205,170,161,144,171,96,38,13,1303,3151,2510,2275,2027,2199,2385,1705,633,274,17154
127021510,304,213,144,189,211,190,157,67,27,1511,3388,2741,2302,2187,2524,2867,2217,1045,427,19690
127021511,398,277,305,280,309,304,186,172,171,2389,3696,3426,3264,2855,3458,3409,2304,1071,627,24101
127021512,393,244,248,224,219,232,106,61,36,1757,3507,2688,2400,2230,2465,2355,1471,786,340,18249
127021513,383,267,264,262,282,256,159,97,72,2032,3877,3289,3040,2749,3013,3071,1837,927,461,22261
127021514,122,93,97,81,91,101,75,44,41,748,1772,1460,1359,1149,1286,1533,1111,437,163,10279
127021515,312,216,239,249,233,236,181,99,32,1799,3078,2312,2397,2362,2482,2537,1808,917,363,18248
127021516,468,257,234,250,217,212,131,76,34,1869,4261,3063,2665,2670,2717,2609,1812,1112,342,21249
127021517,124,79,68,79,68,80,67,38,14,612,1546,1241,1058,1038,1095,1202,988,531,152,8855
127021518,57,56,47,52,60,65,27,25,8,393,693,637,438,411,629,599,479,306,135,4344
127021519,297,157,191,185,163,175,151,104,74,1490,3754,2491,2565,2297,2387,2400,2005,1124,483,19510
127021520,112,93,86,85,93,98,69,37,25,700,1841,1423,1352,1297,1354,1508,1445,689,284,11197
127021521,0,0,0,4,0,3,0,0,0,7,5,0,4,7,9,13,3,0,0,37
127031522,290,204,168,168,149,144,103,82,65,1375,3500,2329,2211,2130,2152,2007,1298,678,288,16584
127031523,341,177,168,230,184,146,107,68,22,1439,4654,2422,2530,3208,2642,2207,1833,991,326,20813
127031524,250,241,193,190,171,128,102,165,176,1614,4546,2903,2860,3146,2978,2228,1285,778,404,21129
127031599,415,190,228,207,163,144,86,75,27,1522,3073,1748,1741,1619,1414,1405,917,573,179,12670
127031601,147,86,107,137,80,91,46,27,9,731,1086,666,1110,1017,672,670,409,222,77,5937
127031730,222,112,143,168,114,53,21,12,0,838,3257,1572,2207,2428,1346,729,386,113,36,12080
127031731,436,297,604,411,217,177,147,66,12,2365,3346,2103,4235,2978,1839,1428,1018,472,119,17536
127031732,346,195,217,200,168,169,87,64,39,1484,2773,1781,2001,1780,1592,1601,1185,703,314,13737
127031733,244,162,96,142,120,90,52,43,76,1038,3531,2613,1749,2171,2339,1761,857,451,225,15692
128011529,178,139,111,130,155,117,89,61,32,1008,3548,2246,1787,2389,2726,2319,1626,1090,428,18156
128011530,229,160,187,200,174,125,110,98,52,1342,3631,2241,2746,2933,2680,2256,1861,1462,892,20705
128011531,209,98,89,154,152,118,103,107,151,1185,2722,1796,1436,1885,2278,1984,1745,1648,947,16430
128011602,185,104,152,136,143,93,65,38,16,941,2364,1326,2106,1937,1699,1352,1097,659,324,12858
128011603,187,93,80,88,111,83,58,34,29,764,2660,1550,1134,1605,1794,1695,1410,768,406,13015
128011604,258,185,238,235,259,255,172,122,122,1854,3519,2504,3701,3014,3194,3546,2865,1399,637,24374
128011605,45,24,15,34,29,22,15,7,7,196,679,516,237,352,513,473,364,171,64,3369
128011606,80,72,63,53,63,83,54,22,6,487,1540,1206,1057,1095,1277,1196,937,458,186,8947
128021533,66,36,34,49,48,25,38,38,10,351,1261,762,641,851,926,738,660,491,334,6673
128021534,97,79,49,66,75,69,42,11,5,498,1826,1379,1065,1161,1338,1790,1353,488,152,10554
128021535,192,131,84,116,140,153,88,50,18,977,4020,2875,2072,2552,2964,3047,2204,868,332,20927
128021536,230,116,119,170,176,127,111,68,43,1167,4685,2554,1945,3178,3387,2512,2162,1201,444,22063
128021537,7,5,0,4,0,0,0,0,0,18,12,12,6,8,4,0,0,0,0,42
128021538,218,148,214,191,178,167,115,91,54,1370,3928,2411,3895,3573,2949,2441,1848,1387,804,23238
128021607,187,123,65,108,127,96,91,83,79,955,3847,2105,1565,2627,2404,1686,1619,1166,332,17356
128021608,80,47,33,58,49,33,33,24,14,371,1542,885,700,982,1049,830,767,474,122,7348
128021609,42,38,11,16,44,22,12,5,0,191,632,556,272,352,614,608,364,112,21,3539
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,555,462,763,794,661,469,210,54,14,3980,1260,1357,2187,1859,1678,1648,1055,277,49,11371
