SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
125011583,487,216,307,520,458,69,8,49,2474,0,0,0,0,0,0,5,0,0,9,13,110,270,503,219,317,528,467,71,8,64,2570,15,13,8,0,0,4,3,0,0,0,49,167,327,191,30,50,47,48,8,0,14,879,40,63,70,16,56,37,38,3,0,16,337,0,3,0,0,0,0,0,0,0,0,8,205,394,261,49,101,86,85,15,0,28,1227,0,0,0,0,0,0,0,0,0,0,0,218,409,271,51,102,86,88,15,0,30,1281,34,4,0,0,0,0,0,0,0,0,38,209,71,50,3,5,3,4,0,0,5,364,92,84,63,19,72,24,32,11,4,27,425,0,0,0,0,0,0,0,0,0,6,7,300,164,113,24,80,34,39,13,4,31,793,0,0,0,0,0,0,0,0,0,0,0,334,163,112,24,80,34,39,13,4,33,833,36,5,0,0,0,0,0,0,0,0,36,255,27,5,0
125011584,220,36,58,70,48,14,3,22,805,0,0,0,0,0,0,0,0,0,0,4,162,213,228,38,60,68,51,12,4,22,863,25,9,3,0,0,0,0,0,0,0,38,230,128,77,3,11,7,0,0,0,3,467,41,64,67,18,19,6,12,0,0,7,222,0,0,0,0,0,0,0,0,0,0,3,269,193,142,21,29,15,12,5,3,9,696,0,0,0,0,0,0,0,0,0,0,4,291,199,148,21,32,15,12,5,3,9,736,35,7,0,0,0,0,0,0,0,8,42,369,46,22,3,3,0,0,0,0,4,459,135,51,26,10,12,7,8,0,0,8,264,0,0,0,0,0,0,0,0,0,0,0,507,100,48,13,13,11,6,3,0,19,722,0,0,0,0,0,0,0,0,0,0,0,540,105,48,13,15,11,6,3,0,21,774,44,0,0,0,0,0,0,0,0,3,47,379,20,4,0
125011585,225,60,89,102,98,15,3,30,923,0,4,0,0,6,0,0,0,0,4,10,123,216,228,63,100,114,103,15,3,32,994,41,11,15,0,0,0,0,0,0,5,67,183,114,81,8,14,14,13,0,0,3,434,37,64,67,12,27,20,9,3,3,11,260,0,0,0,0,0,0,0,0,0,0,0,214,183,149,23,41,29,31,8,3,22,693,0,0,0,0,0,0,0,0,0,0,3,261,189,166,23,42,34,29,3,3,27,770,47,6,9,0,0,0,0,0,0,0,59,358,56,26,3,6,10,8,0,0,11,473,124,66,54,12,29,21,20,0,0,14,340,0,0,0,0,0,0,0,0,0,0,0,477,127,70,17,42,30,25,0,0,22,816,0,0,0,0,0,0,0,0,0,0,0,528,129,76,16,38,29,25,0,0,27,877,51,0,0,0,0,0,0,0,0,0,56,407,21,8,0
125011586,651,269,342,383,380,66,17,87,3128,0,0,3,0,0,0,0,0,0,20,23,525,517,715,283,357,390,400,71,17,120,3403,158,43,26,6,0,9,8,0,0,8,260,676,425,246,59,36,36,31,8,5,28,1549,67,146,163,35,55,48,23,6,0,12,548,0,0,0,0,6,0,0,0,0,0,7,745,572,407,92,94,81,51,13,11,44,2101,0,0,0,0,0,0,0,0,0,12,10,903,612,431,103,96,87,58,15,6,63,2373,134,16,10,0,0,0,4,0,0,3,168,816,167,55,4,3,8,7,5,0,18,1088,246,181,109,22,42,23,14,5,9,13,667,0,0,0,0,0,0,0,0,0,0,6,1064,352,161,25,46,38,20,14,9,41,1758,0,0,0,0,0,0,0,0,0,9,10,1197,372,163,25,46,40,23,14,9,55,1938,128,7,0,0,0,0,0,0,0,6,142,949,53,20,0
125011587,150,33,53,53,52,13,0,11,522,0,0,0,0,0,0,0,0,0,0,5,78,94,158,33,56,57,57,13,0,16,564,24,9,10,0,0,0,0,0,0,5,41,105,87,53,13,8,13,6,0,0,6,291,17,19,34,5,13,9,3,0,0,7,110,0,0,0,0,0,0,0,0,0,0,0,121,105,88,20,16,24,19,3,0,12,398,0,0,0,0,0,0,0,0,0,0,0,142,118,94,20,16,29,13,3,0,14,446,24,0,3,0,0,0,0,0,0,0,30,190,30,14,0,0,0,0,0,0,0,243,82,35,15,8,12,3,10,0,0,3,164,0,0,0,0,0,0,0,0,0,0,0,276,63,29,8,12,3,16,0,0,3,408,0,0,0,0,0,0,0,0,0,0,0,301,67,34,9,12,3,16,0,0,6,440,41,4,0,0,0,0,0,0,0,4,47,233,4,0,0
125011709,113,26,20,22,23,12,0,11,443,0,0,0,0,0,0,0,0,0,84,84,167,108,135,31,28,22,28,15,0,89,616,119,26,20,3,0,0,3,0,0,4,178,353,211,107,25,15,10,8,5,6,6,747,14,53,33,6,5,11,3,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,372,257,142,28,22,19,17,3,6,10,872,0,0,0,0,0,0,0,0,0,79,79,489,280,163,36,23,19,16,3,6,86,1126,161,17,8,6,0,0,0,0,0,0,198,366,69,36,13,0,6,0,3,0,0,488,57,32,24,0,7,4,5,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,421,100,60,12,7,10,5,4,0,3,625,0,0,0,0,0,0,0,0,0,53,53,590,121,64,14,7,5,5,8,0,61,876,88,9,6,0,0,0,0,0,0,0,104,251,9,12,0
125011710,1544,431,418,405,343,105,39,48,4930,0,0,0,0,0,0,0,0,0,0,6,737,1150,1712,493,463,445,382,130,43,64,5614,211,110,102,22,12,9,15,4,3,8,501,712,714,517,138,111,122,102,39,11,14,2482,32,86,133,19,27,23,21,3,5,11,371,0,0,0,0,0,0,0,0,0,0,3,749,808,650,158,138,147,126,47,13,25,2859,0,0,0,0,0,0,0,0,0,4,4,956,917,754,178,153,155,141,52,15,37,3360,127,35,14,4,3,5,0,3,0,4,201,354,125,90,19,11,11,11,6,0,4,629,70,64,49,9,10,17,16,12,4,4,254,0,0,0,0,0,0,0,0,0,0,4,416,188,147,29,25,28,25,16,7,11,888,0,0,0,0,0,0,0,0,0,0,0,544,227,163,33,25,37,25,16,7,12,1088,128,9,6,6,0,0,0,0,0,0,156,234,25,21,4
125021477,376,100,102,77,70,31,6,17,1470,0,0,0,0,0,0,0,0,0,0,0,434,415,434,125,118,92,81,39,8,21,1762,194,77,43,3,9,0,5,0,0,5,348,725,511,277,56,43,30,23,13,3,12,1696,45,103,79,12,16,12,6,0,0,3,278,0,0,0,0,0,0,0,0,0,0,4,766,605,357,70,63,48,33,16,9,20,1978,0,0,0,0,0,0,0,0,0,0,5,960,686,401,75,67,45,40,16,8,23,2325,281,54,27,0,0,0,0,0,0,5,371,712,201,80,15,11,12,3,3,0,11,1045,151,87,49,13,7,11,7,8,0,5,336,0,0,0,0,0,0,0,0,0,0,0,870,282,129,34,19,21,16,9,0,11,1388,0,0,0,0,0,0,0,0,0,0,0,1149,340,161,34,22,19,16,9,0,27,1762,312,8,0,0,0,0,0,0,0,5,332,786,66,17,12
125021478,234,40,59,30,41,17,0,8,880,0,0,0,0,0,0,0,0,0,0,0,261,268,261,49,62,31,49,17,0,10,1002,122,36,27,3,3,8,0,4,0,5,213,613,412,217,47,32,24,18,12,0,9,1377,21,62,69,9,14,12,5,4,0,5,198,0,0,0,0,0,0,0,0,0,0,4,639,475,284,53,45,32,25,10,0,10,1582,0,0,0,0,0,0,0,0,0,3,6,762,509,311,63,53,47,29,16,0,12,1799,189,29,12,5,3,4,0,0,0,5,254,649,196,66,14,10,8,3,5,0,10,958,123,74,45,11,14,10,6,4,0,0,286,0,0,0,0,0,0,0,0,0,0,4,770,269,116,27,15,20,9,10,0,10,1245,0,0,0,0,0,0,0,0,0,4,4,960,303,128,28,24,20,12,13,0,21,1505,225,15,4,0,0,0,0,0,0,8,249,719,52,21,4
125021711,91,29,34,17,17,12,3,13,464,0,3,0,0,0,0,0,0,0,0,4,149,140,104,27,35,19,25,12,7,11,533,84,27,12,6,0,4,0,3,0,0,133,393,263,187,58,47,48,42,8,8,11,1072,24,55,37,8,3,6,8,3,6,4,139,0,0,0,0,0,0,0,0,0,0,0,415,325,220,64,54,53,50,13,13,9,1212,0,0,0,0,0,0,0,0,0,0,0,494,348,229,70,53,55,51,12,13,14,1343,123,23,0,0,0,6,0,0,0,5,156,505,129,67,20,13,8,13,6,0,6,757,85,38,30,4,7,4,6,4,0,0,185,0,0,0,0,0,0,0,0,0,0,0,587,164,103,22,19,12,16,8,0,6,944,0,0,0,0,0,0,0,0,0,0,0,716,184,105,22,19,18,16,8,3,5,1100,127,6,0,0,0,0,0,0,0,0,135,551,27,12,5
125021712,323,65,77,70,69,21,12,12,1243,0,0,0,0,0,0,0,0,0,0,0,347,346,355,72,84,77,82,21,12,12,1404,110,30,34,7,3,5,6,0,0,0,194,726,608,441,107,113,107,93,28,19,10,2240,38,106,96,18,14,21,12,5,0,3,319,0,0,0,0,0,0,0,0,0,0,3,765,718,536,128,125,124,101,28,21,17,2560,0,0,0,0,0,0,0,0,0,0,0,874,747,572,130,129,134,110,27,21,17,2758,152,22,10,0,0,3,3,0,0,3,192,767,196,102,19,8,17,8,3,3,7,1125,146,70,46,9,12,14,12,4,0,4,320,4,0,0,0,0,0,0,0,0,0,4,916,270,155,29,18,29,16,11,3,11,1450,0,0,0,0,0,0,0,0,0,0,0,1063,297,163,28,18,29,23,11,3,16,1641,175,4,3,0,0,0,6,0,0,3,193,844,55,18,0
125031479,326,71,80,75,65,23,14,23,1133,0,0,0,0,0,0,0,0,0,170,170,245,289,349,79,83,76,77,25,14,195,1431,82,14,9,0,0,4,6,0,0,7,122,491,241,125,16,27,19,22,11,0,10,958,103,100,88,12,27,17,10,3,0,10,367,0,0,0,0,0,0,0,0,0,0,4,589,340,210,31,55,39,33,13,0,19,1331,0,0,0,0,0,0,0,0,0,136,141,678,357,224,30,55,42,35,13,0,161,1595,135,5,7,0,0,0,0,0,0,0,146,826,85,52,8,4,0,5,0,0,19,1003,285,110,64,20,25,21,17,5,3,10,556,6,0,0,0,0,0,0,0,0,3,3,1118,200,112,27,32,20,16,7,5,36,1567,0,0,0,0,0,0,0,0,0,76,82,1250,207,117,27,31,18,16,7,7,113,1792,136,6,0,0,0,0,0,0,0,4,147,777,36,15,0
125031480,264,76,63,64,66,23,6,20,942,0,0,0,0,0,0,0,0,0,3,5,215,219,281,79,63,70,74,27,6,28,1053,54,13,6,0,5,4,3,0,0,0,89,430,182,122,13,15,9,14,6,0,11,805,75,88,100,24,16,5,23,3,0,4,354,3,3,0,0,0,0,0,0,0,0,3,509,277,219,42,29,16,41,7,0,20,1164,0,0,0,0,0,0,0,0,0,0,0,571,288,226,42,31,19,46,7,0,17,1258,82,10,10,0,0,0,0,0,0,3,107,682,72,38,5,7,5,9,0,0,14,833,272,81,70,21,20,9,11,6,0,9,497,5,0,0,0,0,0,0,0,0,0,6,958,144,108,26,28,18,15,10,0,29,1342,0,0,0,0,0,0,0,0,0,3,3,1044,154,113,27,32,18,15,10,0,34,1450,96,0,0,0,0,0,0,0,0,5,110,573,24,9,0
125031481,829,227,402,443,436,111,21,58,3244,0,0,0,0,0,3,0,0,0,17,23,326,491,876,247,422,464,461,118,21,83,3506,80,39,35,10,10,4,3,0,0,3,188,464,525,316,46,42,70,63,17,9,31,1582,70,90,122,21,33,25,35,3,3,9,413,0,0,0,0,0,0,0,0,0,0,6,542,618,432,74,72,95,100,17,10,41,1998,0,0,0,0,0,0,0,0,0,4,3,617,657,473,78,81,97,101,17,13,49,2190,131,6,11,0,0,0,0,0,0,0,155,689,153,78,7,7,11,19,3,0,17,988,181,108,76,16,36,22,25,12,5,15,491,0,0,0,0,0,0,0,0,0,0,5,875,264,160,28,40,32,44,14,5,31,1483,0,0,0,0,0,0,0,0,0,5,5,1000,271,172,28,38,30,48,12,5,38,1639,143,3,3,0,0,0,0,0,0,8,158,755,35,23,0
125031483,478,106,115,127,119,32,12,32,1644,0,0,0,0,0,0,0,0,0,0,0,315,377,493,109,128,133,122,37,10,34,1757,76,25,13,0,0,8,0,0,0,4,131,506,360,205,27,25,23,15,12,0,20,1186,55,92,91,13,14,18,9,7,0,3,309,0,0,5,0,0,0,0,0,0,0,8,558,451,308,37,42,36,23,18,3,26,1504,0,0,0,0,0,0,0,0,0,0,3,633,469,323,40,41,42,28,15,3,33,1632,96,18,0,0,0,0,0,0,0,3,127,700,94,56,0,5,4,5,0,0,22,893,282,82,64,20,15,16,7,0,0,14,508,0,0,0,0,0,0,0,0,0,3,8,985,178,117,29,17,17,12,0,4,42,1411,0,0,0,0,0,0,0,0,0,0,0,1084,195,116,30,17,17,15,0,4,47,1532,130,7,0,0,0,0,0,0,0,10,145,789,25,10,7
125031484,488,111,129,160,118,34,15,32,1798,0,4,0,0,0,0,0,0,0,0,8,381,456,529,124,142,168,130,32,15,38,2020,141,37,20,3,5,3,0,0,0,5,223,498,377,256,42,38,30,15,10,3,11,1294,47,93,107,13,16,13,18,3,0,0,313,3,0,4,0,0,0,0,0,0,0,7,546,470,368,55,58,38,27,15,3,20,1613,0,0,0,0,0,0,0,0,0,0,0,689,508,389,61,62,47,31,12,3,24,1838,195,11,13,0,0,0,0,0,0,3,228,723,119,71,12,15,15,8,3,0,19,983,150,82,79,19,22,24,17,8,0,7,396,0,0,0,0,0,0,0,0,0,0,5,876,203,150,29,39,36,25,10,0,21,1388,0,0,0,0,0,0,0,0,0,0,0,1067,217,162,30,39,39,25,10,0,26,1615,236,17,3,0,0,0,0,0,0,10,265,698,42,23,4
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,122,39,29,17,12,6,3,7,414,0,0,0,0,0,0,0,0,0,0,4,173,89,135,44,32,24,15,6,3,8,527,132,24,9,0,0,0,0,0,0,0,167,320,172,83,16,14,7,12,0,5,3,628,8,14,17,3,4,4,3,0,0,0,54,0,0,0,0,0,0,0,0,0,3,3,331,176,100,23,20,10,14,3,5,10,686,0,0,0,0,0,0,0,0,0,0,0,459,199,117,24,20,10,14,3,5,7,860,205,19,5,0,0,0,0,0,0,7,235,432,60,27,4,3,4,3,0,0,6,544,46,20,11,9,4,0,0,0,0,5,97,0,0,0,0,0,0,0,0,0,0,0,483,78,32,8,9,3,6,9,5,8,641,0,0,0,0,0,0,0,0,0,0,0,689,98,43,15,9,3,6,9,5,16,873,232,5,0,0,0,0,0,0,0,3,238,457,21,9,5
125031714,781,206,211,262,233,84,12,53,2646,0,3,0,0,0,0,0,0,0,7,19,392,525,833,222,226,282,242,90,13,66,2890,120,32,23,10,7,11,5,3,0,8,209,570,504,371,61,54,66,52,7,5,26,1719,36,91,126,18,26,31,18,10,0,7,366,0,0,0,0,0,0,0,0,0,0,3,610,594,496,83,82,94,70,15,8,29,2087,0,0,0,0,0,0,0,0,0,0,4,733,631,523,88,85,104,74,19,8,37,2303,155,23,7,0,0,0,0,0,0,9,198,764,149,83,20,14,5,9,0,0,19,1068,138,88,74,17,23,14,14,9,3,16,389,4,0,0,0,0,0,0,0,0,0,3,906,230,160,37,37,21,24,6,5,35,1463,0,0,0,0,0,0,0,0,0,0,6,1063,256,169,37,37,24,24,6,5,48,1671,190,10,4,0,0,0,0,0,0,5,208,875,45,17,4
125031715,60,8,8,20,17,0,3,7,304,0,0,0,0,0,0,0,0,0,0,4,151,103,74,16,11,20,16,0,4,7,401,133,23,16,0,0,6,0,0,0,0,181,335,228,86,14,3,12,7,0,0,0,685,4,10,14,3,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,341,238,94,19,7,8,14,3,0,0,722,0,0,0,0,0,0,0,0,0,0,0,480,261,108,23,7,11,14,3,0,3,904,153,10,8,0,0,0,0,0,0,0,170,434,105,20,0,0,5,0,0,0,3,572,14,13,3,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,446,116,24,5,0,5,4,0,0,6,612,0,0,0,0,0,0,0,0,0,0,0,599,126,33,5,3,5,7,0,0,7,779,123,3,0,0,0,0,0,0,0,0,130,347,29,12,0
125031716,143,24,32,37,31,6,0,0,467,0,0,0,0,0,0,0,0,0,0,0,112,116,154,28,37,36,39,9,0,0,533,47,10,9,0,3,0,0,0,0,0,77,194,199,99,18,13,15,8,4,0,10,556,9,22,30,3,3,3,3,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,200,216,131,22,20,17,9,6,0,9,631,0,0,0,0,0,0,0,0,0,0,5,247,225,133,24,27,17,9,6,0,17,708,50,3,0,0,0,0,0,0,0,3,65,260,61,22,3,0,0,6,0,0,4,367,45,19,18,4,10,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,304,82,36,5,10,0,6,0,0,6,461,0,0,0,0,0,0,0,0,0,0,0,362,87,42,4,15,0,6,0,0,6,528,78,8,0,0,0,0,0,0,0,0,86,248,11,10,0
125041489,586,220,232,298,300,81,30,31,2333,0,0,0,0,0,0,0,0,0,0,4,398,371,686,253,262,326,333,98,37,40,2809,234,80,75,32,24,19,16,11,5,9,497,520,539,516,194,199,183,191,69,15,22,2450,9,33,75,10,11,9,9,3,0,4,172,0,0,0,0,0,0,0,0,0,0,5,531,575,596,200,211,193,200,75,19,27,2619,0,0,0,0,0,0,0,0,0,0,4,766,654,668,233,235,210,218,86,24,33,3122,216,39,26,3,3,3,3,0,0,6,295,574,178,98,20,11,22,14,12,0,4,932,62,47,44,13,8,7,11,0,0,3,190,0,0,0,0,0,0,0,0,0,0,3,637,218,140,32,27,21,26,15,0,8,1131,0,0,0,0,0,0,0,0,0,4,4,854,258,165,42,29,27,27,15,0,10,1426,293,19,8,4,0,0,0,0,0,3,336,614,50,27,4
125041490,60,14,27,15,4,5,0,3,266,0,0,0,0,0,0,0,0,0,0,0,102,77,68,19,23,13,11,3,0,3,325,84,16,10,0,0,0,0,5,0,0,119,233,179,86,26,20,7,14,0,3,0,567,3,18,17,5,6,3,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,236,201,105,32,27,8,13,0,3,0,631,0,0,0,0,0,0,0,0,0,0,0,318,217,116,33,26,8,13,6,0,4,751,121,30,11,3,0,0,0,0,0,6,164,254,65,25,3,6,0,0,0,0,4,352,30,19,12,0,3,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,280,85,35,3,7,0,3,0,0,6,420,0,0,0,0,0,0,0,0,0,0,0,402,110,46,8,7,0,3,0,0,6,586,143,4,0,0,0,0,0,0,0,0,151,287,15,11,0
125041491,580,243,322,359,360,121,32,29,2489,0,0,0,0,0,0,0,0,0,0,0,289,320,661,272,343,393,399,132,38,34,2882,204,60,62,10,12,13,10,8,3,3,392,424,638,566,163,162,173,160,53,20,17,2371,11,21,42,10,3,0,8,0,0,0,106,0,0,0,0,0,0,0,0,0,0,3,437,659,617,174,168,173,164,50,20,17,2476,0,0,0,0,0,0,0,0,0,4,6,636,726,671,183,178,183,175,64,25,26,2875,187,36,14,0,7,0,6,0,4,4,259,384,160,100,13,9,7,11,3,0,7,705,38,21,29,3,6,9,5,0,0,0,107,0,0,0,0,0,0,0,0,0,0,4,425,177,127,24,17,20,14,3,0,8,810,0,0,0,0,0,0,0,0,0,0,0,613,218,143,29,18,20,17,5,0,10,1068,200,3,4,0,0,0,0,0,4,3,212,375,36,14,8
125041493,375,108,141,205,189,40,9,22,1481,0,0,0,0,0,0,0,0,0,0,0,288,211,424,114,149,223,208,47,9,29,1703,142,56,38,3,3,3,5,3,0,9,267,470,643,332,77,60,67,44,29,6,16,1740,8,26,33,6,14,0,8,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,481,661,367,82,75,68,50,29,6,21,1835,0,0,0,0,0,0,0,0,0,0,0,619,716,403,85,72,74,56,31,6,29,2101,226,36,14,0,6,0,0,0,0,7,281,696,250,81,15,7,3,6,4,3,10,1071,56,47,30,0,4,0,11,3,0,0,155,0,0,0,0,0,0,0,0,0,0,3,757,298,112,15,16,3,17,9,3,9,1231,0,0,0,0,0,0,0,0,0,0,0,983,332,123,13,16,4,17,7,3,11,1520,297,9,7,0,0,0,0,0,0,0,317,740,59,30,3
