POA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
POA2033,0,0,0,0,0,218,8,8,3,0,0,0,0,0,9,249,25,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,30,42,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,97,714,198,202,54,61,71,83,57,45,39,1517,953,277,419,113,176,225,290,444,374,147,3423,187,13,27,3,13,28,40,69,66,57,507,8,0,6,0,0,0,0,3,6,0,21,1155,292,448,120,193,256,330,514,443,201,3943,3,0,0,0,0,0,0,0,0,3,4,1868,486,651,169,249,331,409,568,490,245,5468
POA2034,0,0,0,0,0,280,4,4,0,0,0,0,0,0,9,296,45,3,0,0,0,0,0,0,0,0,53,33,0,0,0,0,0,0,0,0,3,38,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,114,3,0,0,0,0,0,0,0,3,112,1670,497,723,245,273,237,230,235,134,110,4360,1014,227,345,99,140,126,132,182,126,69,2440,183,10,25,4,5,5,10,15,14,7,279,21,0,3,0,0,0,0,0,0,0,22,1210,234,364,105,139,132,137,202,139,78,2745,0,0,0,0,0,0,0,0,0,3,9,2883,737,1090,350,415,366,367,437,272,186,7110
POA2035,0,0,0,0,0,1006,36,15,4,3,13,3,0,0,30,1108,99,4,0,0,0,0,0,0,0,5,110,168,0,0,0,0,0,0,0,0,14,185,150,3,3,0,0,0,0,0,0,12,170,0,0,0,0,0,0,0,0,0,0,0,319,6,3,0,0,0,0,0,0,21,350,0,0,0,0,0,0,0,0,0,0,3,423,11,3,0,0,0,0,0,0,32,465,2450,591,586,170,163,119,138,111,65,127,4516,3666,830,1050,266,313,379,494,572,297,236,8106,869,102,103,30,41,53,73,138,85,115,1610,21,6,0,0,0,0,7,7,0,0,48,4565,937,1160,299,354,437,571,715,383,354,9762,3,0,0,0,0,0,0,0,0,8,17,7014,1532,1741,466,519,558,708,826,450,490,14292
POA2036,0,0,0,18,19,632,9,13,7,0,3,3,0,0,48,720,66,0,3,0,0,0,0,0,0,7,73,79,0,0,0,0,0,0,0,0,3,81,63,0,0,0,0,0,0,0,0,7,72,3,0,0,0,0,0,0,0,0,0,3,144,3,0,0,0,0,0,0,0,10,158,0,0,0,0,0,0,0,0,0,12,12,206,0,3,0,0,0,0,0,0,21,238,2192,371,417,88,84,79,65,70,37,98,3511,2959,636,766,122,146,181,193,215,122,159,5495,603,73,101,9,25,41,61,71,43,58,1091,28,3,3,0,0,3,0,0,0,4,50,3597,722,865,128,173,221,258,288,167,229,6639,12,4,0,0,0,0,0,0,0,404,418,5800,1096,1286,223,257,304,324,356,205,737,10570
POA2037,0,0,0,0,0,175,4,4,0,0,0,0,0,0,8,197,23,0,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,7,45,0,0,0,0,0,0,0,0,0,0,0,58,0,3,0,0,0,0,0,0,7,63,1298,266,331,79,74,88,114,150,90,82,2567,703,260,418,107,105,182,282,344,249,82,2743,250,19,37,4,11,16,30,66,54,29,509,9,0,0,5,3,0,0,0,0,0,16,966,279,458,115,123,195,308,410,302,119,3274,0,0,0,0,0,0,0,0,0,0,3,2258,543,791,193,196,285,419,559,397,196,5842
POA2038,0,0,0,0,0,118,0,0,0,0,0,0,0,0,9,126,12,0,0,0,0,0,0,0,0,3,18,17,0,0,0,0,0,0,0,0,3,23,9,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,13,53,867,192,175,50,32,43,34,32,13,45,1479,382,112,116,19,18,41,50,61,48,27,874,50,3,0,0,3,3,3,8,10,11,100,0,0,0,0,0,0,0,0,0,0,8,433,112,117,21,18,46,51,70,53,41,976,0,0,0,0,0,0,0,0,0,0,3,1298,308,293,70,52,89,88,104,70,85,2454
POA2039,0,0,0,0,0,65,4,0,0,0,0,0,0,0,3,73,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,18,852,237,295,84,60,50,53,55,34,28,1753,329,90,108,30,31,33,40,43,26,9,739,52,6,10,3,0,0,0,6,3,4,81,0,0,0,0,0,0,0,0,0,0,3,381,97,118,41,31,30,40,54,32,10,826,0,0,0,0,0,0,0,0,0,3,3,1226,337,414,120,85,88,92,111,64,39,2574
POA2040,0,0,0,0,0,415,4,0,4,0,0,0,0,0,33,463,23,4,0,0,0,0,0,0,0,15,44,48,0,0,0,0,0,0,0,0,10,57,69,0,0,0,0,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,3,120,0,0,0,0,0,0,0,0,19,141,0,0,0,0,0,0,0,0,0,0,3,144,7,0,0,0,0,0,0,0,33,187,1920,459,431,93,87,84,92,88,43,111,3409,1252,221,249,51,79,69,83,105,50,59,2222,359,16,17,10,4,3,11,19,15,41,489,9,0,3,0,0,0,0,0,0,3,17,1621,231,265,57,83,77,99,127,62,101,2732,3,0,0,0,0,0,0,0,0,4,10,3542,694,696,150,168,160,191,214,98,223,6146
POA2041,0,0,0,0,0,179,0,4,3,0,0,0,0,0,8,194,22,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,56,1807,412,462,108,94,122,99,92,57,71,3326,462,133,168,39,38,56,58,53,31,33,1062,67,0,9,3,3,3,3,3,9,16,127,3,0,0,0,0,0,0,0,0,0,3,532,133,174,39,41,61,65,56,41,49,1187,3,0,0,0,0,0,0,0,0,3,10,2340,547,639,149,135,184,160,147,95,124,4525
POA2042,0,0,0,0,0,200,3,0,0,0,0,0,0,0,9,211,9,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,77,1530,388,378,104,133,145,149,164,116,87,3206,700,219,339,86,122,143,168,248,181,76,2295,271,15,28,8,9,23,22,27,20,13,426,8,0,0,0,0,0,3,0,0,3,14,981,236,369,97,132,166,189,276,207,93,2736,0,0,0,0,0,0,0,0,0,3,8,2515,628,742,199,261,314,334,442,325,183,5941
POA2043,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,697,200,237,87,94,71,92,71,34,25,1593,288,132,168,42,38,36,56,55,33,22,865,59,6,14,0,8,7,8,10,3,6,112,0,0,6,0,0,0,0,0,0,0,9,346,137,181,44,48,44,56,63,37,23,979,0,0,0,0,0,0,0,0,0,0,0,1035,336,419,128,144,117,145,129,66,56,2580
POA2044,0,0,0,0,0,152,3,0,0,0,0,0,0,0,7,160,5,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,0,3,41,3,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,67,579,118,117,32,32,34,22,19,13,24,990,581,115,156,31,36,47,58,64,29,39,1158,321,19,17,0,10,16,17,18,12,20,450,10,0,0,0,0,0,0,0,0,0,13,915,135,171,36,50,66,73,81,41,63,1618,0,0,0,0,0,0,0,0,0,0,3,1495,248,289,61,76,99,97,99,55,85,2615
POA2045,0,0,0,0,3,338,0,0,0,0,0,0,0,0,15,358,6,0,0,0,0,0,0,0,0,4,10,77,0,0,0,0,0,0,0,0,5,84,92,0,0,0,0,0,0,0,0,3,97,3,0,0,0,0,0,0,0,0,0,3,170,0,0,0,0,0,0,0,0,12,177,0,0,0,0,0,0,0,0,0,3,3,177,0,0,0,0,0,0,0,0,20,193,436,61,34,22,16,7,6,3,14,22,619,703,35,45,5,9,12,15,16,15,36,901,297,0,4,3,0,0,7,4,3,10,326,10,0,0,0,0,0,0,0,0,0,12,1005,43,48,10,11,13,23,19,19,45,1240,4,0,0,0,0,0,0,0,0,6,10,1448,102,82,30,27,21,27,30,31,70,1867
POA2046,0,0,0,0,0,921,10,8,0,0,0,0,0,3,26,972,61,0,0,0,0,0,0,0,0,3,64,140,0,0,0,0,0,0,0,0,10,145,180,5,0,0,0,0,0,0,0,5,197,0,0,0,0,0,0,0,0,0,0,0,320,5,0,0,0,0,0,0,0,14,337,0,0,0,0,0,0,0,0,0,7,9,382,3,0,0,0,0,0,0,0,16,410,1933,326,325,81,73,58,45,48,18,72,2980,2704,357,374,74,81,70,106,72,35,99,3970,826,48,40,20,14,20,15,20,23,41,1067,21,3,0,0,0,0,0,5,0,8,42,3551,406,412,93,96,90,118,94,62,147,5077,3,0,0,0,0,0,0,0,0,6,9,5493,726,740,171,167,147,169,139,81,223,8071
POA2047,0,0,0,0,0,261,4,0,0,0,0,0,0,0,9,274,25,0,0,0,0,0,0,0,0,7,36,69,0,0,0,0,0,0,0,0,8,76,56,0,0,0,0,0,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,15,140,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,21,182,992,161,214,51,47,50,47,38,19,53,1664,774,149,187,22,59,42,39,55,31,37,1401,191,20,19,4,4,3,4,7,6,19,277,7,0,0,0,0,0,0,0,0,0,10,976,172,207,23,63,45,47,59,35,56,1692,3,0,0,0,0,0,0,0,0,3,5,1971,327,419,78,108,101,99,92,58,115,3363
POA2048,0,0,0,3,3,165,0,0,0,0,0,0,0,0,17,181,5,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,3,20,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,4,51,625,140,111,28,41,23,22,21,18,35,1062,448,95,90,16,22,36,41,62,21,27,871,158,8,4,3,5,0,9,11,3,22,227,3,0,0,0,0,0,0,0,0,0,3,605,105,96,16,26,41,56,72,27,48,1095,0,0,0,0,0,0,0,0,0,0,5,1235,243,209,43,65,62,72,97,44,89,2163
POA2049,0,0,0,0,0,205,3,3,0,0,0,0,0,0,8,220,13,0,0,0,0,0,0,0,0,3,17,16,0,0,0,0,0,0,0,0,0,21,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,6,74,873,196,155,31,48,43,48,52,20,38,1497,702,118,159,30,56,49,52,82,70,38,1356,259,3,15,7,0,7,5,16,17,18,349,8,0,0,0,0,0,0,0,0,0,8,969,126,172,39,58,55,64,97,81,56,1710,0,0,0,0,0,0,0,0,0,3,3,1842,313,319,71,106,99,108,152,107,99,3211
POA2050,0,0,0,0,0,43,0,5,0,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,660,208,207,60,69,60,67,72,55,35,1496,329,183,226,71,115,126,186,432,222,57,1949,45,9,14,10,14,3,20,53,39,19,230,3,5,0,0,0,0,0,3,0,0,8,380,193,239,75,126,129,208,490,262,82,2189,3,0,0,0,0,0,0,0,0,0,5,1041,403,447,136,194,195,278,566,319,120,3693
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,31,6,17,23,31,66,73,14,351,47,67,119,60,95,200,291,422,341,66,1706,0,4,0,5,3,13,17,28,21,7,109,0,0,0,0,0,0,0,0,3,0,5,42,69,118,70,101,212,314,455,365,76,1817,0,0,0,0,0,0,0,0,0,0,0,94,103,154,73,113,236,340,517,442,87,2173
POA2060,0,0,0,0,0,165,10,5,0,0,0,0,0,0,8,192,28,0,0,0,0,0,0,0,0,3,38,10,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,10,62,1322,268,348,113,156,127,130,151,98,62,2774,737,299,461,130,145,160,182,227,114,58,2506,55,13,35,3,13,17,9,26,21,14,208,3,0,3,0,0,0,0,0,0,0,10,797,320,494,135,157,176,189,252,137,75,2727,0,0,0,0,0,0,0,0,0,0,3,2122,580,845,245,320,306,318,405,237,136,5514
POA2061,0,0,0,0,0,128,3,0,0,0,0,0,0,0,3,146,16,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,45,607,134,166,58,56,54,59,111,50,34,1323,421,95,118,46,55,66,73,93,47,26,1032,88,14,7,0,3,9,5,14,5,18,165,3,0,0,0,0,0,0,0,0,0,6,507,111,124,44,63,74,80,106,54,37,1205,0,0,0,0,0,0,0,0,0,0,0,1113,251,288,104,115,126,141,213,104,73,2535
POA2062,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,91,16,0,0,0,0,0,0,0,0,3,24,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,41,774,150,165,31,44,34,25,34,7,37,1307,321,128,145,27,35,41,38,40,27,6,821,25,3,5,3,0,3,8,6,12,7,66,4,0,0,0,0,0,0,0,3,0,4,349,131,153,35,35,45,40,49,34,16,894,0,0,0,0,0,0,0,0,0,0,0,1127,286,318,63,85,84,69,79,43,46,2202
POA2063,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,119,31,0,0,0,0,0,0,0,0,0,33,27,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,68,625,100,112,24,11,32,31,27,22,27,1005,416,73,60,15,9,30,20,29,16,6,678,51,3,15,3,5,3,12,8,6,3,108,7,0,0,0,0,0,0,0,0,0,5,474,79,67,18,13,32,31,38,22,12,786,0,0,0,0,0,0,0,0,0,0,0,1104,178,177,43,27,63,56,62,38,39,1795
POA2064,0,0,0,0,0,136,6,3,0,0,0,0,0,0,5,155,23,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,0,0,0,16,12,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,54,681,150,126,42,43,47,42,36,28,24,1216,855,447,668,108,109,158,162,183,105,45,2826,162,49,70,14,20,23,46,43,49,46,506,9,0,3,0,4,0,0,0,0,0,18,1020,496,739,122,130,179,200,226,153,89,3358,0,0,0,0,0,0,0,0,0,4,3,1707,645,868,157,179,229,241,259,179,112,4575
POA2065,0,0,0,0,0,341,16,11,0,3,0,0,4,0,13,386,61,0,0,0,0,0,0,0,0,5,64,37,0,0,0,0,0,0,0,0,3,49,22,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,118,3,3,0,0,0,0,0,0,16,141,2754,691,763,202,187,183,169,177,92,126,5344,2006,802,1103,266,322,305,347,403,196,101,5859,275,82,80,29,24,36,51,77,43,55,752,12,0,3,0,0,0,0,0,0,0,29,2299,885,1187,297,347,340,402,482,237,158,6634,5,0,0,0,0,0,0,0,0,0,9,5061,1578,1958,501,536,521,569,658,333,289,11986
POA2066,0,0,0,0,0,498,22,8,3,0,0,5,3,0,16,553,110,0,0,0,0,0,0,0,0,9,120,70,0,0,0,0,0,0,0,0,18,83,33,3,0,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,101,4,0,0,0,0,0,0,0,26,129,0,0,0,0,0,0,0,0,0,0,0,208,4,0,0,0,0,0,0,0,38,251,2841,576,584,153,129,90,124,140,58,136,4821,2229,774,1163,209,247,296,256,298,203,129,5808,282,66,77,29,36,52,37,70,65,65,774,19,0,11,3,0,0,7,0,0,7,42,2532,839,1254,239,286,345,300,369,271,198,6622,3,0,0,0,0,0,0,0,0,3,3,5377,1412,1835,389,416,428,424,504,334,335,11452
POA2067,0,0,0,0,0,553,32,29,3,3,3,3,4,3,11,637,68,0,3,0,0,0,0,0,0,5,74,92,0,0,0,0,0,0,0,0,4,96,90,8,4,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,177,8,4,0,0,0,0,0,0,3,197,0,0,0,0,0,0,0,0,0,0,3,250,8,7,0,0,0,0,0,0,6,273,1478,280,296,93,69,69,110,107,103,69,2669,3139,1502,1785,427,496,575,704,795,472,250,10144,803,292,436,101,148,181,285,382,273,239,3124,18,8,18,3,9,0,4,4,3,6,69,3961,1798,2233,537,651,755,990,1180,744,495,13343,0,0,5,0,0,0,0,0,0,3,13,5440,2076,2532,627,715,828,1098,1287,854,566,16022
POA2068,0,0,0,0,0,355,13,3,0,0,0,0,0,0,11,376,52,0,0,0,0,0,0,0,0,8,56,64,0,0,0,0,0,0,0,0,3,67,30,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,3,4,97,0,0,0,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,0,0,145,5,0,0,0,0,0,0,0,15,161,1462,326,299,82,51,44,63,39,34,66,2461,1446,325,292,54,64,62,73,77,56,58,2503,289,47,54,12,14,13,22,24,18,32,524,8,4,0,0,0,0,0,0,0,3,15,1742,374,348,65,81,75,92,95,70,97,3041,0,0,0,0,0,0,0,0,0,0,3,3205,704,647,144,133,116,154,131,103,165,5503
POA2069,0,0,0,3,3,285,13,5,0,0,0,0,4,0,5,314,54,0,0,0,0,0,0,0,0,8,60,30,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,7,108,1297,250,214,51,35,48,29,30,18,55,2018,1252,318,330,76,62,81,94,100,62,61,2439,180,43,55,13,20,20,30,36,34,41,471,16,0,0,0,0,0,0,0,0,0,17,1449,360,384,91,80,96,122,138,99,99,2921,0,0,0,0,0,0,0,0,0,0,3,2740,608,593,144,117,149,154,170,120,162,4947
POA2070,0,0,0,0,0,252,6,11,0,6,4,3,0,0,16,293,49,0,0,0,0,0,0,0,0,0,54,34,0,3,0,0,0,0,0,0,0,35,18,3,0,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,46,4,3,0,0,0,3,0,0,6,67,0,0,0,0,0,0,0,0,0,0,0,96,4,3,0,0,0,3,0,0,6,116,1264,256,217,32,45,37,39,51,40,41,2032,1384,397,372,75,65,87,73,91,61,52,2663,179,52,74,17,14,30,41,37,33,51,531,11,0,0,0,0,0,0,0,0,0,10,1568,452,442,96,83,120,115,134,94,105,3204,0,0,0,0,0,0,0,0,0,0,3,2842,707,659,129,130,156,151,185,140,145,5238
POA2071,0,0,0,0,0,244,11,7,3,0,0,0,0,5,6,279,67,3,0,0,0,0,0,0,0,3,69,29,0,0,0,0,0,0,0,0,0,32,15,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,3,113,3,3,0,0,0,0,0,0,8,122,1167,293,237,53,45,57,42,43,32,44,2012,1648,507,482,108,109,134,163,114,59,63,3395,219,80,118,18,54,40,58,49,43,48,734,9,0,4,0,0,0,0,0,0,0,23,1878,592,606,129,158,177,227,161,104,118,4149,0,0,0,0,0,0,0,0,0,4,14,3043,882,846,189,209,229,272,201,134,171,6176
POA2072,0,0,0,0,0,132,7,0,0,0,0,0,0,0,8,148,15,3,0,0,0,0,0,0,0,21,47,14,0,0,0,0,0,0,0,0,9,22,7,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,40,81,615,145,166,41,41,40,20,35,4,54,1154,809,333,390,68,104,77,78,100,53,47,2057,159,51,57,15,27,28,32,33,39,37,472,0,3,0,0,0,0,0,0,0,0,6,961,385,447,84,134,108,105,134,93,89,2539,0,0,0,0,0,0,0,0,0,3,3,1579,530,608,127,171,143,127,171,95,143,3689
