POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2230,4,4,47,7,3,26,95,0,5,0,0,0,0,4,4,33,17,3,0,0,57,5,20,20,11,0,0,54,9,9,23,4,0,0,43,52,4,25,0,9,0,85,324,5,81,3,3,0,418,906,3,144,0,5,3,1062,813,0,113,0,3,0,931,352,0,52,0,4,0,404,211,0,29,0,0,0,236,90,0,16,0,0,0,110,50,0,11,0,0,0,62,79,0,20,0,0,0,96,43,0,33,7,3,3,94,2948,87,627,31,23,39,3758
POA2231,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,0,0,7,8,0,9,0,0,0,16,10,0,11,0,0,0,18,16,0,4,0,0,0,25,8,0,4,0,0,0,16,8,0,0,0,0,0,8,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,7,58,0,37,0,0,3,104
POA2232,4,27,36,4,3,23,92,0,27,0,0,0,0,27,3,180,6,7,3,0,202,8,60,7,8,0,3,76,11,33,17,6,0,0,71,16,20,23,3,10,0,74,43,17,44,8,5,0,118,925,16,111,3,18,4,1077,582,3,68,0,0,0,657,267,7,38,0,0,0,315,135,0,16,0,0,0,158,50,0,3,0,0,0,61,17,0,0,0,0,0,17,9,0,4,0,0,0,11,31,25,19,10,3,0,89,2109,405,391,50,44,34,3037
POA2233,3,0,18,8,0,6,36,0,3,0,0,0,0,3,0,17,0,11,3,0,33,0,14,5,4,10,0,29,0,3,9,0,7,0,15,3,0,9,0,11,0,33,21,0,25,3,19,0,68,237,3,61,0,8,0,314,168,6,42,0,6,0,223,162,0,23,0,0,0,181,74,0,14,0,0,0,84,22,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,3,0,39,702,42,222,39,62,12,1086
POA2234,0,0,14,3,0,14,32,0,0,0,3,0,0,4,0,10,0,0,0,0,13,0,19,0,7,0,0,27,3,22,5,9,0,0,32,3,20,3,9,0,0,35,7,23,13,4,3,0,47,27,13,21,7,0,0,68,152,13,24,0,3,0,195,160,3,27,0,3,0,196,125,0,19,0,0,0,149,80,0,6,0,0,0,88,28,0,3,0,0,0,28,18,0,3,0,0,0,22,19,11,6,5,3,0,47,621,143,148,46,16,10,983
POA2250,3,50,81,6,22,69,237,0,41,5,7,8,4,70,7,453,39,39,12,3,560,67,195,61,76,33,10,452,74,85,96,20,8,0,279,198,80,132,21,33,4,463,936,118,221,13,25,8,1324,1971,56,331,11,15,3,2392,643,5,109,7,4,0,763,178,3,21,0,3,0,205,33,0,6,0,0,0,44,10,0,7,0,0,0,21,8,0,0,0,0,0,7,12,0,9,0,3,0,17,57,72,51,19,16,8,218,4200,1163,1174,210,182,113,7039
POA2251,3,15,38,3,3,27,83,0,10,0,0,0,0,10,3,82,8,11,15,4,128,3,30,30,9,22,0,93,15,19,22,0,8,0,67,33,14,39,5,9,0,110,147,29,87,0,5,6,273,417,9,114,0,3,0,551,307,0,65,0,4,0,379,137,0,23,0,0,0,165,45,0,4,0,0,0,56,29,0,5,0,0,0,29,10,0,0,0,0,0,10,6,0,0,0,0,0,11,9,14,19,3,9,0,53,1175,223,459,37,80,39,2017
POA2256,3,23,28,0,0,23,72,0,19,3,0,0,3,23,6,220,12,0,0,3,236,18,66,18,16,0,3,122,19,30,30,4,0,0,77,74,25,36,3,0,3,135,242,13,64,0,3,0,326,532,15,93,0,6,0,648,197,0,20,0,0,0,220,59,3,6,0,0,0,72,18,0,0,0,0,0,20,5,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,3,3,10,22,23,3,3,0,62,1187,426,328,31,15,32,2025
POA2257,6,3,42,6,3,36,87,4,0,4,3,0,0,14,10,30,13,0,5,0,66,56,18,37,9,5,0,114,95,9,60,3,8,7,178,234,7,55,3,11,5,317,493,11,141,4,13,7,659,1071,5,170,0,7,8,1259,370,0,38,0,0,3,411,98,0,13,0,0,0,111,22,0,4,0,0,0,29,12,0,0,0,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,36,4,26,0,0,4,72,2504,86,591,27,54,62,3333
POA2258,0,3,11,0,0,3,19,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,5,0,3,0,10,3,3,11,0,4,0,17,3,5,6,0,0,0,15,73,0,37,0,0,0,109,100,3,23,0,0,0,129,21,0,9,0,0,0,33,12,0,3,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,216,24,116,5,12,9,374
POA2259,3,17,53,6,14,44,146,4,15,0,7,0,0,31,3,148,25,21,41,4,244,33,105,62,38,140,6,383,42,52,59,12,35,0,200,136,42,103,42,24,3,342,666,57,257,18,11,3,1010,1335,16,225,4,17,3,1607,813,0,91,0,11,0,909,112,0,22,0,3,0,133,16,0,0,0,0,0,20,7,0,3,0,0,0,4,3,0,4,0,0,0,5,3,0,0,0,0,0,6,30,33,44,20,10,7,145,3202,486,952,167,317,78,5194
POA2260,0,3,18,3,0,25,53,0,0,3,0,0,0,3,4,9,5,5,7,0,26,5,3,15,0,12,0,36,14,4,16,0,4,0,34,45,0,22,0,0,0,72,125,0,49,0,9,0,184,351,0,87,0,6,0,442,354,0,62,0,3,3,422,205,0,35,0,0,3,237,121,0,11,0,0,0,128,42,0,3,0,0,0,47,8,0,4,0,0,0,18,21,0,3,0,0,0,23,13,3,10,3,0,0,37,1317,25,339,16,36,32,1754
POA2261,3,24,68,3,10,48,164,3,35,4,19,5,0,66,14,274,24,16,4,5,332,73,133,66,35,13,8,329,112,65,78,6,8,0,270,271,45,116,9,12,8,460,929,80,257,3,19,13,1302,1554,26,265,4,19,9,1872,532,3,80,0,10,3,628,103,0,23,0,0,0,130,38,0,9,0,0,0,46,8,0,3,0,0,0,12,0,0,0,0,0,0,5,6,0,3,0,0,0,11,50,39,36,12,14,13,164,3702,719,1023,113,118,103,5780
POA2262,0,4,19,0,0,16,47,0,3,3,0,0,0,7,0,26,4,0,11,0,44,22,16,24,5,24,0,99,25,7,35,0,17,0,88,84,6,64,0,12,4,167,422,16,125,5,10,0,574,616,12,116,0,6,7,756,128,0,19,0,0,0,149,4,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,4,19,0,6,3,53,1332,101,438,15,80,35,1997
POA2263,7,12,34,0,4,30,84,0,13,3,4,0,0,21,8,109,18,9,0,0,150,60,83,35,40,13,4,231,90,36,46,12,11,3,195,195,24,97,8,9,0,342,755,21,169,0,17,6,966,654,5,101,0,8,0,775,118,0,18,0,3,0,137,18,3,8,0,0,0,30,7,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,8,4,0,0,0,0,0,4,23,18,27,8,6,6,84,1935,329,557,84,85,50,3034
POA2264,0,0,24,0,3,11,38,0,3,0,0,0,0,5,7,20,16,5,13,0,53,17,3,14,5,15,3,56,15,4,24,0,0,0,45,68,0,39,0,3,3,114,199,7,72,0,7,3,286,409,0,78,3,4,0,487,107,0,4,0,0,0,114,8,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,3,3,5,31,846,41,295,11,43,22,1260
POA2265,0,0,6,0,0,5,15,0,0,0,8,4,0,9,4,0,10,3,0,0,24,4,0,13,16,0,0,35,10,0,13,23,7,0,51,11,0,13,4,3,0,30,45,0,21,3,11,0,85,77,0,37,0,3,0,115,38,0,8,0,0,0,47,5,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,3,11,203,7,131,60,28,9,435
POA2267,0,0,0,0,0,3,9,0,0,0,0,0,0,0,5,0,0,0,3,0,12,9,0,3,0,18,0,38,14,0,7,0,10,0,26,10,0,9,0,0,0,23,52,0,10,0,0,0,64,53,0,11,0,0,0,61,15,0,0,0,0,0,23,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,166,0,49,4,37,3,252
POA2278,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,4,4,0,3,0,0,0,10,22,0,9,0,0,0,33,37,0,7,0,0,0,42,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,42,0,3,3,117
POA2280,0,22,30,3,4,12,69,0,8,0,5,0,0,22,7,186,18,14,3,0,226,48,82,33,5,5,0,180,61,40,32,0,3,0,135,103,37,60,5,0,3,212,321,31,87,0,6,0,447,489,11,85,0,4,5,596,160,0,33,0,3,0,195,70,0,13,0,0,0,81,11,0,3,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,17,11,0,3,0,61,1298,433,403,34,44,26,2233
POA2281,0,5,37,0,3,17,64,0,3,0,4,3,0,9,6,58,6,3,8,3,87,43,59,24,3,7,0,128,32,14,23,0,0,0,75,74,11,24,0,0,0,112,192,31,27,4,3,0,259,256,8,39,0,0,0,312,102,3,12,0,0,0,116,34,0,4,0,0,0,37,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,14,12,0,0,0,37,761,203,208,24,24,26,1248
POA2282,0,0,15,0,0,16,37,0,0,0,0,0,0,4,0,18,9,0,0,0,27,7,7,9,0,0,0,26,10,3,14,0,0,0,32,26,0,21,0,3,0,58,119,11,57,0,3,0,187,289,0,60,0,3,0,346,116,0,28,0,0,0,145,44,0,4,0,0,0,51,15,0,0,0,0,0,11,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,3,0,0,25,636,51,232,6,12,17,949
POA2283,0,19,26,0,3,19,70,0,24,0,0,3,0,27,0,196,12,9,4,0,222,32,117,23,13,3,0,193,36,38,28,6,5,0,116,75,58,43,9,10,0,193,358,76,88,0,9,4,542,397,13,79,0,0,4,497,87,0,16,0,0,0,111,19,0,3,0,0,0,23,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,28,15,4,0,0,63,1029,576,350,43,47,30,2064
POA2284,0,4,10,0,3,9,28,0,6,0,5,0,0,13,3,72,11,6,0,0,99,12,51,19,6,12,0,99,22,18,17,8,4,0,68,41,16,31,4,3,0,94,143,26,70,0,8,0,251,221,10,67,0,3,0,301,48,0,6,0,0,0,55,9,0,3,0,0,0,13,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,6,3,3,0,41,520,220,253,34,36,15,1076
POA2285,0,16,27,3,0,14,62,0,10,3,7,0,0,19,0,96,12,17,4,3,132,10,67,31,23,0,7,129,47,29,38,7,3,0,127,67,24,50,10,0,0,153,287,35,128,6,7,11,464,612,5,150,0,9,3,782,420,3,49,0,0,3,476,28,0,4,0,0,0,31,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,17,5,3,0,54,1491,298,506,78,32,35,2444
POA2286,0,0,8,0,0,3,11,0,0,0,0,3,0,7,0,0,0,0,0,0,5,0,3,6,0,0,0,11,0,0,3,0,0,0,8,6,0,8,0,0,0,18,41,0,17,0,3,0,61,51,0,24,0,0,0,72,17,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,117,11,85,3,5,3,223
POA2287,3,22,40,5,3,32,104,3,28,0,6,7,0,47,26,175,27,3,3,3,231,57,102,40,24,7,4,226,42,56,47,15,0,0,156,106,52,55,16,20,3,249,438,53,202,9,28,0,730,923,13,221,3,18,4,1188,388,3,53,0,7,0,458,62,0,17,0,0,0,79,8,0,11,0,0,0,24,10,0,3,0,0,0,16,4,0,0,0,0,0,3,3,0,3,0,0,0,8,31,26,22,3,8,4,98,2101,535,742,81,101,45,3609
POA2289,3,11,15,0,4,22,50,0,8,5,0,0,0,11,6,71,8,0,0,0,89,15,18,22,4,4,0,71,21,8,23,3,0,0,63,67,9,35,0,20,0,123,233,10,69,0,34,3,347,369,7,111,0,19,3,510,206,0,38,0,0,0,239,42,0,7,0,0,0,52,14,0,3,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,8,10,14,3,0,58,998,150,346,25,84,28,1636
POA2290,0,24,44,4,7,28,101,0,19,0,0,0,0,20,8,145,15,8,3,0,186,42,116,28,14,10,0,217,33,53,39,4,0,0,130,83,46,45,8,8,0,190,426,68,143,0,6,3,654,731,27,180,0,5,3,946,224,0,39,0,3,0,272,64,0,10,0,0,0,85,19,0,0,0,0,0,20,11,0,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,3,23,25,22,5,5,3,80,1670,527,584,55,59,32,2924
POA2291,3,24,16,0,0,15,61,0,6,0,0,0,0,9,6,121,8,0,0,0,137,13,23,16,0,0,0,50,23,12,13,0,3,0,51,62,6,23,4,0,0,101,211,4,59,3,7,0,281,383,4,87,0,7,0,481,178,0,58,0,0,0,228,100,0,18,0,0,0,123,43,0,9,0,0,0,52,15,0,5,0,0,0,24,10,0,3,0,0,0,13,14,0,3,0,0,0,19,14,20,14,0,0,3,46,1067,218,332,10,19,21,1673
POA2292,0,0,0,0,0,3,11,0,0,0,0,0,0,0,3,3,3,0,0,0,10,7,8,3,8,0,0,25,19,5,4,0,0,0,22,29,0,3,3,3,0,37,59,4,23,3,3,0,92,106,3,28,0,0,0,141,51,0,8,0,0,0,59,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,283,22,77,11,9,4,409
POA2293,0,0,5,0,0,0,9,0,7,0,0,0,0,7,0,3,3,0,0,0,8,3,6,6,8,0,0,27,3,4,3,3,0,0,18,15,0,3,4,0,0,26,39,11,14,7,3,0,66,116,4,30,0,0,0,150,90,0,12,0,0,0,98,35,0,6,0,0,0,40,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,308,34,91,25,4,3,465
POA2294,0,6,0,0,0,6,16,0,0,0,0,0,0,0,0,17,0,0,0,0,21,3,9,7,0,0,0,26,0,0,5,0,0,0,3,17,5,9,0,0,0,34,35,0,12,0,0,0,50,102,3,25,0,3,0,133,56,0,12,0,0,0,63,7,0,3,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,11,227,48,77,3,6,9,365
POA2295,0,4,8,0,0,9,22,0,3,0,0,0,0,7,0,57,6,3,5,0,78,10,19,7,0,19,0,52,18,3,13,0,0,0,35,20,10,9,0,9,0,51,46,10,14,0,13,0,84,111,4,22,0,5,0,141,105,0,15,0,0,0,116,27,0,3,0,0,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,13,348,121,97,8,56,15,642
POA2296,0,8,3,0,0,3,17,0,7,0,0,0,0,3,0,5,4,0,0,0,11,3,7,6,0,0,0,22,11,0,6,0,0,0,16,21,0,8,0,0,0,32,52,0,23,0,0,0,72,102,0,27,0,0,0,132,44,0,11,0,0,0,61,16,0,0,0,0,0,16,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,263,32,82,3,6,3,392
POA2297,0,0,4,0,0,3,11,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,5,7,5,0,0,16,9,8,4,0,0,0,17,11,6,6,0,0,0,29,19,3,12,0,0,0,38,52,0,20,0,0,0,68,22,0,4,0,0,0,31,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,127,23,58,9,3,5,224
POA2298,0,22,6,0,0,10,40,0,13,0,0,0,0,17,10,144,22,5,3,0,182,34,41,21,14,0,0,107,33,15,23,0,3,0,76,74,9,26,0,3,0,119,202,17,63,0,8,0,291,366,8,77,3,0,0,449,114,0,26,0,0,0,139,14,0,8,0,0,0,21,6,0,6,0,0,0,10,0,0,3,0,0,0,8,3,0,4,0,0,0,5,4,0,3,0,0,0,6,13,15,13,5,3,0,42,869,287,297,24,16,16,1518
POA2299,0,18,20,0,0,5,50,0,20,4,0,0,0,29,6,161,22,3,4,3,200,40,49,36,16,3,3,155,39,34,33,6,3,0,111,76,27,35,0,4,0,147,262,20,70,0,3,0,360,443,9,102,0,5,0,559,112,4,15,0,0,0,135,24,0,6,0,0,0,29,3,0,5,0,0,0,8,3,0,4,0,0,0,7,3,0,6,0,0,0,5,10,0,3,0,0,0,14,14,27,18,3,0,0,62,1047,362,380,28,34,19,1867
POA2300,0,57,14,0,4,7,77,0,33,0,0,0,0,35,7,270,7,3,0,0,287,18,32,22,0,0,0,75,34,20,19,0,3,0,71,93,17,38,6,11,0,163,252,9,56,0,5,0,329,491,4,111,0,4,3,614,347,0,59,0,0,0,410,167,0,28,0,0,0,200,78,0,19,0,3,0,96,33,0,3,0,4,0,43,12,0,3,0,0,0,16,11,0,8,0,0,0,15,16,31,3,0,3,3,52,1564,474,385,14,40,17,2490
POA2302,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,8,12,0,4,0,0,0,16,50,0,11,0,0,0,59,27,0,3,0,0,0,32,11,0,0,0,0,0,11,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,116,19,24,0,0,0,161
POA2303,0,58,7,3,0,15,90,0,27,0,5,0,0,31,0,283,12,13,0,5,309,21,84,16,6,0,0,131,10,35,12,0,3,0,63,55,6,27,4,3,0,94,120,24,43,4,4,8,199,240,3,54,0,3,0,300,165,0,44,0,0,0,211,37,0,7,0,0,0,45,16,0,0,0,0,0,19,13,0,0,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,3,0,7,5,31,7,0,0,0,51,685,551,235,45,17,34,1562
POA2304,0,27,19,5,3,20,72,3,19,3,7,0,0,31,13,194,26,12,7,0,246,52,49,48,11,0,0,163,58,18,43,10,5,0,129,156,20,44,3,6,3,229,317,21,106,3,13,6,470,654,0,153,5,11,0,824,128,3,19,3,0,0,158,16,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,24,12,4,0,69,1414,369,486,82,41,32,2418
POA2305,0,4,11,8,0,12,35,3,3,0,7,0,0,7,3,59,8,0,0,0,76,27,23,30,3,0,0,82,27,3,25,3,3,0,62,57,19,40,0,6,3,119,169,3,67,0,0,0,243,313,3,91,3,3,0,413,115,0,18,0,3,0,139,38,0,9,0,0,0,49,12,0,3,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,6,10,6,0,3,34,790,125,309,27,18,15,1280
POA2306,0,26,3,0,0,4,34,0,31,0,0,0,0,28,0,304,3,5,0,0,314,0,178,3,12,0,0,195,0,60,0,9,0,0,75,3,55,7,3,0,0,64,86,105,30,3,0,0,218,16,12,11,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,6,0,0,60,106,824,54,33,4,6,1030
POA2307,0,4,3,10,0,0,21,0,3,0,0,0,0,5,3,30,6,3,0,0,45,10,19,12,0,3,0,44,14,8,4,0,0,0,20,13,3,15,0,4,0,38,75,6,33,0,0,0,114,145,0,39,0,8,0,185,40,3,3,0,0,0,47,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,3,0,0,0,15,301,83,123,23,13,0,541
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,0,7,0,4,13,21,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,0,6,0,0,0,10,0,0,0,0,0,0,0,4,0,8,0,0,0,10,8,0,0,0,0,0,15,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,29,0,9,13,71
POA2312,0,0,5,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,3,0,0,0,3,10,0,7,0,0,0,19,23,0,9,0,3,0,32,13,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,36,0,10,3,93
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,3,0,17,0,3,14,45,0,0,0,6,0,0,9,4,40,14,16,4,0,80,24,13,11,8,7,0,66,32,4,23,0,7,0,68,138,5,44,3,52,0,238,279,7,74,3,26,0,385,409,0,55,0,8,4,478,140,0,25,0,3,0,173,39,0,7,0,0,0,41,15,0,7,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,3,13,3,12,4,5,4,40,1102,80,280,42,113,28,1644
POA2316,0,0,9,0,4,7,16,0,0,3,0,0,0,5,0,0,4,0,4,0,6,0,3,5,0,0,0,9,8,0,14,0,0,0,25,15,0,9,0,6,0,28,63,0,24,0,4,0,94,125,0,22,0,3,0,154,48,0,4,0,0,0,56,11,0,0,0,0,0,12,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,4,0,13,288,3,101,3,29,9,432
