POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA2161,0,3,4,6,0,31,997,414,72,43,10,14,13,15,9,3,24,622,19,3,0,0,0,0,0,0,0,0,21,1331,119,61,13,14,17,18,12,3,51,1640,3,0,0,0,0,0,0,0,0,0,12,1518,125,78,15,10,17,22,11,4,64,1862,168,0,3,0,0,0,0,0,0,6,176,510,15,4,3,0,0,0,0,0,18,554,305,32,23,5,3,8,6,3,3,15,408,3,0,0,0,0,0,0,0,0,7,13,826,46,33,6,3,8,8,4,3,36,970,0,0,0,0,0,0,0,0,0,0,0,989,47,33,6,3,8,8,4,3,41,1140,90,0,0,0,0,0,0,0,0,5,98,198,3,3,0,0,0,0,0,0,12,219,249,31,16,0,0,3,3,4,0,12,320,4,0,0,0,0,0,0,0,0,0,3,452,31,22,0,0,3,3,3,0,26,539,0,0,0,0,0,0
POA2162,0,0,0,0,0,19,732,384,32,33,6,12,8,5,3,0,17,504,10,0,0,0,0,0,0,0,0,0,7,1058,63,42,6,8,11,5,4,3,37,1240,0,0,0,0,0,0,0,0,0,0,0,1189,67,48,6,12,11,5,4,3,43,1384,112,0,0,0,0,0,0,0,0,4,120,350,11,3,0,0,0,0,0,0,5,372,218,16,21,4,0,4,7,4,0,11,284,3,0,0,0,0,0,0,0,0,0,3,571,29,21,4,3,4,4,3,0,15,658,0,0,0,0,0,0,0,0,0,0,0,682,34,21,4,4,4,4,3,0,19,779,67,0,0,0,0,0,0,0,0,3,67,151,4,7,0,0,0,0,0,0,4,161,174,6,19,0,4,3,0,0,0,4,207,3,0,0,0,0,0,0,0,0,0,3,327,10,22,0,4,5,0,0,0,11,375,0,0,0,0,0,0
POA2163,0,0,0,0,0,4,350,271,19,25,3,3,3,3,10,3,15,346,3,0,0,0,0,0,0,0,0,0,3,584,37,31,3,3,3,4,10,5,20,701,0,0,0,0,0,0,0,0,0,20,23,621,38,35,3,3,3,4,10,3,47,771,55,0,0,0,0,0,0,0,0,3,64,161,4,3,0,0,0,0,0,0,11,178,172,11,12,0,0,0,3,0,3,5,210,0,0,0,0,0,0,0,0,0,0,4,332,19,11,3,4,0,3,3,3,12,388,0,0,0,0,0,0,0,0,0,3,3,389,15,11,3,4,0,3,3,3,19,458,25,0,0,0,0,0,0,0,0,8,32,54,0,0,0,0,0,0,0,0,8,70,102,10,0,0,0,0,0,0,0,19,128,3,0,0,0,0,0,0,0,0,3,3,163,10,0,0,0,0,0,0,0,29,205,0,0,0,0,0,0
POA2164,6,3,3,3,0,34,840,299,59,58,6,6,22,12,14,14,5,485,11,0,0,0,0,0,0,0,0,0,18,1033,95,80,11,9,26,18,14,14,39,1342,3,0,0,0,0,0,0,0,0,4,7,1264,107,80,14,11,26,18,14,14,52,1592,223,0,0,0,0,0,0,0,0,4,226,619,8,10,0,3,0,0,0,0,8,654,306,18,32,4,3,17,9,6,3,8,405,6,0,0,0,0,0,0,0,0,0,10,935,29,40,5,3,22,9,6,4,20,1066,0,0,0,0,0,0,0,0,0,0,4,1152,29,40,5,3,22,9,6,4,26,1295,96,0,0,0,0,0,0,0,0,0,99,332,4,6,0,0,0,0,0,0,4,346,269,19,18,4,0,0,3,8,4,8,334,4,0,0,0,0,0,0,0,0,3,9,606,20,19,4,0,0,3,8,4,16,684,0,0,0,0,0,0
POA2165,9,20,10,5,4,28,1737,1090,190,200,52,40,76,85,72,61,41,1910,18,0,4,0,0,0,0,0,0,0,23,2543,320,275,61,51,95,97,80,69,75,3673,0,0,0,0,0,0,0,0,0,0,3,2766,331,286,61,51,95,97,80,69,83,3922,243,0,0,0,0,0,0,0,0,9,253,873,36,14,5,8,8,4,0,0,20,982,765,113,129,25,16,69,43,31,32,38,1264,20,0,0,0,0,0,0,0,0,4,25,1654,147,149,36,23,75,53,34,29,62,2270,0,0,0,0,0,0,0,0,0,0,0,1900,148,152,36,23,75,53,34,29,66,2519,131,0,0,0,0,0,0,0,0,11,140,478,21,12,0,3,0,0,0,0,13,523,560,52,49,8,17,11,27,8,8,33,779,6,0,0,0,0,0,0,0,0,7,17,1047,71,58,10,21,13,24,8,8,50,1315,0,0,0,0,0,0
POA2166,3,5,3,3,0,55,1880,2546,186,200,33,29,48,54,38,29,132,3302,23,3,3,0,0,0,0,0,0,9,36,4271,265,227,40,36,56,63,40,30,195,5220,6,0,0,0,0,0,0,0,0,0,5,4434,271,235,40,36,56,63,43,30,203,5410,246,0,0,0,0,0,0,0,0,6,254,806,5,11,0,0,0,0,0,0,16,842,1457,85,77,8,16,10,17,8,5,52,1747,24,0,0,0,0,0,0,0,0,3,29,2295,92,86,10,16,14,17,11,5,72,2610,0,0,0,0,0,0,0,0,0,0,3,2539,95,89,10,20,14,17,11,5,77,2874,104,0,0,0,0,0,0,0,0,0,108,374,7,3,0,0,0,0,0,0,8,383,1014,41,33,6,3,3,4,0,0,81,1178,18,0,0,0,0,0,0,0,0,4,16,1396,42,37,6,3,3,4,0,0,89,1587,0,0,0,0,0,0
POA2167,0,0,3,0,0,10,328,45,12,16,3,3,5,4,0,5,7,92,4,0,0,0,0,0,0,0,0,0,3,307,51,29,5,4,8,5,0,5,10,419,0,0,0,0,0,0,0,0,0,0,0,411,58,29,5,3,8,5,4,5,16,540,85,0,0,0,0,0,0,0,0,3,92,124,5,5,0,0,0,0,0,0,0,141,39,3,6,0,0,0,0,0,0,4,57,3,0,0,0,0,0,0,0,0,0,3,161,9,16,3,0,0,0,0,3,11,203,0,0,0,0,0,0,0,0,0,0,0,252,4,15,3,0,0,3,0,3,7,296,39,0,0,0,0,0,0,0,0,3,40,38,0,3,0,0,0,0,0,0,0,44,15,7,5,0,0,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,58,8,5,0,0,0,0,0,3,3,74,0,0,0,0,0,0
POA2168,5,11,3,5,3,48,1876,821,91,81,16,21,20,9,7,3,23,1097,21,0,0,0,0,0,0,0,0,7,25,2517,179,126,23,30,31,14,8,11,75,3000,3,0,0,0,0,0,0,0,0,3,3,2851,197,135,28,28,29,14,10,11,90,3386,222,0,0,0,0,0,0,0,0,8,228,824,16,8,0,3,3,3,0,4,15,875,488,50,55,6,13,6,9,4,6,24,656,11,0,0,0,0,0,0,0,0,0,18,1328,67,66,9,16,8,10,4,6,35,1544,3,0,0,0,0,0,0,0,0,0,3,1544,69,63,9,16,8,10,4,6,48,1776,117,0,0,0,0,0,0,0,0,8,121,258,12,4,0,0,0,0,0,0,4,275,284,21,18,0,3,3,3,4,0,9,340,3,0,0,0,0,0,0,0,0,0,3,544,28,20,0,3,7,6,4,0,16,625,0,0,0,0,0,0
POA2170,21,15,28,13,3,77,3712,1227,270,159,49,41,72,46,54,30,63,2010,39,4,0,0,0,0,0,0,0,9,54,4421,538,279,71,60,89,78,69,35,141,5779,6,0,0,0,0,0,0,0,0,0,7,5337,578,298,71,65,96,77,72,36,174,6800,828,4,13,0,0,0,0,0,0,27,876,1835,61,52,15,7,9,4,11,0,52,2033,922,146,127,51,32,38,33,34,17,51,1438,23,0,0,0,0,0,0,0,0,0,30,2782,204,179,66,36,40,37,38,18,108,3503,0,3,0,0,0,0,0,0,0,0,6,3608,209,187,68,36,40,41,38,15,131,4379,395,4,0,0,0,0,0,0,0,17,412,835,9,14,0,3,0,3,0,3,29,902,740,100,56,16,10,10,11,8,9,27,976,17,0,0,0,0,0,0,0,0,8,23,1593,109,67,23,10,12,14,7,7,61,1908,5,0,0,0,0,0
POA2171,6,7,3,0,3,19,1539,338,33,34,3,12,7,7,3,11,22,467,10,0,0,0,0,0,0,0,0,0,18,1706,129,77,11,25,13,11,3,11,44,2023,0,0,0,0,0,0,0,0,0,0,4,1976,141,79,11,25,13,7,3,11,51,2323,145,0,3,0,0,0,0,0,0,3,151,646,13,16,0,0,3,3,0,5,11,700,276,28,31,9,6,8,5,3,0,7,372,16,0,0,0,0,0,0,0,0,0,11,935,40,48,7,6,8,8,9,5,17,1089,0,0,0,0,0,0,0,0,0,0,0,1080,40,49,7,6,8,8,9,5,23,1242,33,0,0,0,0,0,0,0,0,0,36,173,3,5,0,0,0,0,0,0,3,190,186,17,11,0,0,3,0,3,0,5,228,0,0,0,0,0,0,0,0,0,0,0,362,20,19,0,3,3,0,3,0,10,418,0,0,0,0,0,0
POA2172,0,0,0,0,0,0,111,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,104,3,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,147,7,4,0,0,0,0,0,0,3,160,24,0,0,0,0,0,0,0,0,0,24,39,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,5,71,7,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
POA2173,6,0,0,0,0,0,526,45,5,4,3,3,3,3,4,3,8,79,0,0,0,0,0,0,0,0,0,0,0,501,37,24,5,5,4,5,4,4,5,598,3,0,0,0,0,0,0,0,0,0,3,652,44,26,5,11,8,5,4,4,13,768,62,0,5,0,0,0,0,0,0,3,72,139,8,3,0,0,0,0,4,0,5,163,30,3,6,3,0,3,0,4,0,3,59,0,0,0,0,0,0,0,0,0,0,0,166,13,10,0,0,8,4,10,0,13,229,0,0,0,0,0,0,0,0,0,0,0,232,13,21,0,3,4,4,10,0,11,298,33,0,0,0,0,0,0,0,0,0,35,42,3,0,0,0,0,0,0,0,0,46,27,7,7,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,72,4,11,0,0,0,0,0,0,3,92,0,0,0,0,0,0
POA2174,0,5,0,0,3,5,78,15,0,0,0,0,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,63,4,9,0,0,3,0,4,3,5,97,0,0,0,0,0,0,0,0,0,0,0,79,5,9,0,0,3,0,4,3,5,104,8,0,0,0,0,0,0,0,0,0,8,17,0,4,0,0,0,0,0,0,0,28,14,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,33,0,5,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,18,14,3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0
POA2175,0,0,0,0,0,0,56,9,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,67,0,3,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,93,0,3,0,0,0,0,0,0,0,102,23,0,0,0,0,0,0,0,0,0,24,80,0,0,0,0,0,0,0,0,6,88,11,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,94,0,4,0,0,0,0,0,0,10,103,0,0,0,0,0,0,0,0,0,0,0,120,0,4,0,0,0,0,0,0,14,133,4,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,0,0,0,0,0,63,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0
POA2176,8,14,6,8,3,56,2869,1198,102,82,26,23,44,26,25,22,53,1600,31,0,0,0,0,0,0,0,0,0,33,3845,197,136,33,39,55,34,35,25,115,4499,3,0,0,0,0,0,0,0,0,5,7,4349,203,138,32,39,55,34,35,26,123,5031,330,0,0,0,0,0,0,0,0,4,340,1853,30,13,0,0,0,0,0,0,38,1949,991,47,43,7,9,19,20,16,11,22,1178,21,0,0,0,0,0,0,0,0,0,28,2869,81,54,15,9,25,17,17,8,61,3152,0,0,0,0,0,0,0,0,0,4,4,3195,81,54,15,9,25,23,17,8,72,3496,140,0,0,0,0,0,0,0,0,3,136,690,7,5,0,0,4,0,0,0,26,731,740,34,30,8,6,18,10,8,11,23,876,11,0,0,0,0,0,0,0,0,3,16,1438,37,35,8,11,21,10,8,12,56,1623,0,0,0,0,0,0
POA2177,0,3,6,0,0,20,895,644,36,36,7,8,4,3,5,7,22,767,10,0,0,0,0,0,0,0,0,0,10,1483,50,48,7,3,8,3,9,7,43,1675,3,0,0,0,0,0,0,0,0,0,6,1590,56,51,7,8,8,3,9,7,45,1779,79,0,0,0,0,0,0,0,0,4,83,419,0,0,0,0,4,0,0,0,9,437,377,20,26,0,6,4,3,3,0,19,450,5,0,0,0,0,0,0,0,0,0,8,803,17,27,3,6,6,3,3,0,24,897,0,0,0,0,0,0,0,0,0,0,0,880,17,27,3,6,6,3,3,0,28,979,18,0,0,0,0,0,0,0,0,0,25,107,0,3,0,0,0,0,0,0,0,110,241,10,3,0,0,0,0,0,3,23,288,6,0,0,0,0,0,0,0,0,0,6,354,14,6,0,0,0,0,0,3,23,406,0,0,0,0,0,0
POA2178,0,0,0,0,0,10,159,20,3,4,0,0,0,3,0,0,3,33,3,0,0,0,0,0,0,0,0,0,3,163,5,8,0,0,3,7,0,0,12,198,0,0,0,0,0,0,0,0,0,0,0,217,5,8,0,0,3,7,0,0,11,254,64,0,0,0,0,0,0,0,0,0,68,127,0,0,0,0,0,0,0,0,3,130,27,0,0,0,0,0,0,0,0,3,33,4,0,0,0,0,0,0,0,0,0,4,153,0,0,0,0,0,0,0,3,5,161,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,3,10,233,17,0,0,0,0,0,0,0,0,0,14,61,3,0,0,0,0,0,0,0,3,70,31,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,95,4,0,0,0,0,0,0,0,3,109,0,0,0,0,0,0
POA2179,0,0,0,0,0,7,170,40,9,3,0,0,0,0,3,3,0,58,0,0,0,0,0,0,0,0,0,0,0,199,7,6,3,0,0,3,3,7,9,230,0,0,0,0,0,0,0,0,0,0,0,262,10,3,3,0,0,3,3,7,14,303,92,0,0,0,0,0,0,0,0,6,97,168,0,0,0,0,0,0,0,0,3,174,56,6,3,0,0,0,0,0,0,5,77,3,0,0,0,0,0,0,0,0,0,3,224,4,3,0,0,0,0,0,0,13,252,0,0,0,0,0,0,0,0,0,0,0,315,4,3,0,0,0,0,0,0,17,347,27,0,0,0,0,0,0,0,0,3,32,102,0,0,0,0,0,0,0,0,3,112,78,0,0,0,0,0,0,0,0,6,83,3,0,0,0,0,0,0,0,0,0,3,188,0,0,0,0,0,0,0,0,9,200,0,0,0,0,0,0
POA2190,0,0,0,0,0,38,1163,453,40,29,3,5,9,7,4,0,29,569,5,0,0,0,0,0,0,0,0,3,10,1532,58,42,6,8,12,4,6,5,61,1741,0,0,0,0,0,0,0,0,0,0,0,1680,63,51,6,8,12,5,6,5,77,1907,121,3,0,0,0,0,0,0,0,3,132,608,10,5,0,3,0,0,0,0,29,654,354,16,6,0,0,5,0,0,0,20,413,12,0,0,0,0,0,0,0,0,0,12,973,27,13,0,3,11,0,3,3,49,1077,0,0,0,0,0,0,0,0,0,3,3,1095,32,13,0,5,11,0,3,3,52,1216,72,0,0,0,0,0,0,0,0,16,88,296,0,7,0,0,0,0,0,0,20,318,289,9,0,0,0,0,3,0,0,30,335,4,0,0,0,0,0,0,0,0,0,9,593,13,5,0,0,0,3,0,0,48,658,0,0,0,0,0,0
POA2191,0,0,0,0,0,3,258,94,9,6,0,3,4,3,0,6,3,123,3,0,0,0,0,0,0,0,0,0,3,341,18,4,0,3,4,3,5,6,6,387,0,0,0,0,0,0,0,0,0,0,0,408,17,4,0,3,3,3,5,6,11,453,66,0,0,0,0,0,0,0,0,5,73,192,4,0,0,0,0,0,0,0,0,195,98,4,6,0,3,0,0,0,0,4,119,0,0,0,0,0,0,0,0,0,0,0,295,5,6,0,3,0,0,0,0,4,319,0,0,0,0,0,0,0,0,0,0,0,357,6,6,0,3,0,0,0,0,5,389,27,0,0,0,0,0,0,0,0,0,27,110,0,3,0,0,0,0,0,0,0,112,111,3,4,0,0,0,0,0,0,3,118,4,0,0,0,0,0,0,0,0,0,4,226,3,8,0,0,0,3,0,0,3,236,0,0,0,0,0,0
POA2192,0,0,0,0,4,12,540,266,21,24,4,8,4,3,0,3,12,334,4,0,0,0,0,0,0,0,0,0,4,749,45,34,11,11,7,3,0,7,28,882,0,0,0,0,0,0,0,0,0,4,4,848,43,31,6,10,7,3,0,7,30,984,63,0,0,0,0,0,0,0,0,3,67,361,3,0,0,0,0,0,0,0,15,379,290,9,9,4,3,0,0,0,0,14,336,5,0,0,0,0,0,0,0,0,0,7,656,11,9,4,3,3,0,0,0,33,718,0,0,0,0,0,0,0,0,0,0,0,721,11,9,4,3,3,0,0,0,31,787,22,0,0,0,0,0,0,0,0,0,23,213,0,0,0,0,0,0,0,0,16,223,268,8,3,0,0,0,0,0,0,20,295,8,0,0,0,0,0,0,0,0,0,8,479,11,3,0,0,0,0,0,0,33,534,0,0,0,0,0,0
POA2193,3,0,3,3,0,12,551,141,18,13,8,3,5,5,3,3,14,204,6,0,0,0,0,0,0,0,0,0,9,661,25,16,5,5,4,6,5,3,22,762,0,0,0,0,0,0,0,0,0,0,0,858,27,24,5,5,4,6,5,3,30,961,132,0,3,0,0,0,0,0,0,0,139,401,3,0,0,0,0,0,0,0,8,413,218,3,0,4,3,0,0,3,0,8,248,9,0,0,0,0,0,0,0,0,0,9,633,6,6,4,3,0,0,3,0,14,675,0,0,0,0,0,0,0,0,0,0,0,770,7,4,4,3,0,0,3,0,17,809,52,0,0,0,0,0,0,0,0,0,54,252,0,0,0,0,0,0,0,0,7,254,268,9,7,0,0,3,0,0,0,8,291,0,0,0,0,0,0,0,0,0,0,0,525,10,7,0,0,3,0,0,0,8,549,0,0,0,0,0,0
POA2194,6,0,3,0,3,31,897,654,108,113,33,32,29,26,28,21,66,1111,13,0,0,0,0,0,0,0,0,0,17,1466,146,131,30,35,30,31,32,21,100,2022,0,0,0,0,0,0,0,0,0,3,7,1587,148,133,37,38,30,31,32,21,108,2162,97,4,0,0,0,0,0,0,0,0,105,405,10,3,3,0,3,0,0,0,14,442,379,55,75,16,12,11,8,16,7,30,602,4,0,0,0,0,0,0,0,0,0,4,791,59,73,19,12,14,11,16,8,47,1046,0,0,0,0,0,0,0,0,0,0,0,890,60,75,24,12,14,11,16,8,47,1152,38,0,0,0,0,0,0,0,0,3,41,197,8,7,0,0,0,0,0,0,3,214,373,43,46,4,5,3,0,8,3,38,532,6,0,0,0,0,0,0,0,0,0,8,577,50,54,4,5,6,3,8,3,44,752,0,0,0,0,0,0
POA2195,4,3,6,3,0,34,967,394,33,38,8,8,13,9,8,21,32,569,8,3,0,0,0,0,0,0,0,0,10,1243,87,57,12,10,16,16,18,21,66,1548,7,0,0,0,0,0,0,0,0,0,7,1367,105,64,12,13,20,16,18,21,75,1696,125,3,0,0,0,0,0,0,0,0,129,431,5,12,0,0,0,0,0,3,12,463,313,15,16,4,3,10,3,0,3,21,378,12,0,0,0,0,0,0,0,0,0,8,753,20,28,6,7,9,3,0,6,32,856,3,0,0,0,0,0,0,0,0,0,7,879,20,28,6,7,9,3,0,6,36,985,43,0,0,0,0,0,0,0,0,0,44,164,0,0,0,0,0,0,0,0,4,178,263,6,10,0,0,0,0,0,0,14,300,3,0,0,0,0,0,0,0,0,0,3,430,6,12,0,0,0,3,0,0,23,472,0,0,0,0,0,0
POA2196,4,0,3,0,0,36,1345,575,53,37,14,12,16,9,9,7,34,770,6,0,0,0,0,0,0,0,0,0,12,1828,92,53,14,22,20,15,13,10,73,2127,5,0,0,0,0,0,0,0,0,4,5,2012,104,53,14,22,20,15,13,13,76,2331,134,0,0,0,0,0,0,0,0,3,138,755,9,3,0,0,3,0,0,0,24,795,476,21,19,6,3,8,3,3,0,13,556,8,0,0,0,0,0,0,0,0,3,10,1244,28,17,9,8,10,5,3,4,37,1360,0,0,0,0,0,0,0,0,0,0,0,1371,28,22,9,8,10,5,3,4,43,1497,60,0,0,0,0,0,0,0,0,3,66,372,0,0,0,0,0,5,3,0,15,392,398,13,5,0,0,3,3,0,0,10,428,5,0,0,0,0,0,0,0,0,0,6,775,13,5,0,0,3,3,3,0,24,824,0,0,0,0,0,0
POA2197,3,0,0,0,0,13,328,138,10,4,0,0,0,4,0,3,7,163,5,0,0,0,0,0,0,0,0,0,5,428,29,7,0,3,0,3,0,3,19,495,0,0,0,0,0,0,0,0,0,0,0,503,31,10,0,0,0,3,0,3,20,576,72,0,0,0,0,0,0,0,0,4,82,196,0,3,0,0,0,0,0,0,17,220,84,8,4,0,3,0,0,0,0,4,103,3,0,0,0,0,0,0,0,0,0,3,290,8,8,0,4,0,0,0,0,18,327,0,0,0,0,0,0,0,0,0,0,0,362,7,8,0,4,0,0,0,0,28,406,42,0,0,0,0,0,0,0,0,0,42,119,0,0,0,0,0,0,0,0,3,129,81,0,3,0,0,0,0,3,0,0,95,3,0,0,0,0,0,0,0,0,0,3,204,4,3,0,0,0,0,3,0,6,219,0,0,0,0,0,0
