POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2641,18,3,5,0,4,0,41,9,0,5,0,0,0,11,15,4,7,4,0,0,32,6,6,7,0,3,0,27,33,10,13,13,5,0,79,35,45,16,11,9,0,123,51,76,28,16,8,0,176,63,97,30,18,19,0,234,47,89,20,8,0,0,172,43,68,30,4,5,0,152,17,42,9,3,3,0,76,23,28,25,0,0,0,75,7,13,5,0,0,0,24,3,8,0,0,0,0,14,14,17,9,0,3,0,37,3,17,8,3,0,0,32,4,0,0,0,0,0,5,3,0,3,0,0,0,6,23,21,5,3,3,0,62,429,554,217,95,71,4,1373
POA2642,13,15,9,3,0,0,33,3,0,0,0,0,0,8,3,5,3,0,3,0,18,3,4,3,4,3,0,18,11,11,7,4,3,0,33,13,18,13,5,3,0,54,17,16,6,0,3,0,43,16,32,13,6,3,0,70,16,25,8,3,0,0,46,11,27,5,4,0,0,45,10,14,3,0,0,0,25,9,25,12,0,0,0,44,3,14,3,0,0,0,20,5,4,3,0,0,0,6,12,18,3,0,3,0,42,3,12,8,0,0,0,23,3,6,4,0,0,0,7,3,3,3,0,0,0,4,11,17,5,3,3,0,41,165,255,112,34,26,3,594
POA2643,10,4,3,0,0,0,10,7,0,0,0,0,0,4,3,0,0,0,0,0,6,4,0,0,0,0,0,0,6,3,3,0,0,0,9,13,16,5,0,3,0,38,13,18,4,0,3,0,40,12,18,6,10,5,0,52,14,22,6,0,3,0,39,8,23,3,0,0,0,39,0,3,0,0,0,0,11,3,9,0,0,0,0,17,5,3,0,0,0,0,6,0,0,0,0,0,0,3,3,6,0,0,0,0,13,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,15,107,138,39,11,15,3,315
POA2644,12,0,4,0,0,0,16,3,0,0,0,0,0,3,4,0,0,0,0,0,13,5,3,0,0,0,0,11,14,3,3,0,5,0,19,6,8,0,0,3,0,28,11,10,3,0,0,0,30,4,8,0,0,3,0,14,9,10,3,0,0,0,23,5,5,0,0,0,0,18,3,4,0,0,0,0,6,8,15,7,0,0,0,24,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,4,0,0,0,0,7,5,0,0,0,0,0,3,11,3,0,0,0,0,17,97,89,30,11,9,0,242
POA2645,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,13,4,4,3,0,0,25
POA2646,23,3,9,0,3,0,38,4,0,0,0,0,0,4,7,0,5,0,0,0,20,4,0,4,3,0,0,17,17,14,10,0,8,0,58,20,26,10,4,3,0,61,19,22,9,3,0,0,57,27,46,16,4,3,0,95,17,26,13,3,0,0,62,20,26,5,4,3,0,57,4,14,8,0,0,0,28,15,17,6,0,0,0,35,0,3,0,0,0,0,4,0,6,0,0,0,0,7,0,13,0,0,0,0,16,3,12,3,0,0,0,19,3,3,0,0,0,0,9,0,3,0,0,0,0,3,11,11,8,0,3,0,31,199,244,108,23,33,5,610
POA2647,3,3,0,0,0,0,5,0,0,0,0,0,0,3,3,3,0,0,0,0,7,3,0,0,0,0,0,3,5,4,0,0,3,0,7,11,8,0,0,0,0,18,0,5,3,5,0,0,18,13,18,3,3,0,0,34,6,4,0,3,3,0,14,8,7,0,0,0,0,23,3,3,0,0,0,0,7,9,10,4,3,0,0,31,3,0,3,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,12,66,83,25,16,8,0,202
POA2648,6,0,3,0,0,0,11,0,0,0,0,0,0,0,3,3,3,0,0,0,13,3,4,0,0,0,0,5,10,3,3,4,3,0,24,11,11,3,3,0,0,39,4,9,0,3,0,0,19,4,11,3,0,0,0,17,4,8,0,0,0,0,11,3,6,3,0,0,0,11,3,0,0,0,0,0,3,4,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,9,0,3,0,0,0,11,71,68,28,13,12,0,183
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5
POA2650,66,55,40,9,11,0,182,16,8,10,0,3,0,38,33,28,20,3,13,0,95,27,20,14,7,13,0,75,82,47,25,8,30,0,195,121,90,49,37,29,9,343,135,185,74,43,31,3,474,198,252,100,63,36,12,656,190,291,86,53,38,8,662,208,361,106,37,26,4,749,87,243,48,24,14,4,421,131,327,102,14,25,0,597,49,126,13,3,0,0,194,29,74,16,4,0,3,130,74,175,50,7,8,0,316,67,183,51,9,6,0,325,32,63,14,0,3,0,108,14,34,12,4,0,3,64,78,76,45,12,16,0,227,1627,2635,864,348,316,51,5846
POA2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,4,0,0,0,0,9,5,3,4,0,0,0,8,5,11,3,3,0,0,20,6,15,6,0,3,0,38,8,21,5,3,3,0,39,9,21,7,0,3,0,40,5,16,3,0,0,0,33,10,11,3,0,0,0,19,0,9,3,0,0,0,12,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12,63,123,32,24,15,0,250
POA2652,25,21,7,5,3,0,50,0,0,0,0,0,0,3,8,0,3,4,0,0,17,3,3,0,0,5,0,15,13,10,7,6,0,0,41,11,15,7,0,4,0,45,12,14,5,9,3,0,41,13,20,11,4,0,0,52,8,21,3,3,0,0,33,3,18,4,0,3,0,35,3,16,0,0,0,0,28,12,19,3,4,0,0,34,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,4,0,0,0,0,7,0,5,3,0,3,0,14,0,3,3,0,0,0,6,0,0,0,0,0,0,0,12,14,9,0,0,0,30,129,205,71,30,23,0,462
POA2653,6,3,0,0,0,0,10,0,0,0,0,0,0,3,10,0,0,0,3,0,9,5,3,0,0,0,0,10,3,7,3,0,0,0,9,7,5,0,0,0,0,21,6,14,3,3,3,0,35,10,8,5,0,0,0,25,10,11,0,3,0,0,20,5,10,3,0,0,0,19,6,0,0,4,0,0,14,3,5,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,0,16,95,79,23,13,9,3,221
POA2655,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,7,3,4,0,0,0,10,0,8,0,0,0,0,13,8,7,0,0,6,0,28,8,6,3,0,0,0,20,7,6,0,0,0,0,13,5,8,3,0,0,0,17,3,3,0,0,0,0,9,3,3,3,0,0,0,6,0,3,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,42,68,25,5,8,0,149
POA2656,5,3,4,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,4,3,0,0,4,0,11,3,9,0,3,0,0,17,5,3,0,0,0,0,8,6,5,0,3,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,37,38,14,7,3,0,98
POA2658,6,9,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,5,0,0,0,0,13,0,5,0,0,0,0,12,0,3,3,0,0,0,10,3,9,0,0,0,0,10,0,3,0,0,0,0,6,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,27,56,11,5,8,0,100
POA2659,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,10,3,0,0,0,12,4,6,0,0,0,0,12,6,10,0,0,0,0,10,3,7,3,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,28,36,13,6,10,0,95
POA2660,3,3,3,0,0,0,13,0,0,0,0,0,0,7,8,3,0,0,0,0,10,4,0,0,0,0,0,8,3,3,3,0,0,0,18,7,13,0,4,0,0,33,6,9,0,4,0,0,23,8,7,0,0,3,0,13,3,9,0,0,0,0,18,0,3,0,0,0,0,9,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,59,69,11,13,10,3,170
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2663,6,3,3,0,0,0,14,4,0,0,0,0,0,5,4,3,0,0,0,0,7,7,3,4,0,0,0,17,16,8,3,5,3,0,32,17,19,6,5,3,0,52,21,23,3,5,6,0,64,16,28,6,7,9,0,62,3,18,4,3,0,0,31,8,19,7,3,5,0,42,4,13,4,0,0,0,23,5,21,5,0,0,0,24,0,4,0,0,0,0,6,0,0,0,0,0,0,3,3,3,3,0,0,0,7,0,5,0,0,0,0,6,3,0,0,0,0,0,4,0,3,0,0,0,0,5,6,0,4,3,0,0,21,126,172,55,34,26,3,417
POA2665,5,11,3,0,0,0,22,0,0,0,3,0,0,4,3,5,0,0,0,0,9,3,3,0,0,3,0,12,10,13,3,4,0,0,25,3,0,3,0,0,0,12,0,3,0,0,0,0,8,3,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,10,3,0,0,0,7,40,58,16,10,10,0,133
POA2666,13,11,4,0,0,0,26,0,0,0,0,0,0,3,5,3,8,3,3,0,22,6,3,9,0,0,0,19,10,16,4,4,3,0,37,16,21,10,4,4,0,61,19,24,10,3,0,0,55,22,31,16,5,0,0,69,12,33,3,3,4,0,49,12,18,10,0,0,0,33,0,8,4,0,0,0,16,11,21,4,3,0,0,38,3,0,0,0,0,0,8,4,0,0,0,0,0,3,3,8,0,0,0,0,17,3,12,3,0,0,0,18,0,4,0,0,0,0,8,0,3,0,0,0,0,6,13,9,5,0,0,0,28,158,221,88,29,22,0,518
POA2668,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,14,3,3,3,0,29
POA2669,7,11,3,0,0,0,18,0,0,0,0,0,0,3,4,0,0,0,0,0,8,3,5,0,0,0,0,9,0,3,0,0,0,0,6,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,3,0,4,0,0,0,0,8,31,37,13,0,7,0,90
POA2671,5,4,3,0,0,0,9,0,0,0,0,0,0,5,10,0,3,0,3,0,17,7,11,4,0,0,0,20,16,8,3,3,0,0,36,11,26,4,4,3,0,51,19,20,3,0,0,0,47,4,22,12,3,4,0,42,4,17,4,3,0,0,25,6,13,0,0,0,0,17,3,10,0,0,0,0,12,11,15,3,0,0,0,25,0,3,5,0,0,0,9,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,5,3,0,0,0,10,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6,3,0,0,0,0,14,109,158,42,24,12,3,352
POA2672,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,9,3,6,0,0,0,0,14,0,10,0,0,0,0,10,8,3,0,5,0,0,17,3,11,0,0,0,0,13,0,3,0,0,0,0,7,3,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,22,55,4,3,6,0,100
POA2675,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,4,0,0,0,0,8,6,7,0,3,0,0,13,4,8,0,0,0,0,13,0,7,0,0,0,0,8,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,27,38,15,3,7,0,85
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,36,22,21,4,0,0,86,3,3,0,0,0,0,11,11,8,13,0,3,0,33,7,7,11,6,3,3,38,19,22,12,3,8,0,65,27,55,32,14,7,3,139,51,74,29,14,14,3,178,59,123,43,15,11,3,261,55,120,32,5,12,4,235,67,133,28,9,4,3,241,31,85,14,7,7,0,137,42,107,42,12,6,3,203,10,24,8,0,3,0,51,10,11,10,0,0,0,31,16,58,19,3,4,0,92,18,54,13,6,0,0,86,6,14,3,4,0,0,31,3,10,7,0,3,0,19,28,36,31,4,3,0,104,511,958,353,107,100,17,2044
POA2681,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,3,0,10,0,0,0,0,0,0,0,5,4,4,0,0,0,18,6,4,4,0,0,0,19,4,15,0,0,0,0,29,4,12,10,3,0,0,29,3,10,0,4,0,0,20,3,12,0,3,0,0,17,4,5,4,0,0,0,15,0,4,5,3,0,0,11,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,43,91,34,14,3,0,190
POA2700,8,8,0,0,0,0,18,0,3,0,0,0,0,5,9,8,3,0,0,0,15,3,4,0,0,3,0,16,8,9,10,5,0,0,36,19,32,6,3,3,0,69,24,14,7,5,3,0,53,12,33,4,0,4,0,57,11,16,6,4,0,0,40,8,19,8,0,0,0,31,0,8,3,0,0,0,7,7,15,0,3,0,0,18,0,3,0,0,0,0,8,0,3,0,0,0,0,3,8,8,0,0,0,0,9,4,4,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,3,13,14,3,0,0,0,24,130,193,60,28,25,0,431
POA2701,7,4,0,0,0,0,12,3,0,0,0,0,0,5,4,0,0,0,0,0,4,3,0,4,0,0,0,6,0,3,5,3,0,0,21,7,12,0,0,0,0,22,10,13,3,3,0,0,31,8,22,0,3,0,0,32,3,12,3,3,0,0,23,5,17,9,4,0,0,29,3,0,0,0,0,0,8,7,11,4,3,0,0,23,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,8,0,0,0,0,13,3,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,76,114,38,25,10,0,253
POA2702,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,4,3,0,0,0,0,16,3,7,0,0,0,0,11,0,10,0,0,0,0,14,0,0,0,0,0,0,5,3,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,24,39,6,5,3,3,78
POA2703,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,0,13,0,4,0,0,0,0,14,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,21,21,8,3,4,0,60
POA2705,16,15,3,0,0,0,41,7,0,0,0,0,0,3,6,4,3,3,0,0,20,16,10,0,4,4,0,30,14,22,8,13,4,3,61,36,37,13,12,3,0,100,31,44,12,8,7,0,102,42,59,18,3,5,3,133,21,42,26,10,5,0,92,27,38,16,0,3,0,88,11,20,5,0,0,0,34,27,37,9,0,4,0,80,3,17,6,0,0,0,31,0,6,0,0,0,0,10,9,20,3,0,0,0,38,9,13,8,0,0,0,26,0,10,3,0,0,0,15,0,3,3,0,0,0,11,16,22,10,3,4,0,57,285,428,154,48,44,8,964
POA2706,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,5,0,0,0,8,4,9,3,0,0,0,17,5,5,0,3,0,0,15,8,6,0,0,0,0,6,5,4,3,0,0,0,14,0,4,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,32,20,9,3,3,94
POA2707,3,8,3,0,0,0,18,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,10,0,3,0,0,17,0,9,0,0,0,0,13,0,4,0,0,0,0,11,3,0,0,0,0,0,6,7,0,0,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,0,0,0,13,29,41,16,6,0,0,95
POA2710,30,17,6,0,0,3,55,4,3,0,3,3,0,13,24,3,3,0,3,0,37,21,7,4,0,3,0,34,40,31,17,13,13,0,109,40,47,16,3,9,0,120,30,52,19,4,7,0,117,28,39,10,6,4,0,87,13,33,9,4,0,0,58,13,29,8,0,4,0,60,4,23,9,0,0,0,34,20,22,3,0,4,0,42,4,4,3,0,0,0,18,3,3,0,0,0,0,8,6,19,0,0,3,0,26,10,12,4,0,0,0,19,4,9,3,0,0,0,11,3,3,0,0,0,0,8,26,15,10,5,3,0,59,323,371,125,43,51,10,920
POA2711,3,6,0,0,0,0,15,0,0,0,0,0,0,0,5,4,0,0,3,0,13,4,3,0,0,0,0,10,10,12,6,0,3,0,26,10,8,5,6,4,0,31,6,11,5,0,0,0,21,5,8,4,3,0,0,20,3,11,4,0,0,0,19,0,0,3,0,0,0,9,0,3,0,0,0,0,6,3,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7,0,0,0,15,64,76,44,14,10,3,205
POA2712,3,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,6,3,0,3,0,0,14,0,4,0,0,0,0,10,0,6,0,0,3,0,10,3,9,0,0,0,0,12,3,0,0,0,0,0,4,0,4,3,0,0,0,7,0,0,0,0,0,0,3,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,4,5,0,0,0,15,29,41,19,5,4,0,105
POA2713,9,7,4,3,3,0,26,3,0,0,0,0,0,3,4,3,0,0,3,0,15,9,3,0,0,0,0,12,12,11,4,0,7,0,32,6,10,3,3,3,0,27,13,5,3,0,0,0,25,8,13,4,4,3,0,25,3,3,0,4,0,0,10,0,0,3,0,0,0,5,3,0,3,3,0,0,8,3,4,0,0,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,0,0,0,0,10,90,86,23,13,15,0,226
POA2714,3,12,5,0,0,0,19,0,0,0,0,0,0,3,8,0,0,0,0,0,9,11,0,0,0,0,0,10,6,0,0,0,0,0,15,6,13,4,3,0,0,27,9,8,3,0,0,0,19,3,5,0,0,4,0,19,6,8,0,0,0,0,23,4,10,6,5,0,0,22,5,7,0,3,0,0,16,6,7,3,0,0,0,14,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,0,0,5,97,81,24,12,10,4,224
