POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA2018,415,107,119,93,118,148,62,35,1437,0,0,0,3,0,0,0,0,0,0,4,280,211,551,144,156,135,155,196,80,46,1958,146,66,57,8,9,3,4,3,3,8,311,335,259,204,20,33,20,35,20,12,18,964,11,15,22,0,0,3,10,5,5,6,85,0,3,0,0,0,0,0,0,0,0,8,349,282,227,22,32,30,40,28,13,23,1055,0,0,0,0,0,0,0,0,0,0,0,495,351,291,33,43,28,45,33,15,29,1365,216,19,13,0,4,0,3,0,0,6,264,539,102,44,6,0,6,9,7,3,11,727,68,12,19,0,3,3,3,9,0,7,116,0,0,0,0,0,0,0,0,0,0,0,598,119,65,9,6,12,13,12,3,20,845,0,0,0,0,0,0,0,0,0,0,0,814,137,80,11,9,15,10,12,4,29,1114,158,4,0,0,3,0,0,0,0,0,168,556,31,19,0
POA2019,127,24,15,23,22,17,24,4,397,0,0,0,0,0,0,0,0,0,0,0,116,81,183,48,36,42,34,28,27,5,598,161,89,45,6,7,4,3,4,5,9,337,129,96,81,4,10,6,3,0,0,3,338,3,3,4,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,0,3,132,100,90,4,12,5,3,0,0,3,361,0,0,0,0,0,0,0,0,0,0,0,297,191,136,10,16,12,7,4,7,17,696,256,32,20,3,3,0,0,0,0,10,322,200,32,19,0,0,0,0,3,0,3,270,9,3,3,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,213,40,19,0,3,0,0,5,0,8,289,0,0,0,0,0,0,0,0,0,0,0,466,70,42,3,3,0,0,5,0,18,617,165,7,0,0,0,0,0,0,0,7,182,182,9,9,0
POA2020,573,112,143,156,184,185,95,69,1983,0,0,0,3,0,0,0,0,0,3,8,307,359,682,156,217,214,224,219,104,78,2557,148,76,71,20,3,0,10,3,3,6,334,302,231,183,23,22,27,32,24,13,10,871,7,22,12,7,3,4,5,6,4,4,84,0,0,0,0,0,0,0,0,0,0,5,311,255,193,29,30,38,34,35,19,14,961,0,0,0,0,0,0,0,0,0,0,0,460,329,268,44,27,35,45,39,19,26,1295,181,27,12,0,0,0,4,0,0,6,243,354,62,39,0,6,0,3,5,5,11,486,42,13,6,3,0,0,0,3,0,6,86,3,0,0,0,0,0,0,0,0,0,4,399,76,44,3,10,4,3,13,5,18,577,0,0,0,0,0,0,0,0,0,0,0,583,103,55,5,10,3,10,13,10,22,812,135,10,4,0,0,0,0,0,0,4,153,391,14,4,0
POA2021,85,34,36,53,46,60,38,18,450,0,0,0,0,0,0,0,0,0,3,3,225,77,219,106,100,148,133,154,79,33,1276,239,163,155,32,25,24,9,24,9,10,688,88,76,83,16,9,15,11,12,16,6,322,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,7,86,80,84,16,9,12,11,11,16,6,333,0,0,0,0,0,0,0,0,0,0,0,330,237,240,46,39,37,24,39,24,11,1021,339,61,45,12,3,10,9,4,3,10,501,113,22,17,3,3,7,4,0,0,4,171,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,120,22,16,3,3,7,4,0,0,4,181,0,0,0,0,0,0,0,0,0,0,0,462,85,60,16,9,13,14,4,7,18,684,320,15,8,0,3,3,0,3,0,7,362,104,3,0,0
POA2022,144,27,57,81,87,161,91,31,771,0,0,0,0,0,0,0,0,0,0,3,125,78,286,103,149,200,181,255,137,49,1563,175,115,146,30,20,14,16,4,6,7,529,137,98,109,19,23,9,17,18,4,15,459,0,9,14,0,0,4,3,3,3,3,35,0,0,0,0,0,0,0,0,0,0,0,135,104,121,25,27,17,18,25,10,19,493,0,0,0,0,0,0,0,0,0,0,0,315,221,266,54,44,29,38,29,14,22,1023,266,55,25,3,7,8,3,5,3,11,381,142,30,16,3,8,4,0,5,3,8,219,3,3,4,0,3,0,4,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,149,29,21,8,12,4,4,5,0,8,238,0,0,0,0,0,0,0,0,0,0,0,416,86,45,11,14,11,11,12,5,23,617,232,14,8,3,0,0,0,0,0,7,264,161,7,5,0
POA2023,61,15,19,26,37,35,28,13,280,0,0,0,0,0,0,0,0,0,0,0,117,48,126,50,46,75,74,68,44,26,672,144,94,76,18,10,9,14,3,3,3,370,82,53,57,12,10,11,8,12,0,3,239,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,89,48,62,16,11,12,8,10,0,3,254,0,0,0,0,0,0,0,0,0,0,0,230,149,132,29,17,16,23,15,8,11,622,261,47,24,7,4,4,3,4,3,8,372,111,18,14,6,4,10,7,6,0,3,174,3,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,114,22,11,6,6,11,7,6,3,3,182,3,0,0,0,0,0,0,0,0,0,3,375,72,39,10,9,14,10,8,5,13,556,246,29,12,4,6,0,4,3,0,4,304,124,11,3,0
POA2024,67,19,24,20,43,37,19,9,275,0,0,0,0,0,0,0,0,0,0,0,88,32,182,59,76,84,87,79,36,14,735,148,135,112,27,15,10,12,16,9,9,487,78,62,80,6,15,6,12,11,3,3,279,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78,60,80,9,15,7,12,11,3,3,280,0,0,0,0,0,0,0,0,0,0,3,228,194,193,37,23,19,21,27,13,16,767,306,57,23,14,8,0,3,4,0,12,425,88,23,8,0,0,3,0,0,3,0,124,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,92,19,9,0,0,3,0,0,3,0,133,0,0,0,0,0,0,0,0,0,0,0,401,77,35,11,8,3,3,4,3,13,561,201,10,0,3,0,0,0,0,0,3,214,116,3,3,0
POA2025,32,13,18,15,11,29,15,5,182,0,0,0,0,0,0,0,0,0,0,0,107,35,91,31,44,42,33,55,24,6,463,75,52,49,11,6,3,3,14,7,7,231,52,36,32,8,5,6,3,4,5,3,158,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,52,36,39,8,5,6,3,11,5,8,167,0,0,0,0,0,0,0,0,0,0,0,133,89,85,18,10,7,10,22,11,14,395,159,29,18,3,11,3,0,4,3,9,230,61,15,3,6,0,0,7,0,3,0,90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,65,16,3,6,0,0,7,0,3,4,95,0,0,0,0,0,0,0,0,0,0,0,219,40,21,8,8,3,3,4,3,12,331,184,5,8,0,0,0,0,0,0,7,205,56,3,0,0
POA2026,331,123,152,232,308,330,282,98,2026,3,0,0,0,0,0,0,0,0,5,13,413,195,807,373,407,544,623,651,451,188,4655,535,453,458,79,55,48,49,31,13,41,1766,184,202,255,38,39,49,35,46,26,19,897,0,0,12,6,0,0,3,3,3,3,32,0,0,4,0,0,0,0,0,0,0,7,188,206,266,49,41,49,35,52,29,22,939,0,0,0,0,0,0,0,0,0,3,3,722,656,725,127,100,96,86,83,45,68,2714,716,127,63,12,10,4,9,7,3,27,988,312,50,30,9,3,3,3,3,3,16,437,7,5,0,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,0,0,3,323,57,30,9,3,3,3,3,4,16,455,0,0,0,0,0,0,0,0,0,0,0,1046,184,97,18,21,9,13,14,10,43,1440,549,28,21,3,3,0,0,3,0,11,618,282,12,9,0
POA2027,35,12,12,23,27,28,8,9,191,0,0,0,0,0,0,0,0,0,0,0,92,43,85,40,34,52,56,59,24,21,521,83,47,58,14,6,11,19,9,3,6,255,61,22,36,14,3,3,4,8,3,0,164,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,67,22,38,14,3,3,4,12,3,9,171,0,0,0,0,0,0,0,0,0,0,0,147,69,93,21,7,16,24,20,3,16,420,162,29,15,0,5,3,0,3,4,3,226,79,13,4,0,0,3,6,4,0,0,114,6,3,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,89,21,9,0,0,3,4,4,0,3,132,0,0,0,0,0,0,0,0,0,0,0,249,49,19,3,3,5,7,14,6,10,360,218,10,12,3,0,0,0,0,0,10,258,70,3,3,0
POA2028,22,6,11,15,23,12,9,7,120,0,0,0,0,0,0,0,0,0,0,0,56,25,79,29,44,34,56,36,21,13,400,45,36,34,11,6,3,6,3,5,8,162,30,30,32,0,0,3,3,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,34,0,3,3,3,5,0,3,114,0,0,0,0,0,0,0,0,0,0,0,73,67,67,9,13,4,8,7,4,5,268,57,15,15,0,0,3,4,0,0,6,103,46,8,3,3,0,0,0,0,0,0,56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,3,3,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,98,28,15,3,0,4,3,0,0,6,167,103,8,3,0,0,0,3,7,0,4,130,42,3,0,0
POA2029,60,16,17,18,19,21,17,0,221,0,0,0,0,0,0,0,0,0,0,0,144,60,125,42,54,44,41,64,32,12,617,183,126,111,16,18,12,14,15,7,4,497,99,77,68,13,9,12,16,10,10,3,309,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,97,82,71,13,14,15,18,10,10,3,318,0,0,0,0,0,0,0,0,0,0,3,286,201,181,26,27,25,28,27,17,7,817,272,76,30,8,4,0,3,4,0,8,408,116,20,12,0,0,0,0,3,3,4,159,4,3,6,0,0,0,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,124,23,15,0,0,0,3,3,3,3,183,0,0,0,0,0,0,0,0,0,0,0,395,99,45,8,7,3,8,5,3,17,593,237,24,7,0,0,0,0,3,0,0,282,120,9,3,0
POA2030,48,12,20,19,22,18,11,10,224,0,0,0,0,0,0,0,0,0,0,0,139,53,98,28,39,37,30,24,20,14,481,264,131,105,16,7,9,4,6,3,3,552,120,76,69,8,7,11,14,12,3,3,317,0,5,3,0,0,3,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,119,78,70,8,7,15,17,15,4,3,340,0,0,0,0,0,0,0,0,0,0,0,383,208,171,31,20,26,24,16,10,11,892,485,113,78,11,11,4,6,3,0,15,724,203,34,24,7,0,6,0,4,0,8,274,6,3,4,0,0,0,0,3,0,3,27,0,0,0,0,0,0,0,0,0,0,0,214,35,25,7,0,4,5,8,0,5,298,0,0,0,0,0,0,0,0,0,0,0,699,153,97,16,11,10,8,11,0,21,1028,491,49,8,0,0,3,0,0,0,3,566,213,21,4,3
POA2031,331,88,123,180,190,207,131,45,1569,0,0,0,0,0,0,0,0,0,0,4,400,219,897,323,374,478,414,381,225,78,3792,464,488,398,64,64,60,22,29,10,30,1623,246,255,277,34,47,56,47,44,29,20,1047,3,3,9,3,0,0,4,8,3,8,40,3,0,0,0,0,0,0,0,0,0,9,250,259,286,38,47,54,54,52,34,26,1097,0,0,0,0,0,0,0,0,0,0,0,715,747,684,101,111,114,76,78,48,53,2722,788,154,65,12,3,5,7,6,3,12,1057,406,101,56,14,11,12,6,7,4,9,625,22,11,9,5,0,3,0,3,3,3,60,0,0,0,0,0,0,0,0,0,0,0,428,110,63,17,11,18,7,10,8,10,680,0,0,0,0,0,0,0,0,0,0,0,1215,269,131,26,14,19,11,19,13,31,1739,620,31,17,3,3,9,7,6,3,13,699,388,21,11,0
POA2032,370,98,134,192,306,308,197,59,1889,0,0,0,0,0,0,3,0,0,0,4,136,160,458,125,166,223,342,335,224,70,2219,136,64,63,7,10,12,4,3,4,6,297,187,107,135,25,17,21,28,30,14,10,590,3,7,18,0,0,4,5,10,11,0,60,0,0,0,0,0,0,0,0,0,0,0,192,113,154,25,23,26,28,39,24,8,646,0,0,0,0,0,0,0,0,0,0,0,334,180,218,32,29,36,36,46,26,16,950,222,38,16,3,3,0,0,0,0,5,282,288,50,37,0,10,13,14,5,3,4,421,27,18,4,0,3,3,0,4,0,9,75,0,0,0,0,0,0,0,0,0,0,6,317,68,47,7,14,12,16,13,3,11,501,0,0,0,0,0,0,0,0,0,0,0,540,105,59,5,10,12,16,14,3,15,784,191,7,0,0,4,0,0,0,0,9,203,322,20,15,0
POA2033,214,56,77,93,118,157,69,46,1001,0,0,0,0,0,0,0,0,0,0,0,190,109,292,92,120,129,150,182,88,55,1407,101,63,60,6,7,4,10,3,3,8,271,182,112,104,8,21,23,22,22,15,7,504,3,0,11,0,3,3,3,0,0,3,26,0,0,3,0,0,0,0,0,0,0,5,189,115,115,9,19,22,21,19,18,14,539,0,0,0,0,0,0,0,0,0,0,0,285,183,173,18,29,31,31,21,19,18,803,173,31,14,0,0,3,0,0,0,6,232,180,31,25,3,3,4,5,0,3,3,258,18,3,8,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,5,199,35,31,3,6,3,9,4,3,5,293,0,0,0,0,0,0,0,0,0,0,0,368,71,42,4,12,9,10,3,3,9,528,111,8,3,0,0,3,0,0,0,3,131,191,13,5,0
POA2034,127,35,59,58,71,112,57,18,654,0,0,0,0,0,0,0,0,0,0,3,224,96,433,201,245,222,226,266,138,57,2102,245,262,272,60,52,33,29,35,11,11,1008,155,111,141,36,41,31,20,27,23,9,586,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,155,113,140,36,41,31,23,23,23,6,594,0,0,0,0,0,0,0,0,0,0,0,401,370,415,97,91,63,54,56,38,25,1605,457,99,56,7,6,5,12,3,4,7,661,213,45,27,8,9,9,4,3,5,11,328,7,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,220,44,30,8,9,5,4,3,3,9,339,0,0,0,0,0,0,0,0,0,0,0,678,146,81,12,17,11,14,10,10,24,1009,364,16,13,0,0,0,0,0,0,13,411,235,13,3,0
POA2035,476,91,143,155,199,243,106,75,1976,0,0,0,0,0,0,0,0,0,0,0,388,314,699,160,227,227,278,291,128,102,2815,378,255,196,49,35,15,17,14,7,24,995,498,279,265,54,53,52,31,53,22,26,1331,6,15,22,4,8,3,8,11,3,3,76,0,3,0,0,0,0,0,0,0,0,5,506,300,287,54,58,52,40,63,25,29,1418,0,0,0,0,0,0,0,0,0,0,3,890,559,480,108,90,64,62,74,33,56,2414,639,132,45,12,10,0,0,7,3,19,859,695,123,83,12,10,13,15,9,0,12,968,61,19,18,10,3,7,3,5,0,5,139,6,0,0,0,0,0,0,0,0,0,8,761,140,101,27,13,19,21,16,0,22,1117,0,0,0,0,0,0,0,0,0,0,0,1393,272,147,34,21,23,22,18,8,46,1975,471,19,9,4,0,0,0,5,0,14,532,787,41,26,6
POA2036,303,48,51,72,65,72,26,35,1004,0,0,0,0,0,0,0,0,0,105,105,289,194,436,99,89,105,87,96,32,157,1584,287,158,116,13,17,13,8,9,4,11,640,398,233,239,30,38,17,28,26,5,15,1033,23,16,16,3,3,9,12,7,3,0,86,0,3,0,0,0,0,0,0,0,0,9,424,256,252,29,44,24,42,33,8,13,1126,0,0,0,0,0,0,0,0,0,77,77,707,416,366,38,60,44,49,45,17,102,1843,506,66,40,3,10,3,3,3,0,17,653,686,118,62,7,17,10,3,3,15,26,948,79,22,21,0,3,6,6,3,3,3,154,3,0,0,0,0,0,0,0,0,0,3,778,138,89,7,20,18,9,9,13,34,1114,4,0,0,0,0,0,0,0,0,74,79,1283,199,127,11,29,18,10,17,19,129,1844,507,27,14,0,0,4,0,0,0,12,565,669,35,12,4
POA2037,258,55,58,86,145,141,89,25,1064,0,0,0,0,0,0,0,0,0,0,0,280,144,385,107,93,129,200,236,133,49,1759,172,105,112,15,16,15,16,12,8,19,498,116,98,93,22,15,15,14,22,13,6,409,7,3,6,3,0,3,5,8,5,0,39,0,0,0,0,0,0,0,0,0,0,0,125,101,99,25,11,21,20,28,16,9,452,0,0,0,0,0,0,0,0,0,0,0,297,206,214,36,31,33,33,40,24,23,949,275,46,33,3,4,3,4,7,0,16,382,129,43,24,3,3,8,0,0,7,6,224,25,5,5,0,0,0,0,4,0,7,43,3,0,0,0,0,0,0,0,0,0,0,156,44,31,9,3,8,0,3,7,12,271,0,0,0,0,0,0,0,0,0,0,0,426,90,62,11,5,13,4,8,3,25,656,296,21,10,0,4,3,0,0,0,11,343,165,10,5,0
POA2038,39,12,8,32,25,32,19,0,232,0,0,0,0,0,0,0,0,0,0,0,112,47,94,28,28,49,39,50,28,10,481,159,90,70,16,9,10,0,0,5,4,366,76,62,45,4,4,3,7,9,0,3,210,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,76,62,42,4,4,5,7,9,6,6,218,0,0,0,0,0,0,0,0,0,0,0,234,155,114,18,10,13,13,9,9,8,582,207,37,18,3,0,0,3,0,0,3,267,81,16,13,0,0,3,3,0,0,0,121,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,81,16,13,3,0,3,3,5,0,3,121,0,0,0,0,0,0,0,0,0,0,0,285,48,30,5,0,3,5,7,0,8,394,184,3,3,0,0,0,0,0,0,6,202,67,3,0,0
POA2039,38,22,11,14,18,15,10,3,206,0,0,0,0,0,0,0,0,0,0,0,116,41,116,60,33,34,40,33,12,13,511,162,132,131,29,18,19,11,15,14,3,524,59,40,39,10,10,3,10,7,6,3,184,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,59,39,40,9,10,3,10,7,6,3,186,0,0,0,0,0,0,0,0,0,3,3,219,174,166,38,28,23,20,20,18,8,709,224,53,28,5,9,3,5,9,7,3,343,73,23,14,0,4,0,3,9,3,0,130,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,82,23,12,0,4,0,3,9,0,0,139,0,0,0,0,0,0,0,0,0,0,0,306,76,43,8,15,3,6,12,10,5,479,215,8,8,4,3,0,0,0,0,4,245,73,4,0,0
POA2040,131,16,37,31,35,49,16,11,481,0,0,0,0,0,0,0,0,0,0,0,249,104,253,46,78,62,77,83,33,23,1005,370,224,187,35,20,21,18,12,3,13,887,183,113,89,12,23,19,23,23,3,6,491,3,0,6,0,0,3,3,3,0,0,16,4,0,0,0,0,0,0,0,0,0,4,193,115,96,12,23,17,22,26,3,6,516,0,0,0,0,0,0,0,0,0,0,0,556,332,282,49,40,38,39,41,7,21,1405,556,99,42,13,10,4,3,3,0,19,743,256,42,15,0,0,7,3,0,0,10,330,18,4,0,0,0,0,4,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,272,43,16,0,0,8,7,0,3,8,361,4,0,0,0,0,0,0,0,0,0,4,830,142,59,10,9,11,8,7,7,29,1110,430,15,10,0,0,3,0,4,0,17,482,217,5,0,0
POA2041,57,14,21,25,28,26,10,8,252,0,0,0,0,0,0,0,0,0,0,0,158,45,151,52,56,58,68,75,19,18,705,251,198,196,33,27,37,21,17,10,9,805,81,69,67,17,9,12,19,13,10,8,298,0,0,8,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,81,69,73,17,9,12,19,13,10,8,306,0,0,0,0,0,0,0,0,0,0,0,336,265,272,52,31,50,38,30,20,17,1113,474,121,82,13,5,14,9,10,7,6,742,121,27,14,0,3,3,4,3,3,4,181,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,126,27,14,3,3,3,5,3,3,9,196,0,0,0,0,0,0,0,0,0,0,0,599,149,97,17,8,15,12,14,6,15,934,414,20,10,0,0,3,3,0,0,3,461,96,0,7,0
POA2042,181,46,79,94,92,140,70,37,916,0,0,0,0,0,0,0,0,0,3,3,347,133,354,115,159,188,192,229,131,69,1919,302,175,138,19,32,33,8,13,12,23,755,126,90,115,28,16,19,21,15,19,11,450,10,3,9,0,0,5,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,130,92,123,28,19,22,20,18,16,13,486,0,0,0,0,0,0,0,0,0,0,0,438,266,260,48,52,51,32,34,32,36,1241,412,63,26,4,3,3,4,6,3,10,535,149,30,14,0,3,3,0,3,3,5,215,20,3,3,0,0,0,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,3,172,34,15,0,4,5,0,5,3,4,247,0,0,0,0,0,0,0,0,0,0,3,589,102,40,4,6,8,3,9,5,19,783,295,15,8,0,9,0,0,0,0,9,332,131,6,4,0
POA2043,89,20,18,23,25,27,13,10,326,0,0,0,0,0,0,0,0,0,0,0,174,81,199,71,73,74,86,76,37,25,892,147,100,94,23,28,10,20,8,3,5,438,78,57,55,4,14,8,8,10,5,4,255,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78,60,61,4,14,7,8,10,5,4,255,0,0,0,0,0,0,0,0,0,0,0,232,163,156,27,42,18,29,15,8,4,695,207,38,9,5,0,0,0,0,0,3,271,56,15,10,0,0,0,0,0,0,0,86,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,63,19,11,0,3,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,275,54,19,3,3,0,3,6,0,3,370,124,3,3,3,0,0,0,0,0,0,140,46,0,0,0
